beta,gamma,epsilon
0.100027,0.031026,8.854280
0.113240,0.006684,5.706093
0.227253,0.008246,7.712296
0.100290,0.004953,8.156217
0.083648,0.030902,9.318773
0.142349,0.005971,6.626346
0.108808,0.033087,9.121710
0.129784,0.015886,6.207933
0.067466,0.007882,9.006050
0.148257,0.018268,9.003298
0.091878,0.026335,8.014711
0.065505,0.013792,8.379813
0.092576,0.017001,5.449395
0.095650,0.030062,8.785563
0.147804,0.015305,7.086921
0.116184,0.019301,6.455793
0.084241,0.020669,8.204608
0.068924,0.011679,4.878506
0.084325,0.013925,4.372997
0.074790,0.023883,8.526849
0.109447,0.029954,8.316052
0.150572,0.010521,6.327989
0.084432,0.010482,4.252863
0.118023,0.030241,8.223091
0.071257,0.008320,8.284791
0.120868,0.016183,5.801724
0.122943,0.014343,4.814025
0.158160,0.011194,5.549234
0.082248,0.022472,7.110663
0.098192,0.024281,8.067694
0.113885,0.017719,5.413134
0.074965,0.026468,8.667880
0.147669,0.010638,5.645457
0.126167,0.013237,4.275449
0.095392,0.014777,5.244321
0.110575,0.029813,8.207002
0.082320,0.028753,8.763602
0.117756,0.006138,5.783293
0.157269,0.017902,9.170380
0.088277,0.026342,7.899802
0.070884,0.008378,6.625748
0.106607,0.034659,8.920108
0.152381,0.015545,7.043212
0.091005,0.013998,4.171530
0.108000,0.019030,5.573412
0.117067,0.011055,4.555952
0.085296,0.015039,4.093639
0.112219,0.038943,9.739877
0.107621,0.042699,9.984568
0.096456,0.027829,8.099724
0.143707,0.024201,9.255856
0.126629,0.010413,3.200180
0.134258,0.022104,7.783753
0.193398,0.012388,8.298492
0.085966,0.026134,8.322339
0.120562,0.015164,4.648684
0.142403,0.042993,10.109174
0.105151,0.023177,6.692566
0.083677,0.021996,7.236114
0.110946,0.032782,9.259901
0.189389,0.013346,9.457628
0.107266,0.004947,8.703053
0.118089,0.012119,1.918430
0.103964,0.013370,3.407793
0.102256,0.024802,7.167154
0.095328,0.024705,7.843832
0.195139,0.013191,9.183343
0.100359,0.023073,7.327102
0.113102,0.019161,5.819156
0.144734,0.025691,8.471935
0.146735,0.017424,6.510223
0.098405,0.029679,8.339529
0.091979,0.026139,8.692775
0.104871,0.017581,4.844009
0.115507,0.034780,9.380607
0.072616,0.010305,8.672979
0.113217,0.034616,9.546107
0.082390,0.025704,8.649577
0.071421,0.018259,7.757299
0.095075,0.021483,6.697126
0.140530,0.036728,9.949920
0.131311,0.005613,7.682490
0.104689,0.018982,5.591609
0.087010,0.009099,4.482925
0.130494,0.021524,5.721459
0.103721,0.033697,9.838489
0.139978,0.007672,4.749064
0.100607,0.031897,8.273471
0.151415,0.021261,9.663474
0.093422,0.022153,7.045009
0.074392,0.014603,5.312261
0.087987,0.024677,7.844512
0.135200,0.013009,5.683713
0.081582,0.026989,8.743535
0.074646,0.023591,8.259075
0.129082,0.020055,6.952769
0.093039,0.034170,9.833447
0.092903,0.010441,1.257365
0.115902,0.011296,2.581715
0.143726,0.026302,9.726350
0.144278,0.026417,9.400186
0.126173,0.018799,5.743226
0.155926,0.015791,7.740056
0.078989,0.025274,9.003096
0.062700,0.012065,9.370845
0.089640,0.034695,9.657088
0.125385,0.029983,8.375214
0.107511,0.033111,8.499706
0.070485,0.016403,7.261599
0.079552,0.028360,9.298348
0.144022,0.028956,9.748057
0.115574,0.015894,5.403691
0.128680,0.026486,8.184031
0.117765,0.018836,5.207766
0.111322,0.022346,7.304810
0.110718,0.020013,5.977549
0.124620,0.033863,8.762577
0.117475,0.039163,10.155086
0.089464,0.013702,3.865463
0.132867,0.033444,8.782061
0.089752,0.021196,6.478985
0.115671,0.010316,2.082279
0.183923,0.008775,6.288029
0.122503,0.011386,4.099132
0.120675,0.037343,9.466387
0.240892,0.007678,8.402295
0.134440,0.028177,8.123382
0.079005,0.015929,5.003746
0.099050,0.014785,4.542833
0.143391,0.030299,9.536810
0.141125,0.021785,8.148438
0.147828,0.013074,6.717101
0.094323,0.032928,9.658852
0.088063,0.012417,3.274214
0.075190,0.019863,9.202223
0.141655,0.022063,8.150703
0.128226,0.008378,3.682285
0.166548,0.014065,7.280604
0.136011,0.039290,9.810159
0.079071,0.010480,4.430303
0.105481,0.037777,9.800272
0.201578,0.011780,8.798447
0.075646,0.015439,5.376476
0.104068,0.031782,8.769310
0.147390,0.012072,4.509674
0.064877,0.018036,8.896655
0.137062,0.022305,8.377658
0.092651,0.020907,6.450307
0.117439,0.021462,6.339951
0.106731,0.006038,6.692135
0.069403,0.015773,7.260478
0.077416,0.022799,9.257755
0.092802,0.023378,7.493992
0.120764,0.007763,4.419622
0.123879,0.010784,3.030128
0.099734,0.011628,2.632051
0.120169,0.017214,4.728659
0.177590,0.020528,9.866637
0.097554,0.008861,2.550215
0.066527,0.016176,7.626888
0.148894,0.008397,4.956674
0.124734,0.022746,6.494911
0.121297,0.016480,4.654694
0.172289,0.006137,8.113755
0.095286,0.022514,6.790791
0.124983,0.032411,8.515360
0.103497,0.013339,4.306195
0.080153,0.022561,8.340924
0.229525,0.009316,8.908096
0.150084,0.006903,5.368936
0.174265,0.014203,8.704890
0.155103,0.012482,5.472669
0.080409,0.007057,7.396857
0.087954,0.009030,5.807106
0.074869,0.020254,8.880949
0.316325,0.008368,9.925640
0.140239,0.013364,6.005123
0.089518,0.024012,7.151951
0.116357,0.030588,8.394560
0.094974,0.016081,4.736680
0.090040,0.005651,7.081886
0.139593,0.009774,4.636405
0.073631,0.022680,9.123213
0.159139,0.019775,10.125703
0.106695,0.005826,5.669919
0.086265,0.016289,5.500655
0.067775,0.015249,5.686475
0.096661,0.013734,3.387478
0.146442,0.009507,4.406462
0.103672,0.016063,4.527628
0.163755,0.023223,9.905622
0.149204,0.015754,7.314388
0.109118,0.014204,3.924610
0.149452,0.013643,6.852953
0.110303,0.017792,5.073028
0.089664,0.031762,9.931884
0.268690,0.010080,9.751535
0.098907,0.028062,8.468794
0.115292,0.011488,3.407568
0.103495,0.009400,1.430662
0.094091,0.022519,6.679745
0.095585,0.028395,8.612554
0.183522,0.011903,7.312522
0.173126,0.016852,9.745140
0.109567,0.036520,9.268978
0.182435,0.015745,9.428052
0.120098,0.016536,4.430870
0.126758,0.010709,3.044626
0.141497,0.043390,10.049071
0.141745,0.028715,9.736144
0.120656,0.035767,9.321355
0.149619,0.020015,9.233792
0.097721,0.022160,7.214687
0.146855,0.012265,7.191809
0.163311,0.010283,6.456515
0.143563,0.008593,5.060874
0.100315,0.017133,4.721881
0.128039,0.027877,9.053645
0.088497,0.024940,9.172558
0.310953,0.006745,9.673640
0.186926,0.017954,9.119434
0.082863,0.011188,3.679876
0.140801,0.007564,5.097837
0.083930,0.026013,8.578253
0.065793,0.024210,10.027996
0.086817,0.014322,5.897246
0.100977,0.021896,6.214095
0.145509,0.035066,10.172193
0.085755,0.014916,4.294650
0.070339,0.023637,9.331661
0.063823,0.009983,9.400610
0.174737,0.015380,8.832304
0.204517,0.009702,8.074748
0.098192,0.018601,6.042442
0.134331,0.025392,9.442844
0.124495,0.033811,8.438059
0.109935,0.022325,6.361385
0.145511,0.023071,9.487748
0.108904,0.019705,6.241193
0.135489,0.011447,3.073802
0.087431,0.019594,6.869960
0.138535,0.025444,7.696864
0.082135,0.005871,7.896003
0.111717,0.018565,5.175758
0.124229,0.012301,4.423919
0.161424,0.007865,5.713444
0.075092,0.021625,8.599802
0.116687,0.024599,7.390860
0.134115,0.009226,3.687770
0.226357,0.011524,9.108464
0.114464,0.023776,7.395953
0.155252,0.015286,7.294080
0.207999,0.009188,8.250726
0.154328,0.019791,7.860056
0.134519,0.020829,7.039462
0.120816,0.024297,8.894042
0.080022,0.020167,7.125743
0.071063,0.023426,9.762319
0.131756,0.042379,9.915668
0.061738,0.011574,9.790932
0.232425,0.007490,7.717209
0.114856,0.033134,8.776344
0.176503,0.006918,6.834126
0.079568,0.026455,8.707058
0.173324,0.019929,9.750639
0.123780,0.011188,2.651739
0.099194,0.011560,4.709989
0.105305,0.018966,6.470743
0.118965,0.010661,2.082772
0.145913,0.015126,7.770922
0.089185,0.031621,9.545905
0.068186,0.020831,9.070445
0.157040,0.022284,9.059352
0.141288,0.006986,5.399100
0.104016,0.023757,7.127933
0.122844,0.035144,9.194933
0.124214,0.009868,1.198921
0.091772,0.016234,5.152009
0.087424,0.030545,10.068002
0.178714,0.009463,5.413332
0.126477,0.005013,9.142564
0.100623,0.009949,1.329514
0.150334,0.018895,9.365687
0.113842,0.022301,6.625133
0.120911,0.008427,2.516405
0.113326,0.008925,2.903947
0.084635,0.020875,7.565898
0.095989,0.005241,7.950419
0.083276,0.033193,9.888118
0.137388,0.009977,4.594601
0.089004,0.030867,9.380572
0.075496,0.023265,7.618421
0.076181,0.012993,5.898947
0.101788,0.021572,6.843548
0.092119,0.030598,8.660617
0.116157,0.039299,9.894721
0.079899,0.023976,9.210357
0.113006,0.009847,2.246717
0.105020,0.029128,8.263670
0.089406,0.022868,6.786370
0.135575,0.020476,8.330757
0.089418,0.026034,7.638318
0.100419,0.016606,4.679963
0.103057,0.029363,8.389497
0.169515,0.010185,5.689167
0.099085,0.014454,5.071031
0.085875,0.023994,7.940355
0.081412,0.017167,7.318236
0.154227,0.015757,8.901906
0.081227,0.012046,3.058246
0.088097,0.016662,5.340206
0.082093,0.016157,4.492020
0.100860,0.018096,5.791300
0.086560,0.021656,7.088157
0.128731,0.020024,6.542094
0.091890,0.030475,8.995479
0.111403,0.022976,6.571417
0.089510,0.029973,8.895747
0.092150,0.024258,8.136719
0.110659,0.015374,4.112513
0.108831,0.016933,4.773819
0.152526,0.021714,8.437612
0.115989,0.009629,1.205776
0.076208,0.027280,9.980910
0.145067,0.031803,9.418620
0.200714,0.011320,8.564348
0.102577,0.024748,7.353074
0.085470,0.018600,5.540303
0.076879,0.017762,6.466382
0.128015,0.024698,7.350043
0.095425,0.035169,10.135302
0.093585,0.012834,2.659631
0.119986,0.030159,8.452738
0.142513,0.032261,9.621878
0.163146,0.013863,8.083370
0.118118,0.035366,9.112837
0.076749,0.019058,7.503174
0.110671,0.033517,9.547085
0.091651,0.026601,8.350983
0.091151,0.007478,4.868942
0.116401,0.007240,4.011343
0.192430,0.007052,7.578615
0.127791,0.011426,4.253324
0.130067,0.015095,4.993042
0.126870,0.031933,8.163758
0.093099,0.005162,9.523018
0.073841,0.018538,7.308205
0.102295,0.010765,1.065828
0.127026,0.012586,5.175935
0.142865,0.016567,7.994794
0.102580,0.011215,1.318188
0.167660,0.016298,9.707636
0.095708,0.009965,2.252099
0.087268,0.009142,2.039864
0.085554,0.008985,2.455103
0.125835,0.022876,6.973300
0.104217,0.026340,7.775678
0.189043,0.012266,6.999463
0.153067,0.010202,4.038290
0.105476,0.024903,7.916834
0.249560,0.010669,9.951292
0.161577,0.016226,7.793179
0.099427,0.024061,7.577058
0.151850,0.006207,8.272707
0.107641,0.023978,7.251055
0.096055,0.022394,6.812161
0.145948,0.026367,10.124201
0.115479,0.025596,7.458400
0.082930,0.016378,7.079185
0.136214,0.040811,9.496705
0.140213,0.009999,3.642110
0.090349,0.021503,6.908415
0.067655,0.007029,8.445490
0.127288,0.005400,7.970848
0.099364,0.011534,1.910747
0.085828,0.020557,6.878462
0.161760,0.016041,9.278613
0.117178,0.020469,6.068453
0.098736,0.021948,6.709587
0.090247,0.007982,2.643323
0.182788,0.017406,9.680952
0.077474,0.011932,3.157547
0.106320,0.007192,4.592381
0.113706,0.029411,8.345331
0.131431,0.015210,6.135136
0.076257,0.024186,8.565154
0.138190,0.007606,4.967430
0.250395,0.007395,8.729818
0.120974,0.009953,2.918528
0.145963,0.009244,2.985811
0.094483,0.012520,2.329653
0.082649,0.028648,9.555566
0.065983,0.016155,9.575539
0.107700,0.032053,8.615175
0.109360,0.004329,10.078945
0.202617,0.009921,7.606454
0.089652,0.019168,6.255931
0.140755,0.012539,5.457224
0.114832,0.023461,6.715770
0.120208,0.029247,8.288463
0.066243,0.017969,7.772943
0.157317,0.022037,9.466196
0.131490,0.020339,8.012286
0.112573,0.018789,5.374600
0.121646,0.014195,4.110650
0.147594,0.012332,5.521430
0.077997,0.024659,9.553023
0.072378,0.028184,10.073649
0.126223,0.030488,9.276800
0.109745,0.024342,7.714525
0.090943,0.015303,4.452645
0.082686,0.022278,7.791443
0.094380,0.025996,8.107983
0.061345,0.014827,7.876022
0.124577,0.029697,8.892184
0.146357,0.022019,8.128580
0.205659,0.011835,9.317695
0.080941,0.029396,9.947692
0.082069,0.011086,4.007309
0.124473,0.012869,3.882433
0.187009,0.011179,8.088085
0.128116,0.034163,8.725116
0.099609,0.025405,7.405880
0.176659,0.020354,10.110276
0.162896,0.020616,8.670874
0.145294,0.009219,3.901578
0.131245,0.020162,7.239033
0.183171,0.016106,9.894548
0.143361,0.030492,8.409598
0.147492,0.012582,7.353768
0.152679,0.015601,7.699632
0.104148,0.033598,9.559328
0.110250,0.006444,5.805288
0.129576,0.027554,8.207454
0.138930,0.044211,10.198200
0.105181,0.014269,3.862300
0.091500,0.027593,7.906328
0.102822,0.026020,7.934371
0.152463,0.017773,8.843448
0.096942,0.021224,6.282371
0.125809,0.020280,6.229091
0.114087,0.031295,8.548458
0.073377,0.023946,9.124784
0.078213,0.024757,7.804091
0.142892,0.013053,5.478727
0.136787,0.014983,7.570702
0.084941,0.012394,4.880757
0.142651,0.016766,7.781534
0.172703,0.018777,9.981602
0.179246,0.005567,8.543504
0.162740,0.007429,6.218796
0.119923,0.040806,9.893366
0.076889,0.009053,5.104019
0.098793,0.023734,6.958708
0.133486,0.013108,4.630988
0.083202,0.009437,7.901816
0.154328,0.026517,10.198400
0.100997,0.015851,4.950596
0.135078,0.029841,9.231462
0.083961,0.012678,3.213444
0.113661,0.040163,9.999011
0.150894,0.030027,9.538587
0.086341,0.006927,5.937678
0.117487,0.019913,5.662497
0.076814,0.017224,9.106873
0.113592,0.014858,5.268603
0.079824,0.014157,5.639400
0.089028,0.024388,7.467042
0.095926,0.006762,5.438501
0.083698,0.025580,8.774187
0.101810,0.012417,2.508743
0.113183,0.009633,0.978886
0.104126,0.020248,6.276063
0.079362,0.012714,6.048186
0.107170,0.012797,2.968635
0.096837,0.018926,5.718877
0.077408,0.027485,8.773107
0.326864,0.007107,9.611752
0.143897,0.021389,7.384326
0.088728,0.025960,8.428975
0.093837,0.018291,7.190586
0.163702,0.015761,7.230934
0.066346,0.007953,7.134354
0.092386,0.025280,8.132499
0.203437,0.009712,8.216255
0.136878,0.031787,8.623075
0.169885,0.016613,9.406857
0.129440,0.030215,8.932009
0.180108,0.018996,8.960786
0.204363,0.005737,9.580610
0.083203,0.005417,9.527325
0.180121,0.011608,7.644213
0.120829,0.013084,3.392095
0.096112,0.011501,2.116780
0.097121,0.015642,4.093759
0.100728,0.018949,5.540586
0.080628,0.009328,5.931025
0.199506,0.009394,7.586124
0.074422,0.014157,10.086014
0.179955,0.016875,9.839875
0.063979,0.016678,8.481370
0.070134,0.010219,8.453869
0.149107,0.012701,5.900888
0.132290,0.029318,10.005100
0.128243,0.018322,8.182393
0.110810,0.023869,7.029345
0.072279,0.015042,6.806132
0.107825,0.022492,6.427768
0.071132,0.013045,7.914619
0.112061,0.005128,8.638236
0.111841,0.008194,2.554409
0.103302,0.037310,10.105083
0.271144,0.010523,9.152096
0.077633,0.007586,4.747721
0.139210,0.027549,9.535362
0.165843,0.012699,7.628211
0.192308,0.010192,7.372531
0.123096,0.022200,6.046189
0.088865,0.031759,9.964494
0.089543,0.012209,3.092488
0.129270,0.010558,4.799575
0.077520,0.009391,6.004270
0.132708,0.024722,8.632099
0.081508,0.020747,7.336228
0.085869,0.023583,7.131615
0.178030,0.011087,7.095338
0.165013,0.020678,9.456000
0.132225,0.028960,9.689780
0.132264,0.020562,6.574371
0.126095,0.013398,5.411557
0.092071,0.016585,5.361779
0.074300,0.014210,7.305069
0.084308,0.027442,8.932868
0.098202,0.035998,10.076077
0.120398,0.025520,7.766061
0.193846,0.006756,7.813488
0.104474,0.017265,4.712846
0.119960,0.035292,8.629188
0.128974,0.012875,3.986064
0.118255,0.035980,9.361255
0.082927,0.026446,9.294746
0.086937,0.016140,5.861809
0.078661,0.021528,7.935328
0.078844,0.007029,7.758476
0.110990,0.012481,2.424207
0.106193,0.023610,6.929701
0.095451,0.017266,5.668331
0.082705,0.007060,8.720185
0.055966,0.014031,9.031362
0.097363,0.035376,9.832219
0.114717,0.024353,7.687407
0.099590,0.014757,3.496247
0.118911,0.016769,5.658613
0.089416,0.020674,6.902513
0.089046,0.014354,5.638184
0.101587,0.033686,9.139477
0.107180,0.018972,5.883700
0.128288,0.009000,2.654412
0.089823,0.021137,6.644409
0.096502,0.011240,1.733536
0.073233,0.015116,6.597639
0.105892,0.008650,1.477145
0.163217,0.015317,7.727905
0.062613,0.012420,9.956400
0.113477,0.036191,9.703815
0.165827,0.014703,8.937748
0.106671,0.029269,8.358331
0.086596,0.019498,6.410048
0.152138,0.012155,6.851592
0.122639,0.018301,5.893063
0.116524,0.027825,7.819146
0.096574,0.025635,7.324649
0.096000,0.018697,7.129776
0.123323,0.022071,7.133704
0.133143,0.016205,6.049448
0.089031,0.006849,4.582891
0.071576,0.025225,9.044015
0.088873,0.022601,7.426288
0.114365,0.014442,4.303295
0.086941,0.008211,3.376644
0.103538,0.024756,7.694451
0.108434,0.022366,6.369007
0.152919,0.008734,5.098774
0.122236,0.010765,2.822798
0.093193,0.009439,1.111745
0.099538,0.022663,7.040103
0.092009,0.021470,6.355154
0.115517,0.027545,7.881360
0.174064,0.008150,6.768517
0.142268,0.006796,5.711332
0.144882,0.026691,8.563085
0.129090,0.031650,8.722629
0.147819,0.017269,7.275053
0.115853,0.015077,5.160806
0.092363,0.025130,8.046844
0.097024,0.032070,10.079312
0.153619,0.011789,6.131819
0.075629,0.024958,9.605168
0.091158,0.028976,8.778925
0.136104,0.037125,9.851482
0.132395,0.027747,8.769943
0.228561,0.012951,10.089043
0.154008,0.018620,8.880691
0.117920,0.032894,8.932985
0.086834,0.014247,5.370283
0.162656,0.026001,9.224875
0.140291,0.007214,5.411217
0.229932,0.007400,8.722560
0.120676,0.018971,7.108849
0.157587,0.009872,5.760261
0.113889,0.032563,8.753508
0.150397,0.023134,8.549884
0.129642,0.031201,8.054715
0.085006,0.020775,7.232461
0.075968,0.022126,9.861522
0.149639,0.016910,7.212731
0.072624,0.017209,6.803647
0.128026,0.016943,6.631926
0.117803,0.032034,8.819583
0.157657,0.018261,8.652055
0.074892,0.016085,7.542923
0.099700,0.029998,9.272977
0.078794,0.018397,6.453438
0.090955,0.014123,6.421459
0.170093,0.023839,9.874508
0.065533,0.020029,9.244551
0.157473,0.021807,9.061547
0.096857,0.030232,8.479399
0.149842,0.009963,3.969903
0.110789,0.021536,6.467673
0.107354,0.016787,5.073133
0.108775,0.011613,2.460016
0.196382,0.011735,7.657421
0.101989,0.026624,7.654448
0.108448,0.037495,9.606182
0.069721,0.010178,8.139826
0.192717,0.015406,9.912552
0.093635,0.011212,4.191044
0.163615,0.012988,7.045476
0.157592,0.020196,9.331017
0.109446,0.034926,8.809157
0.072683,0.017630,7.684002
0.126571,0.015567,4.220781
0.067821,0.007086,10.125455
0.109989,0.006029,5.970372
0.092814,0.023069,7.247353
0.152297,0.013976,8.526527
0.073266,0.016810,6.630059
0.171421,0.016099,9.237465
0.088844,0.018834,5.644413
0.147096,0.019106,7.163615
0.084199,0.016106,6.815877
0.135888,0.018750,7.292277
0.080543,0.017759,6.918796
0.117617,0.009854,2.266285
0.124627,0.039968,10.042673
0.109588,0.038161,9.660724
0.100110,0.005083,7.589152
0.137071,0.021530,9.165462
0.125368,0.010047,2.071247
0.094287,0.017574,4.969260
0.079252,0.022733,7.414948
0.111805,0.031572,8.337171
0.122353,0.012129,4.426217
0.140385,0.005130,9.240855
0.068307,0.015368,6.605008
0.083500,0.028160,9.278046
0.082359,0.013275,5.673485
0.129339,0.007309,4.705369
0.148770,0.026715,9.263650
0.167989,0.007544,7.480443
0.130928,0.025503,8.927148
0.096153,0.015159,4.201946
0.214491,0.010068,8.522637
0.198599,0.012761,9.017219
0.237619,0.012025,9.972494
0.057102,0.011161,10.165663
0.082914,0.020297,6.723351
0.123384,0.016403,6.123414
0.098151,0.027922,8.252138
0.080006,0.019086,6.453416
0.209707,0.009201,6.977977
0.116040,0.010839,1.714045
0.146833,0.020270,8.654658
0.180815,0.007244,6.066855
0.199271,0.007837,7.103213
0.152143,0.038714,10.218161
0.142902,0.013808,6.363636
0.201768,0.010885,8.632401
0.113176,0.019246,5.376324
0.173585,0.016073,9.303072
0.130077,0.033716,8.965227
0.157681,0.015543,6.708152
0.096098,0.012458,2.535064
0.075348,0.007192,7.930656
0.108143,0.009762,0.747820
0.135102,0.026794,8.475378
0.136792,0.018007,7.314407
0.097452,0.018008,5.053594
0.130371,0.040327,9.581870
0.135397,0.028250,9.079135
0.112547,0.023633,7.034942
0.126623,0.005509,7.988741
0.164085,0.011126,5.834424
0.116209,0.013704,4.493932
0.247690,0.011666,9.984376
0.076966,0.028604,8.972486
0.092292,0.016105,4.963447
0.116877,0.011392,1.793167
0.233516,0.012909,9.999027
0.139760,0.026208,9.070554
0.078712,0.024790,9.564101
0.180192,0.007865,6.976596
0.147435,0.012399,4.760087
0.091658,0.013609,3.737886
0.132373,0.009949,3.000954
0.137375,0.033239,8.770480
0.097234,0.033743,9.609132
0.093521,0.033290,9.029760
0.091878,0.013236,4.066132
0.137137,0.042877,9.947727
0.100933,0.017317,5.101069
0.115770,0.018561,6.349885
0.119953,0.023479,7.550709
0.144868,0.035554,9.210328
0.113002,0.018526,5.351062
0.117191,0.013547,3.658415
0.129689,0.034443,9.500309
0.103012,0.029418,8.515838
0.128840,0.012887,4.911558
0.129223,0.020748,6.430380
0.085969,0.024568,8.230021
0.068907,0.019873,10.217116
0.065775,0.008685,8.036031
0.112642,0.030854,8.403840
0.108064,0.030253,8.582708
0.064230,0.008541,8.262138
0.154209,0.019452,9.579987
0.120625,0.004893,9.276880
0.082656,0.019943,6.723648
0.145397,0.035468,10.119186
0.106085,0.018302,5.609103
0.318608,0.007185,10.080063
0.113053,0.014350,3.405785
0.125778,0.004696,9.686285
0.110401,0.034038,8.897385
0.071380,0.005718,9.928231
0.127820,0.015705,6.105488
0.146814,0.013089,7.607686
0.154716,0.019008,9.351509
0.089482,0.031041,9.528102
0.127222,0.041933,10.033605
0.136676,0.007950,3.753285
0.068699,0.011725,8.937598
0.142619,0.030197,8.317719
0.113904,0.017003,4.515681
0.108759,0.005809,6.526266
0.138530,0.027180,8.264228
0.127291,0.040619,10.182545
0.101993,0.031837,8.909897
0.103314,0.015706,4.449302
0.128235,0.028036,9.231183
0.123788,0.015937,4.428162
0.163502,0.014578,8.183297
0.078031,0.019112,7.020134
0.074203,0.017267,7.604068
0.078734,0.010923,4.170930
0.142210,0.013923,5.732126
0.098842,0.027674,8.136200
0.207292,0.008972,7.500676
0.115409,0.013699,3.080799
0.078588,0.030059,9.824895
0.098589,0.020898,6.155151
0.100626,0.035079,9.726678
0.097414,0.022261,7.266386
0.103720,0.023726,6.883037
0.160625,0.008375,4.965636
0.098036,0.010809,3.740705
0.154779,0.014847,7.546659
0.064854,0.012985,6.281494
0.082812,0.018016,6.751437
0.093667,0.005565,6.993752
0.093721,0.028648,8.193783
0.117470,0.012383,2.951934
0.136430,0.032335,8.641328
0.136171,0.020560,7.602819
0.243647,0.007014,9.116245
0.111269,0.008164,2.467514
0.093177,0.027172,8.218202
0.123558,0.018015,5.193638
0.083797,0.011358,5.843529
0.102021,0.017480,4.895723
0.110799,0.035248,8.858065
0.069806,0.008348,9.052249
0.115421,0.024452,7.663813
0.101720,0.020969,6.244757
0.081815,0.006331,7.356039
0.162555,0.007143,7.239851
0.111522,0.009771,0.784026
0.209326,0.010317,8.890253
0.148120,0.023284,9.421231
0.226923,0.014071,10.159698
0.078147,0.027973,9.004159
0.104526,0.017072,5.265355
0.094021,0.009644,2.830333
0.135722,0.009980,4.031345
0.076444,0.018987,9.946066
0.149049,0.024210,8.797819
0.137672,0.039653,9.884439
0.098701,0.024928,7.399155
0.125452,0.025215,7.587207
0.076075,0.018401,6.706550
0.184859,0.010067,6.235937
0.084802,0.020284,7.046194
0.113501,0.024370,6.908193
0.134735,0.030889,8.009816
0.104580,0.022494,6.743078
0.089067,0.009028,4.481618
0.155798,0.027255,9.707967
0.109040,0.009715,1.563441
0.098186,0.019851,6.636306
0.135316,0.010505,4.506839
0.110362,0.007694,3.784376
0.138599,0.021712,8.794647
0.090643,0.014329,5.349436
0.170507,0.018430,8.856927
0.204634,0.013179,9.565635
0.118541,0.032634,9.493360
0.097599,0.017887,5.129919
0.215751,0.011436,9.453783
0.112517,0.018437,5.638844
0.094231,0.011944,2.072999
0.163006,0.018718,9.448016
0.091430,0.025406,7.928179
0.094386,0.025723,8.349795
0.078078,0.013259,3.516964
0.307874,0.007141,9.784544
0.133955,0.035867,9.656093
0.087595,0.015125,5.105501
0.095087,0.014549,3.638727
0.094739,0.034542,9.539836
0.127782,0.023332,8.735029
0.118630,0.021752,6.985757
0.152880,0.012280,4.357915
0.074333,0.019680,6.575859
0.095023,0.020808,6.634158
0.080440,0.006250,7.546157
0.121190,0.040645,9.782180
0.152168,0.011305,5.369377
0.188118,0.016576,10.101023
0.071599,0.011877,9.569133
0.135515,0.020151,8.649559
0.185699,0.012321,8.485883
0.116295,0.034726,8.839389
0.156518,0.034435,9.141772
0.078089,0.018489,5.468644
0.068785,0.017128,9.468357
0.097024,0.011522,2.124046
0.126752,0.015338,4.618822
0.096510,0.018096,5.642385
0.172608,0.006395,7.369056
0.151044,0.017745,8.225720
0.111166,0.034078,8.983914
0.113180,0.035614,9.186082
0.126457,0.024501,6.977350
0.102884,0.025709,7.860970
0.138388,0.004941,9.384659
0.134108,0.031877,8.969042
0.105811,0.027593,8.194707
0.095707,0.015016,4.181036
0.128774,0.013378,6.047288
0.112731,0.024609,7.185509
0.112550,0.014607,3.793367
0.084850,0.008804,5.312170
0.081604,0.020812,8.058016
0.148513,0.014617,7.238603
0.121945,0.009937,0.821269
0.140426,0.009788,4.312827
0.108725,0.027159,7.384605
0.144999,0.013374,7.119749
0.306621,0.008144,9.020230
0.089266,0.008288,2.731868
0.182833,0.010858,6.854484
0.164421,0.010246,7.278766
0.101235,0.014942,3.495196
0.123576,0.022766,6.650860
0.085855,0.020220,6.495870
0.092083,0.025003,7.861431
0.081181,0.017073,5.473609
0.123832,0.029599,8.401553
0.165076,0.005256,8.204474
0.114938,0.027676,7.773891
0.233754,0.012430,10.177462
0.151506,0.023179,9.515526
0.109813,0.020277,6.320764
0.117879,0.015119,4.109550
0.116744,0.029321,8.195984
0.108234,0.026091,7.661547
0.156423,0.012515,7.970807
0.081597,0.018111,6.704707
0.109770,0.027078,8.176220
0.091961,0.005678,9.366955
0.167089,0.017573,9.075437
0.100253,0.006878,6.995845
0.066261,0.012327,10.149881
0.138284,0.026635,8.864189
0.144551,0.006118,7.931570
0.137381,0.008981,3.820838
0.085184,0.012467,5.512009
0.119721,0.014605,4.016197
0.129115,0.010233,4.563579
0.095670,0.032085,9.914169
0.122469,0.020292,7.478376
0.083878,0.009435,3.304735
0.088992,0.008608,3.343987
0.137616,0.023684,8.564759
0.085503,0.020409,7.126976
0.079836,0.007216,8.855874
0.115280,0.027235,7.718235
0.067168,0.018152,9.416542
0.115803,0.019812,5.459526
0.110932,0.013563,3.934059
0.149452,0.021123,10.069216
0.100724,0.026729,7.894661
0.144929,0.039695,10.154141
0.122503,0.009002,2.196021
0.158999,0.014995,8.029931
0.182911,0.009880,7.694170
0.141400,0.008536,4.217213
0.111783,0.019458,5.661811
0.198858,0.009180,7.034988
0.076515,0.007269,7.704106
