beta,gamma,epsilon
0.074118,0.023756,10.393622
0.341567,0.034152,16.553182
0.080332,0.011578,6.186636
0.044314,0.008547,14.653456
0.058472,0.020502,10.100412
0.129891,0.015833,6.704481
0.080921,0.026688,8.433131
0.154133,0.013544,6.695129
0.230618,0.024068,13.832612
0.069892,0.014624,6.193546
0.278012,0.014151,11.765631
0.267393,0.009999,9.830772
0.403566,0.021178,15.900093
0.136769,0.004326,10.741469
0.100482,0.027468,7.990455
0.109910,0.005028,8.663910
0.305903,0.019657,13.826934
0.154531,0.003104,15.426642
0.213222,0.019570,12.003136
0.433637,0.007205,10.915711
0.062536,0.010435,5.570455
0.080202,0.015438,5.269100
0.088657,0.011309,2.321294
0.092536,0.009352,2.672206
0.067257,0.010852,10.065525
0.121379,0.004976,10.142914
0.118131,0.011215,2.686861
0.145089,0.016162,5.593836
0.129320,0.018369,5.318205
0.075336,0.009214,6.072497
0.056277,0.020340,13.816258
0.414608,0.009212,11.404463
0.100151,0.019263,5.651784
0.128127,0.006978,4.067773
0.096232,0.017829,6.499956
0.290493,0.123761,16.192794
0.099462,0.031300,9.202594
0.051026,0.015355,13.304895
0.145237,0.010831,4.715266
0.236316,0.029889,14.262756
0.320031,0.012289,11.911103
0.176557,0.005790,9.094346
0.147956,0.024031,9.003027
0.064904,0.014894,8.522670
0.242456,0.025526,14.686958
0.077711,0.027656,9.807960
0.240467,0.006893,8.953604
0.046445,0.011175,13.848488
0.133247,0.017568,7.908920
0.062202,0.019261,12.292674
0.131593,0.017383,6.384102
0.260980,0.009183,8.624936
0.066376,0.019723,10.528408
0.117260,0.013540,2.951414
0.068982,0.016230,10.408979
0.063041,0.009931,8.089706
0.148009,0.018665,9.487851
0.182029,0.010210,6.858825
0.251881,0.024468,13.927845
0.216023,0.012573,9.902007
0.430773,0.007796,10.976297
0.307053,0.006833,10.119063
0.102911,0.017759,4.941506
0.274951,0.013722,12.068938
0.104795,0.007294,3.591259
0.136915,0.029672,10.468370
0.112696,0.040765,9.995508
0.083372,0.017730,5.912578
0.157270,0.030934,10.620737
0.093397,0.017962,5.089791
0.105273,0.027732,8.453964
0.282193,0.023751,14.804854
0.068121,0.005081,14.227077
0.409490,0.007124,10.662436
0.103312,0.015016,5.025849
0.256893,0.020496,12.938956
0.190609,0.024407,11.499264
0.076268,0.007502,5.554817
0.113998,0.039465,9.524897
0.108603,0.018075,4.768510
0.194651,0.014331,10.311066
0.058972,0.013368,10.699590
0.154258,0.007917,4.723459
0.104727,0.015903,4.207383
0.121248,0.014824,4.210158
0.245492,0.007174,9.204747
0.152865,0.025823,9.117011
0.054887,0.009110,14.028992
0.077904,0.005993,10.486212
0.427146,0.018971,15.528181
0.056813,0.026729,15.800954
0.157216,0.015309,8.126356
0.223253,0.018326,12.014201
0.055198,0.012956,14.022366
0.105023,0.044125,12.971003
0.236838,0.015699,11.884420
0.207664,0.012855,9.921530
0.088723,0.009857,2.740798
0.091678,0.031668,9.834799
0.132559,0.022339,7.272195
0.138500,0.011405,5.848149
0.061605,0.017471,12.249502
0.104040,0.009409,1.026442
0.182742,0.017722,9.655016
0.099018,0.013764,4.273042
0.142868,0.025474,9.569150
0.104866,0.003600,14.271183
0.104217,0.006438,5.247777
0.340381,0.013429,12.568830
0.073512,0.006581,9.003564
0.282899,0.011985,11.578990
0.292115,0.010246,10.264791
0.171818,0.016891,9.675126
0.196197,0.038217,13.422732
0.205621,0.022368,11.751772
0.142564,0.007711,4.864549
0.264442,0.007473,9.027434
0.070664,0.024472,11.208272
0.122596,0.029852,8.607374
0.157212,0.004704,10.512363
0.134106,0.013562,5.556792
0.274666,0.012816,11.130530
0.131138,0.031303,9.454766
0.112199,0.014907,4.027072
0.056266,0.025815,13.910208
0.291573,0.004487,13.585639
0.072052,0.013843,6.892833
0.073719,0.027395,10.957498
0.067013,0.007838,9.477848
0.080884,0.021134,6.994394
0.186474,0.022060,11.856808
0.330663,0.004022,14.622984
0.067166,0.019575,9.920924
0.064769,0.004987,13.837859
0.084618,0.029418,9.171429
0.180232,0.019790,10.076727
0.309260,0.022158,15.180509
0.145036,0.008999,4.725521
0.074227,0.012102,5.614531
0.114147,0.005354,7.494494
0.259724,0.015689,12.439145
0.254901,0.018110,13.098870
0.085954,0.018688,5.989563
0.103661,0.033689,9.149791
0.089107,0.021633,6.805238
0.303512,0.014141,11.880245
0.057330,0.011365,8.773820
0.079609,0.018726,6.904748
0.080097,0.033778,10.868032
0.109364,0.013123,3.109222
0.264980,0.005802,10.887452
0.082675,0.017547,6.056845
0.140805,0.010500,2.926708
0.068154,0.013109,6.374643
0.106689,0.019653,5.851861
0.200392,0.008247,6.462103
0.110724,0.035005,9.306019
0.162622,0.018015,10.465561
0.063681,0.014204,7.344479
0.121259,0.032573,8.814492
0.132009,0.006215,5.952781
0.209365,0.028851,14.197382
0.077975,0.015833,4.959596
0.105325,0.022779,6.711530
0.216434,0.035205,14.891150
0.122886,0.018432,7.190585
0.089270,0.011483,2.328533
0.203424,0.074790,13.675149
0.126412,0.016094,6.062764
0.232385,0.027203,13.467034
0.098657,0.005174,8.931211
0.240362,0.007486,8.266265
0.099725,0.009789,1.031262
0.080466,0.004172,13.060685
0.102702,0.008449,2.372679
0.227182,0.008750,8.480066
0.202752,0.004975,11.407106
0.300751,0.010869,10.811005
0.149297,0.010886,5.182104
0.078518,0.019507,7.648659
0.079237,0.025791,8.525127
0.103046,0.021139,6.443151
0.154361,0.008704,5.023043
0.214768,0.014819,10.334082
0.086170,0.013158,3.210472
0.089961,0.039311,14.506984
0.147785,0.014953,6.493334
0.049334,0.006546,15.049851
0.244281,0.005942,9.981150
0.212866,0.021513,12.225561
0.166072,0.014881,8.829796
0.091041,0.020221,6.390770
0.159334,0.006380,7.866982
0.266439,0.018953,13.194442
0.070035,0.004345,13.511621
0.238325,0.005027,11.668530
0.062808,0.006197,16.170927
0.071603,0.018464,6.886883
0.086723,0.004176,11.030311
0.163606,0.017031,9.762466
0.205710,0.004598,12.771232
0.054673,0.012158,13.237315
0.062555,0.018564,11.743859
0.357005,0.014838,13.287388
0.121248,0.013041,4.216540
0.394854,0.019242,15.132159
0.062032,0.009540,6.486986
0.282467,0.023100,14.612811
0.060044,0.020256,11.288209
0.125244,0.015816,5.532120
0.146110,0.011628,6.167720
0.085452,0.020107,6.234039
0.176509,0.029616,12.355935
0.071740,0.033374,15.045946
0.140836,0.018119,6.835097
0.164514,0.013875,7.194983
0.344017,0.007252,10.256812
0.292157,0.012259,10.532458
0.156816,0.019854,9.506707
0.174985,0.027897,10.880030
0.173707,0.031796,12.992749
0.283803,0.013781,11.853626
0.185832,0.047344,11.194113
0.118936,0.015391,3.833622
0.083633,0.006037,8.413296
0.059337,0.017006,11.809987
0.154487,0.014269,5.813085
0.234520,0.013672,10.990097
0.104521,0.012039,2.206497
0.161485,0.021446,9.009949
0.054966,0.021643,13.515783
0.167215,0.034528,11.127038
0.075929,0.017405,8.128870
0.070083,0.027139,12.831167
0.083585,0.017585,6.169982
0.093035,0.022176,7.046231
0.072398,0.020345,7.629916
0.092437,0.013647,3.514393
0.070139,0.014084,6.341363
0.202804,0.011003,8.557873
0.121457,0.003389,13.794796
0.105397,0.018931,5.898994
0.099704,0.013474,2.848125
0.155966,0.050998,12.054616
0.184971,0.006828,7.842253
0.096995,0.008863,1.711538
0.161035,0.017452,10.029344
0.121224,0.011166,2.180420
0.095952,0.010363,2.060753
0.056048,0.011019,8.878723
0.202421,0.030349,12.710093
0.211145,0.023619,12.964212
0.262616,0.010929,10.376210
0.089036,0.007965,2.752200
0.101161,0.032329,9.075883
0.157487,0.009958,7.365971
0.187871,0.029724,12.426575
0.115113,0.006149,7.228697
0.079179,0.010747,5.223342
0.234685,0.014820,11.151810
0.199773,0.024074,12.770760
0.275726,0.029000,15.283685
0.360795,0.015359,13.815986
0.080518,0.028137,9.201352
0.292700,0.028679,15.581407
0.506841,0.008342,11.253239
0.170190,0.004575,11.476565
0.080011,0.010168,6.097385
0.103547,0.006956,4.773357
0.271083,0.037746,15.830248
0.178811,0.020806,10.745376
0.055694,0.028716,15.554753
0.373661,0.025099,16.425136
0.263231,0.006157,9.565297
0.227449,0.071745,14.314606
0.143943,0.018233,8.729212
0.151404,0.019119,8.895268
0.336543,0.007823,10.086681
0.180243,0.012140,9.085734
0.283560,0.021300,13.896356
0.106611,0.012718,2.681716
0.097185,0.002980,15.013012
0.071394,0.006532,8.775231
0.200891,0.005301,11.191811
0.104384,0.010607,1.022622
0.130592,0.011607,4.813713
0.107018,0.008640,1.600802
0.057245,0.009481,9.911190
0.203006,0.043088,14.191242
0.091447,0.004927,9.067739
0.093879,0.034563,10.701237
0.145053,0.027490,9.934528
0.063987,0.004646,14.503496
0.231141,0.035230,14.790187
0.089242,0.016380,5.188145
0.160689,0.041837,10.214220
0.096795,0.009464,1.153202
0.083186,0.025446,7.764518
0.110653,0.013668,3.355024
0.112330,0.013681,3.621215
0.101046,0.031169,8.499903
0.176662,0.008678,6.710344
0.067033,0.021651,11.801408
0.168089,0.018637,9.809115
0.112942,0.014797,3.569907
0.093505,0.046542,16.124984
0.136103,0.025146,8.818267
0.128155,0.011936,4.098756
0.203612,0.014444,9.589319
0.243876,0.011611,10.766586
0.091306,0.038864,13.505867
0.078805,0.008014,4.892995
0.149403,0.026455,10.669613
0.245419,0.027923,14.412397
0.178881,0.013260,8.810401
0.129074,0.019105,6.419594
0.053331,0.010968,14.602731
0.173181,0.041315,11.856535
0.155200,0.022137,7.442201
0.073465,0.017404,6.743648
0.117339,0.011374,2.598663
0.174905,0.018806,10.107345
0.087717,0.011228,4.003598
0.140111,0.006634,6.234772
0.163228,0.022590,11.139788
0.066180,0.021479,9.209706
0.418675,0.025527,16.589661
0.046351,0.012284,15.387726
0.076355,0.004737,14.509562
0.113455,0.014789,3.518110
0.076925,0.015340,6.892801
0.110448,0.028333,8.105534
0.200540,0.020492,11.046665
0.093494,0.031535,9.045032
0.109539,0.029045,8.422121
0.258827,0.016729,12.615545
0.158803,0.064641,12.304697
0.068520,0.010748,8.152380
0.131401,0.016014,6.666183
0.075107,0.019482,7.048589
0.080538,0.022398,8.160239
0.125444,0.014181,6.525302
0.179685,0.021938,10.519889
0.162904,0.005285,9.763374
0.073778,0.022256,10.731753
0.147618,0.037250,9.533982
0.091630,0.003394,13.569608
0.117311,0.004952,8.061691
0.334158,0.020914,14.775611
0.077227,0.012711,6.176457
0.101122,0.018096,5.878904
0.111195,0.016501,4.382626
0.090971,0.017782,5.594134
0.320299,0.007891,10.035775
0.091146,0.011573,2.190681
0.075931,0.014233,7.089502
0.062508,0.014638,9.512664
0.121429,0.011190,1.879928
0.130381,0.020840,6.157737
0.109262,0.007287,4.180767
0.053729,0.005550,14.823094
0.121089,0.020762,5.909284
0.097607,0.011485,2.159988
0.085235,0.012791,4.739584
0.155073,0.027214,10.409417
0.086826,0.014853,4.358955
0.370184,0.009801,11.483858
0.236096,0.005788,9.334152
0.231274,0.004767,12.270653
0.075253,0.013355,7.148354
0.095911,0.007974,3.296166
0.060410,0.017421,10.105525
0.053856,0.011954,11.821057
0.092331,0.018489,6.348533
0.122469,0.027082,7.835382
0.268619,0.017176,13.555901
0.185493,0.014708,9.437493
0.204572,0.040991,13.700280
0.107129,0.016638,4.691192
0.112256,0.011771,3.162525
0.092495,0.004130,11.411795
0.260351,0.031608,15.374682
0.050118,0.014665,13.660678
0.062172,0.007557,8.981350
0.054210,0.013434,11.062609
0.124267,0.019893,5.940247
0.170840,0.010054,7.585850
0.118525,0.013718,3.771102
0.195418,0.028640,13.226967
0.060337,0.022985,12.790468
0.067168,0.008573,10.503144
0.198706,0.006771,8.241292
0.108023,0.011193,1.519613
0.076419,0.033892,13.435101
0.094530,0.016308,4.822660
0.104837,0.030421,8.842026
0.148145,0.019003,8.213522
0.109660,0.011636,2.827011
0.054538,0.007733,12.870202
0.068327,0.025523,13.360863
0.070817,0.018603,6.398280
0.194298,0.011056,7.849214
0.119930,0.013061,4.115544
0.050068,0.011844,14.472046
0.118221,0.020634,6.498392
0.182373,0.025912,12.797042
0.119929,0.012129,2.029957
0.178972,0.013207,8.329794
0.061153,0.010217,8.501882
0.155999,0.014051,7.934351
0.095626,0.023874,7.146299
0.167271,0.027273,10.941568
0.135459,0.036021,9.367692
0.099361,0.023652,7.034115
0.107756,0.008702,2.300224
0.244148,0.018501,13.366104
0.058157,0.010998,11.673348
0.077033,0.009823,4.459934
0.075482,0.012115,4.815853
0.092771,0.004867,9.725514
0.099522,0.013744,3.714191
0.072263,0.021112,9.605075
0.069896,0.024174,10.709440
0.146995,0.034222,10.944696
0.202225,0.033947,13.616584
0.132741,0.010257,3.769896
0.057580,0.006465,14.223114
0.082824,0.007692,6.582254
0.402474,0.008056,10.654522
0.157670,0.020015,9.206676
0.090966,0.015937,4.974440
0.183276,0.019055,11.647016
0.358510,0.024764,16.102431
0.069480,0.017133,7.584420
0.215471,0.012902,10.297933
0.205659,0.006185,9.072376
0.361520,0.014167,13.731908
0.148403,0.023455,8.924012
0.088162,0.030005,8.976057
0.127109,0.017688,5.322948
0.066123,0.024958,12.721600
0.313151,0.010031,10.931665
0.271760,0.007524,9.059337
0.163921,0.011969,5.855731
0.200020,0.011687,8.473975
0.262634,0.013596,11.244585
0.081091,0.010936,7.023235
0.050685,0.012627,14.549176
0.121685,0.043584,10.497007
0.109160,0.028958,8.193623
0.117226,0.023720,7.027436
0.136418,0.028993,8.722011
0.329166,0.026855,15.910158
0.075796,0.007460,6.237798
0.147020,0.008121,4.680793
0.064031,0.007415,12.030831
0.065729,0.005194,13.924912
0.303495,0.027988,16.188017
0.257872,0.018776,12.779314
0.232201,0.019396,13.502611
0.096493,0.008111,3.192415
0.071973,0.018080,9.260979
0.217178,0.033670,15.019983
0.134258,0.020311,8.654424
0.080721,0.023981,9.784693
0.121629,0.009167,1.223854
0.085751,0.013211,3.463000
0.050636,0.006710,15.686630
0.324596,0.018776,14.175465
0.049677,0.016232,14.538965
0.077607,0.007066,7.649235
0.063096,0.013149,10.356808
0.086672,0.031905,9.188585
0.062122,0.022504,14.288105
0.101999,0.009927,1.123017
0.142632,0.013987,4.718400
0.261291,0.022829,14.188722
0.323207,0.027655,16.343602
0.072058,0.020035,10.591010
0.167831,0.023545,10.789380
0.137861,0.029588,9.884565
0.170096,0.024341,10.294467
0.101225,0.008669,3.116672
0.236922,0.014915,12.012219
0.072461,0.013038,7.717285
0.079702,0.030437,9.999487
0.152875,0.019978,9.169799
0.097136,0.009372,1.421178
0.055158,0.020817,14.496875
0.156797,0.020091,10.069246
0.100928,0.024966,7.948703
0.125379,0.010775,4.305630
0.056882,0.007874,12.814564
0.167177,0.045972,11.757306
0.083610,0.018324,6.957357
0.129773,0.019012,6.984666
0.339609,0.008297,9.753969
0.164427,0.020327,9.287550
0.172144,0.017336,9.074380
0.061316,0.022132,12.984979
0.058707,0.013385,10.396928
0.225054,0.032849,13.629559
0.085271,0.013614,3.916108
0.048084,0.014372,15.940766
0.160611,0.025147,10.167754
0.051746,0.011353,14.551625
0.073295,0.027775,11.792049
0.149315,0.045287,11.371559
0.080157,0.008688,4.839811
0.063491,0.005434,15.044310
0.227291,0.024040,12.074432
0.131613,0.005998,6.655206
0.265644,0.009820,9.353754
0.262916,0.018650,13.513543
0.100531,0.020979,6.245816
0.091758,0.013444,3.426451
0.091041,0.043739,14.981511
0.306198,0.022613,15.390753
0.051996,0.010812,12.623251
0.156057,0.012722,6.704737
0.148938,0.003555,14.278747
0.152886,0.015180,6.606235
0.120138,0.037945,10.072402
0.084285,0.006233,8.088011
0.066575,0.008726,8.300616
0.073574,0.035448,15.691580
0.153456,0.028118,11.606739
0.061267,0.024973,13.502627
0.081597,0.009564,8.522950
0.211345,0.013811,9.663259
0.266764,0.007279,9.512158
0.171657,0.005729,9.285254
0.124002,0.006300,6.096845
0.070065,0.019297,8.006304
0.149012,0.029796,9.563001
0.050361,0.016846,15.092515
0.088552,0.009010,2.962839
0.286538,0.013324,11.426607
0.167775,0.021075,10.266838
0.132167,0.016012,6.968394
0.297299,0.007790,9.850878
0.092276,0.045003,11.170390
0.094503,0.038923,10.874725
0.207229,0.024195,13.689892
0.067939,0.005820,11.000601
0.209350,0.021789,12.622424
0.123911,0.024007,8.474915
0.067576,0.026725,11.932078
0.115548,0.012199,3.111048
0.132337,0.017800,7.519248
0.073095,0.030500,12.097597
0.051228,0.017221,13.402226
0.204125,0.032457,14.304266
0.079822,0.017346,6.074097
0.064361,0.010005,6.053765
0.072973,0.003390,15.239808
0.078827,0.023394,9.778108
0.088362,0.017970,6.375409
0.161305,0.087749,15.871520
0.135847,0.015821,5.470678
0.199333,0.031253,13.293113
0.121394,0.012826,2.326689
0.224443,0.003809,15.232614
0.238517,0.014663,11.753287
0.248482,0.038177,15.686154
0.223765,0.004326,12.385965
0.184507,0.013562,8.685142
0.655739,0.019399,16.294452
0.325955,0.009288,10.355938
0.118890,0.006625,4.787552
0.103809,0.016291,4.136925
0.218785,0.042737,14.836858
0.083858,0.004810,9.352270
0.132475,0.014229,6.357921
0.106814,0.015471,4.188481
0.098762,0.013145,2.768971
0.340635,0.007936,9.849694
0.081642,0.026037,8.583672
0.187035,0.018812,11.180655
0.182167,0.003187,16.413154
0.138198,0.015162,5.469875
0.215617,0.011107,8.957031
0.209403,0.016573,10.675784
0.293616,0.016016,13.553697
0.195750,0.026924,11.856727
0.063461,0.021526,9.808868
0.139497,0.010927,4.720263
0.120899,0.023316,6.881154
0.093559,0.025120,7.908169
0.127747,0.009968,3.658388
0.227758,0.026183,13.785788
0.143983,0.007442,5.206483
0.187524,0.017832,9.069861
0.410241,0.012692,13.164325
0.275735,0.017457,12.698018
0.081630,0.018575,6.411633
0.120104,0.003938,12.158227
0.087699,0.006738,6.645603
0.122463,0.008431,3.522755
0.233463,0.021542,13.424826
0.196298,0.041844,13.060544
0.066693,0.012699,11.277501
0.104058,0.028170,8.090226
0.138997,0.017027,6.208843
0.154671,0.007765,5.992749
0.055809,0.026679,15.906456
0.112007,0.018864,4.754913
0.138978,0.015358,5.248769
0.107481,0.027452,8.090818
0.274130,0.041064,16.325316
0.077645,0.010739,4.433256
0.126605,0.016790,5.465430
0.099071,0.021142,6.864252
0.056383,0.014755,10.981397
0.197439,0.034682,14.753574
0.198767,0.015932,10.625124
0.406995,0.010583,12.267555
0.223270,0.021612,13.132708
0.107371,0.008320,1.726841
0.060988,0.005818,13.619997
0.251898,0.025245,14.312639
0.128287,0.013349,5.573048
0.126115,0.011378,2.927949
0.071735,0.014155,8.106869
0.111574,0.013697,4.222462
0.060027,0.006067,14.267690
0.224284,0.027016,13.580915
0.086052,0.007916,5.003457
0.040706,0.010720,15.253910
0.206781,0.036789,13.911924
0.071150,0.026891,14.233214
0.159748,0.009743,6.534068
0.302295,0.008249,9.670703
0.090724,0.009368,4.795729
0.100152,0.012207,2.433398
0.197541,0.025234,13.188669
0.191508,0.020022,11.309687
0.160732,0.017257,9.744348
0.290094,0.032867,16.005403
0.094499,0.005959,6.058723
0.052610,0.008657,12.072498
0.051357,0.013144,13.880704
0.064340,0.003746,16.110924
0.169011,0.030806,11.973746
0.066955,0.012819,8.459002
0.161482,0.008215,4.648359
0.148201,0.021640,8.787886
0.068612,0.005599,10.835005
0.053936,0.017621,15.022078
0.135969,0.034723,9.046352
0.080919,0.006259,11.126626
0.077698,0.018161,6.482810
0.087046,0.026917,8.893433
0.065119,0.005471,12.928421
0.191064,0.007540,6.911128
0.109788,0.019557,5.797943
0.129227,0.018452,7.441519
0.175183,0.034543,11.044849
0.063147,0.016901,9.813807
0.100191,0.019661,5.556318
0.146449,0.004243,11.466722
0.083098,0.023988,8.489974
0.170212,0.031421,11.432776
0.209896,0.005655,9.543796
0.184812,0.011779,8.556446
0.099515,0.026500,7.848558
0.081580,0.007275,6.845295
0.079722,0.030517,10.888159
0.097066,0.023314,7.607273
0.138841,0.026782,8.241275
0.141125,0.012518,5.231456
0.095458,0.011275,1.477624
0.297603,0.013938,12.613308
0.194229,0.004240,12.259230
0.158325,0.010426,5.760905
0.093764,0.003894,11.581155
0.099086,0.051251,15.275691
0.048110,0.012008,14.573717
0.182292,0.016241,10.628156
0.112360,0.015095,3.669827
0.268117,0.017811,12.263368
0.293249,0.017584,13.549335
0.114820,0.021825,7.273352
0.049049,0.009757,12.628976
0.148514,0.007881,4.878251
0.075201,0.012891,6.834166
0.197623,0.010573,7.368661
0.364212,0.026731,15.945909
0.088096,0.014126,4.738948
0.134715,0.030082,8.762329
0.123118,0.025941,7.799295
0.226302,0.006125,9.675752
0.118110,0.016157,6.702191
0.144018,0.022123,8.782117
0.153085,0.007878,5.741994
0.132331,0.003858,12.375862
0.111658,0.009298,2.518944
0.087162,0.020775,7.899013
0.119161,0.014302,4.928306
0.081729,0.015166,5.206123
0.060545,0.006820,10.058730
0.159589,0.004022,13.513757
0.293352,0.009117,9.770378
0.171041,0.009260,6.845587
0.124279,0.008502,2.585838
0.182436,0.005945,9.084000
0.045223,0.013400,15.303621
0.337575,0.014031,13.450775
0.080071,0.022391,8.813847
0.210641,0.034315,14.148579
0.057810,0.005972,13.807974
0.091807,0.007371,4.580585
0.136757,0.012680,6.012192
0.241961,0.031807,15.655889
0.247732,0.011418,9.372015
0.110853,0.007295,3.707579
0.124534,0.016503,5.033611
0.235467,0.029963,12.917033
0.238001,0.016194,11.557556
0.156193,0.009220,5.415780
0.151346,0.006607,6.856523
0.308923,0.011205,11.240095
0.101653,0.023219,6.762853
0.138008,0.033454,9.076226
0.187430,0.029580,11.676630
0.109384,0.007749,3.391205
0.081409,0.034716,13.006442
0.195242,0.017932,11.761017
0.395613,0.023029,15.798319
0.114612,0.034405,9.428832
0.149166,0.034611,9.545479
0.471204,0.009653,11.827731
0.058784,0.022510,14.999353
0.181589,0.028332,11.096960
0.311761,0.011819,12.130692
0.081949,0.017504,5.727096
0.127477,0.009468,2.601953
0.073302,0.015030,5.699025
0.166378,0.004220,12.351558
0.050300,0.014090,10.804067
0.204865,0.013187,9.226045
0.350699,0.010837,11.838557
0.073765,0.015142,7.329972
0.300481,0.017476,13.204149
0.182289,0.012709,7.008808
0.046104,0.014714,14.620126
0.092867,0.004526,9.309943
0.059675,0.016251,10.709182
0.218924,0.024503,13.112652
0.083871,0.015843,5.681703
0.470116,0.019294,15.789641
0.188283,0.003833,14.635407
0.094843,0.017203,5.372326
0.088471,0.015295,5.853070
0.209310,0.017040,11.127548
0.123540,0.008864,3.937270
0.050427,0.007509,13.163353
0.124163,0.010811,5.269748
0.270541,0.009404,9.332639
0.213261,0.017221,10.932341
0.214972,0.007299,8.239918
0.064361,0.015370,7.793227
0.062241,0.015047,7.925202
0.057039,0.005484,12.368479
0.108532,0.014889,3.788995
0.125033,0.020420,7.217080
0.098467,0.007239,5.073755
0.163981,0.011639,6.983324
0.066552,0.005036,14.098227
0.244313,0.025807,13.682008
0.078376,0.022783,8.405388
0.072283,0.017825,7.692128
0.093213,0.011233,1.708854
0.063088,0.009388,8.480189
0.187931,0.012217,9.179225
0.064605,0.008394,10.237206
0.189729,0.003549,14.633476
0.124502,0.011605,2.307969
0.305725,0.011293,11.212312
0.050448,0.008866,11.966836
0.105893,0.017697,5.610758
0.160689,0.031982,10.733459
0.115644,0.014351,3.939692
0.073971,0.022149,10.290596
0.075224,0.004200,14.313143
0.098618,0.008699,4.314053
0.208821,0.020584,12.420994
0.061265,0.007268,12.173223
0.070224,0.008669,8.412672
0.105414,0.002784,16.604972
0.073314,0.012883,5.212571
0.158796,0.025645,11.344053
0.082930,0.008496,6.477856
0.209655,0.009888,8.420434
0.284709,0.017018,13.858233
0.225126,0.018726,12.813836
0.081666,0.004905,8.422415
0.127831,0.026273,8.825872
0.257723,0.004398,13.797430
0.074510,0.016438,6.924719
0.124524,0.016896,6.675246
0.099401,0.018665,5.233914
0.183110,0.030591,12.371270
0.104845,0.032322,8.625024
0.133403,0.054190,12.083135
0.350017,0.014252,13.514530
0.171480,0.019847,10.286355
0.425909,0.010284,11.658269
0.103206,0.014873,3.672669
0.059672,0.005112,15.370413
0.145662,0.012118,7.094274
0.253876,0.036264,15.785078
0.150915,0.003239,14.746943
0.091045,0.044214,14.402181
0.187913,0.015329,10.151615
0.139596,0.019843,7.895749
0.105225,0.017795,5.072253
0.061083,0.008022,10.544535
0.059083,0.021396,14.333038
0.126909,0.023856,7.509001
0.108402,0.022672,6.744882
0.062623,0.011627,11.375665
0.102429,0.008691,1.582983
0.082662,0.011840,5.557695
0.209043,0.013782,10.248963
0.173360,0.015022,8.992220
0.063032,0.007663,10.449352
0.081320,0.004366,12.427101
0.187641,0.057884,13.814839
0.122550,0.021632,8.173431
0.079810,0.004617,12.604209
0.266621,0.031481,15.974060
0.060839,0.024683,14.218634
0.085442,0.028655,8.701733
0.075064,0.026039,9.830397
0.314976,0.012690,12.252031
0.092222,0.026757,7.928822
0.196510,0.010040,8.121249
0.068178,0.014902,8.927688
0.079218,0.011751,5.387131
0.191444,0.014233,9.330898
0.411651,0.019810,15.781089
0.088902,0.004114,11.913248
0.101285,0.010200,1.507974
0.187043,0.015133,10.062444
0.059646,0.008497,11.959681
0.136759,0.016205,7.018259
0.213489,0.004098,14.398950
0.128963,0.033327,9.819022
0.191530,0.013552,8.288081
0.246644,0.004306,13.106405
0.074266,0.010504,4.418678
0.088641,0.018451,6.000946
0.191901,0.088299,14.537224
0.132769,0.009003,3.406157
0.135106,0.021231,9.367209
0.124825,0.029105,8.429879
0.112177,0.011345,2.367619
0.094853,0.032624,9.405610
0.089221,0.009597,3.419912
0.199939,0.027712,12.867717
0.070685,0.030358,13.637314
0.480934,0.013460,14.273515
0.140779,0.007144,4.816168
0.096731,0.014977,3.528149
0.071806,0.025221,13.781945
0.064507,0.012590,9.814321
0.107918,0.003671,13.592450
0.319632,0.014629,13.024878
0.146148,0.018294,7.363006
0.101053,0.011507,1.703290
0.107343,0.003986,11.513271
0.285224,0.033992,16.136355
0.063205,0.024074,11.090216
0.088795,0.013710,5.404099
0.056414,0.009480,10.519814
0.092953,0.014925,4.256503
0.366375,0.014276,13.727487
0.243996,0.015612,11.645577
0.066305,0.032395,13.339649
0.196526,0.020347,11.788417
0.090707,0.015299,4.778291
0.269971,0.041665,16.423033
0.140616,0.005888,8.541516
0.233102,0.026045,14.437909
0.336463,0.012585,12.296817
0.058302,0.013493,11.683288
0.246675,0.076672,14.791365
0.065702,0.012565,6.762933
0.114953,0.010257,1.781286
0.120938,0.033215,8.895571
0.079189,0.018137,5.843010
0.212320,0.013383,9.527541
0.106820,0.022022,6.742771
0.269472,0.012869,11.474373
0.077463,0.014807,7.146424
0.104162,0.016747,4.350328
0.112365,0.020058,6.409569
0.105351,0.044118,11.574335
0.087745,0.032202,9.385761
0.183341,0.065074,12.529163
0.076561,0.014312,4.435146
0.087092,0.005824,8.409716
0.075882,0.027088,8.986882
0.143325,0.062002,13.313743
0.094431,0.002903,16.103891
0.174727,0.009261,5.873503
0.219549,0.051994,15.827047
0.065266,0.008254,7.869497
0.079613,0.031008,11.046238
0.157665,0.027366,10.555717
0.071883,0.024082,8.972186
0.301416,0.018632,13.905582
0.090705,0.003191,16.191226
0.113817,0.009137,2.047801
0.114631,0.003158,15.056126
0.120110,0.010223,2.358219
0.138135,0.012159,5.698192
0.051783,0.016196,15.004155
0.240119,0.022044,13.486647
0.149988,0.006195,7.496901
0.064691,0.025117,12.880750
0.226135,0.003664,15.522906
0.068279,0.017363,9.592518
0.057424,0.007803,11.262644
0.083323,0.008261,5.796813
0.056871,0.018231,13.654675
0.124444,0.019160,6.876071
0.079190,0.009909,3.206720
0.103475,0.017206,5.338527
0.152265,0.011829,7.105094
0.047485,0.012981,13.224786
