beta,gamma,epsilon
0.105856,0.015414,3.660544
0.120056,0.011760,3.725997
0.121187,0.011653,3.667105
0.126524,0.007095,4.622220
0.112535,0.013181,3.188051
0.069958,0.015688,6.750365
0.101512,0.020323,6.160900
0.088330,0.014205,3.627657
0.107019,0.006425,6.071257
0.107530,0.019331,5.586429
0.109112,0.010339,1.394667
0.127115,0.015466,5.298205
0.119310,0.007480,4.106567
0.103685,0.022916,6.804841
0.120495,0.019628,5.324818
0.137714,0.013357,5.392133
0.112057,0.010000,0.991522
0.123932,0.015240,4.533526
0.105822,0.019477,5.757960
0.112203,0.021020,6.742047
0.116982,0.007866,3.417948
0.122494,0.019084,5.228939
0.113410,0.018427,4.969624
0.107370,0.011681,1.854598
0.087757,0.007280,3.894525
0.124468,0.013554,4.312494
0.105775,0.014183,3.515094
0.083520,0.010969,3.899683
0.105034,0.012357,2.069104
0.101345,0.019611,5.466307
0.121012,0.010008,2.165642
0.101299,0.019677,5.653908
0.103740,0.009831,0.851479
0.110580,0.017713,4.658930
0.155469,0.007156,5.276132
0.120935,0.013611,4.431098
0.118902,0.023102,6.870756
0.117790,0.021092,6.184358
0.098964,0.007874,3.237690
0.125140,0.015114,5.418399
0.078944,0.012335,4.139847
0.085166,0.013837,3.154656
0.121761,0.022807,6.647054
0.121398,0.019862,6.128657
0.125654,0.013810,4.253759
0.093069,0.008535,3.526048
0.155097,0.011701,6.303517
0.085225,0.016430,5.264905
0.101738,0.022084,6.561012
0.119753,0.012839,2.939929
0.094947,0.019786,5.914937
0.132426,0.011465,3.990139
0.102240,0.018432,5.298841
0.096513,0.008774,1.343419
0.094972,0.015912,4.304341
0.079584,0.008512,6.627732
0.110283,0.011461,1.485395
0.107112,0.016131,4.390769
0.084834,0.014988,3.834764
0.077554,0.006645,6.482827
0.102645,0.019193,5.542398
0.131641,0.010640,4.915842
0.119947,0.010899,3.025302
0.119822,0.020293,6.181250
0.075565,0.017444,6.712919
0.112003,0.007518,3.524582
0.138596,0.016378,6.716688
0.104956,0.017038,4.642750
0.112157,0.013331,3.048061
0.091667,0.010673,1.518220
0.134822,0.018389,6.671403
0.106555,0.021348,6.280840
0.113108,0.020130,6.227556
0.103650,0.017953,5.341299
0.108188,0.014818,4.100411
0.096325,0.017155,4.896769
0.101466,0.019385,6.266031
0.118900,0.018429,6.019660
0.114753,0.015383,3.711283
0.130505,0.007868,2.882516
0.116535,0.012572,3.452539
0.119707,0.012778,2.844794
0.099390,0.020045,5.470225
0.129829,0.013050,4.502366
0.097327,0.021790,6.801712
0.111950,0.021737,6.398650
0.089787,0.017508,4.974895
0.088872,0.015939,5.598830
0.111979,0.016573,4.823974
0.102595,0.015040,4.092985
0.099780,0.012218,3.151900
0.091848,0.012323,4.060836
0.079137,0.019210,6.616589
0.133213,0.015628,6.483160
0.106379,0.013725,2.856979
0.113764,0.016823,5.256990
0.089261,0.014596,5.323002
0.108620,0.016259,4.223205
0.093620,0.017621,5.265331
0.112608,0.017665,5.117703
0.117618,0.021517,6.680401
0.101493,0.009002,2.095921
0.105729,0.006027,6.674529
0.091917,0.010510,2.771552
0.075635,0.011259,4.910861
0.097393,0.022089,6.729593
0.109531,0.008484,2.582105
0.107959,0.013967,3.097571
0.095764,0.010342,0.882179
0.094205,0.010831,1.773451
0.126087,0.021343,6.179237
0.119184,0.022057,6.365091
0.086109,0.018530,6.384227
0.092149,0.005915,6.318859
0.089423,0.009255,2.896861
0.089978,0.009915,1.345728
0.124702,0.011637,4.127340
0.128023,0.008347,2.645470
0.095790,0.012644,2.839720
0.128494,0.014707,5.285780
0.138442,0.020160,6.457784
0.147659,0.014217,6.796643
0.130704,0.018321,5.464027
0.104536,0.010008,0.880059
0.109932,0.016569,4.643639
0.104505,0.013284,3.210823
0.096081,0.021989,6.483178
0.113558,0.011871,2.468605
0.115739,0.023623,6.562040
0.133641,0.013489,6.280277
0.106599,0.007416,3.509969
0.113717,0.011211,3.596905
0.108952,0.011299,1.769438
0.107260,0.006240,5.365397
0.094806,0.010728,2.240570
0.099655,0.005660,6.831747
0.101691,0.010066,1.996350
0.137709,0.006455,6.191398
0.127870,0.011755,4.071208
0.092615,0.017525,5.164716
0.125188,0.009370,1.829455
0.111275,0.020568,6.543163
0.088371,0.017190,5.606637
0.093922,0.015925,4.437582
0.111712,0.011266,1.769140
0.084005,0.020421,6.565431
0.107900,0.007533,2.979630
0.131135,0.017170,5.796450
0.112346,0.011960,1.932371
0.109851,0.021311,6.439077
0.130401,0.010448,4.770262
0.111463,0.008510,2.586441
0.103462,0.016963,5.018451
0.120966,0.007078,4.046166
0.124858,0.012610,3.408689
0.128117,0.017051,6.854503
0.126669,0.011629,2.325630
0.141535,0.015490,6.599951
0.115337,0.024424,6.728062
0.101687,0.012072,2.709617
0.123143,0.007886,3.380684
0.111530,0.009918,1.084033
0.125749,0.021440,6.733094
0.109700,0.020381,6.010853
0.108995,0.016270,4.587966
0.089782,0.008491,4.421656
0.120108,0.018605,6.181167
0.122388,0.006709,5.711200
0.082536,0.010313,3.781034
0.145697,0.016782,6.275494
0.104299,0.019438,5.188908
0.087346,0.022164,6.870071
0.098705,0.006371,4.980497
0.090096,0.010918,1.732305
0.101500,0.013792,3.261385
0.090853,0.009177,3.864013
0.123077,0.010744,2.323048
0.097933,0.018530,6.610981
0.092388,0.020615,6.463473
0.165194,0.011852,6.828413
0.103735,0.012661,1.810749
0.089723,0.019572,6.426470
0.093130,0.010711,1.783768
0.123710,0.011318,2.405705
0.097578,0.013891,4.145254
0.127090,0.014866,6.388490
0.104220,0.013196,2.899320
0.116510,0.012274,3.405457
0.125872,0.012105,4.297969
0.094581,0.016270,5.504397
0.128403,0.019451,6.265636
0.121632,0.014795,4.561149
0.092135,0.018462,5.645104
0.129861,0.010382,4.378604
0.134846,0.017466,6.531873
0.106916,0.014736,3.592484
0.095664,0.005797,6.817620
0.139666,0.008097,4.899299
0.098721,0.006445,6.428289
0.110454,0.015613,3.920625
0.103321,0.018933,6.212053
0.116665,0.017751,5.119020
0.096146,0.019632,5.626529
0.111352,0.014988,3.523247
0.107390,0.019075,5.663395
0.144649,0.015161,6.462765
0.173615,0.008002,5.815481
0.122445,0.014039,5.257700
0.130764,0.012356,4.464855
0.135605,0.017224,5.972597
0.101154,0.018478,5.666433
0.083587,0.020510,6.243849
0.104516,0.017306,4.639035
0.084163,0.006212,6.432799
0.122468,0.020462,6.839873
0.102495,0.013243,3.215384
0.137619,0.012414,5.579640
0.147017,0.011152,5.194439
0.107345,0.020301,6.020457
0.115373,0.012368,3.455456
0.106572,0.010514,1.727357
0.087776,0.007584,4.841199
0.122856,0.009885,1.679205
0.104677,0.019136,5.603916
0.122984,0.018134,5.258312
0.069727,0.015432,6.353030
0.111351,0.019199,5.542927
0.088960,0.018683,5.605656
0.080468,0.013235,4.802110
0.120327,0.020193,5.887292
0.091320,0.014299,4.821251
0.099443,0.020613,6.242173
0.116408,0.009898,1.109277
0.107070,0.022889,6.419505
0.090613,0.013292,3.587090
0.102064,0.022148,6.522056
0.126229,0.010813,3.648439
0.104171,0.013379,3.925562
0.094014,0.020262,5.984543
0.131918,0.012055,3.564033
0.099392,0.021300,6.531178
0.099231,0.008210,3.784996
0.118955,0.015237,6.245055
0.115875,0.009690,2.983519
0.077705,0.017005,6.716944
0.113660,0.013278,2.701399
0.101307,0.022857,6.500428
0.103326,0.009094,1.316347
0.106468,0.011104,2.472945
0.101286,0.012080,2.077362
0.111153,0.018003,5.518211
0.125931,0.010183,2.954344
0.091885,0.014535,3.705738
0.091226,0.012696,2.858365
0.121231,0.019161,6.596006
0.097346,0.020755,6.415377
0.088254,0.011705,3.032895
0.094291,0.016291,5.080912
0.126411,0.017961,5.381718
0.118871,0.007932,3.711143
0.113895,0.012295,1.927245
0.096754,0.006730,4.178115
0.098288,0.011585,1.473908
0.100515,0.011732,1.527875
0.116262,0.008131,2.518930
0.102400,0.012869,2.674529
0.130520,0.013224,3.368180
0.116099,0.016146,4.329062
0.092268,0.017396,5.404687
0.099351,0.011194,1.896153
0.144914,0.012364,5.711606
0.138245,0.015097,5.956396
0.092078,0.012373,2.686319
0.101495,0.013032,3.119722
0.092582,0.016296,5.154321
0.073031,0.017511,6.437114
0.110824,0.008375,2.232226
0.115019,0.008694,2.737165
0.112618,0.015071,4.425325
0.123021,0.020624,6.221724
0.096745,0.017122,4.962084
0.129105,0.015844,6.691636
0.103365,0.016832,4.991504
0.116768,0.009999,0.961312
0.103305,0.019428,5.633911
0.125179,0.019448,5.136189
0.115572,0.008707,2.394723
0.090209,0.011810,3.011779
0.105734,0.008048,2.941365
0.078797,0.014929,5.511757
0.125945,0.017500,6.362910
0.122882,0.011946,2.702128
0.154155,0.011360,5.938365
0.092418,0.020709,6.054301
0.085572,0.019831,6.140916
0.097862,0.009914,1.169542
0.086360,0.011565,3.846527
0.111493,0.007880,2.642233
0.127126,0.015026,6.156625
0.126942,0.023044,6.663753
0.085391,0.013323,4.173368
0.135262,0.007149,4.938372
0.100610,0.006227,5.931588
0.097879,0.016075,4.580719
0.096298,0.014013,3.646747
0.117459,0.014623,4.126444
0.111219,0.022701,6.754519
0.106408,0.010969,1.655551
0.130901,0.006649,4.948342
0.119841,0.016197,5.887680
0.132751,0.011664,4.985078
0.099527,0.021532,6.682523
0.101298,0.021613,6.388746
0.104896,0.016060,4.628061
0.091135,0.018252,6.045609
0.103093,0.020447,6.310234
0.105205,0.015276,4.467021
0.146285,0.011644,5.088521
0.110323,0.020888,5.981751
0.101455,0.013846,3.701722
0.116326,0.022572,6.488151
0.125289,0.015185,5.541405
0.094200,0.010623,1.589182
0.102951,0.020879,6.413929
0.114031,0.019448,6.813285
0.106578,0.015660,3.898903
0.104221,0.019198,5.550585
0.120953,0.015575,4.727550
0.101433,0.015217,5.506299
0.136899,0.009298,3.619225
0.098781,0.009516,1.340374
0.155894,0.006750,6.794869
0.121320,0.005775,6.538301
0.090490,0.010931,5.810627
0.133445,0.010571,3.376185
0.118185,0.020452,5.921384
0.107006,0.007128,4.194195
0.107227,0.016248,4.452566
0.162890,0.008809,5.568659
0.088693,0.017617,5.414689
0.109960,0.011039,1.981148
0.100803,0.016911,4.757681
0.090374,0.017569,5.930959
0.090364,0.008102,4.737799
0.123940,0.007310,3.925007
0.104781,0.012511,2.168591
0.122205,0.017584,6.669888
0.143816,0.009134,3.997975
0.116399,0.010750,1.282857
0.091755,0.012959,2.807545
0.130246,0.009377,3.453226
0.106136,0.008603,1.223654
0.116206,0.021881,6.443616
0.100625,0.018603,5.642553
0.150163,0.008287,4.155243
0.075714,0.009244,4.387374
0.080193,0.015339,6.863864
0.105156,0.020356,6.361904
0.100944,0.015972,5.694185
0.111683,0.011747,2.343363
0.105553,0.013504,4.080175
0.103476,0.010622,1.133462
0.127111,0.015819,4.263344
0.104641,0.018643,5.561438
0.081794,0.012322,4.991569
0.101250,0.011651,1.591891
0.090482,0.019377,5.892541
0.106755,0.023641,6.855966
0.098890,0.012784,2.721520
0.108392,0.023224,6.653505
0.106763,0.018418,6.381072
0.097612,0.016141,4.611295
0.095270,0.010778,1.879743
0.133410,0.008000,3.924862
0.088917,0.009540,2.382059
0.093582,0.021146,6.683476
0.095031,0.015155,4.402778
0.093758,0.011700,1.811255
0.125723,0.020333,6.487549
0.077223,0.018989,6.213339
0.092199,0.007040,5.110669
0.075859,0.014087,6.062634
0.107206,0.021004,6.282981
0.118186,0.009888,3.298285
0.105744,0.022038,6.817573
0.078500,0.010474,5.718201
0.110185,0.009669,1.320659
0.122508,0.014006,4.428113
0.085372,0.016955,5.864292
0.128717,0.012410,4.643768
0.101522,0.020241,5.963050
0.079970,0.010072,5.497646
0.142165,0.010461,3.958057
0.116788,0.019047,5.297195
0.150865,0.007590,5.291119
0.106926,0.021311,6.636184
0.078078,0.013678,3.888070
0.153553,0.012687,5.753860
0.122703,0.010786,1.760502
0.131105,0.010756,4.851257
0.112444,0.011703,3.882936
0.083354,0.019635,6.667245
0.094307,0.020763,6.488812
0.087278,0.009238,3.142057
0.081353,0.014514,5.070059
0.094792,0.010053,1.287279
0.091361,0.011655,2.287506
0.102499,0.007396,4.458132
0.108613,0.023284,6.588445
0.122791,0.015471,6.156804
0.111869,0.010243,1.754744
0.119920,0.017599,5.580600
0.118976,0.010604,2.092092
0.091854,0.022957,6.647971
0.117226,0.016031,5.088845
0.108901,0.021814,6.617651
0.076060,0.011449,6.316893
0.132842,0.014333,4.675261
0.142817,0.006560,5.783796
0.136631,0.015607,6.457265
0.080728,0.011688,4.630091
0.104167,0.010702,1.062666
0.100768,0.009630,1.541236
0.082300,0.018477,6.529713
0.083417,0.021111,6.593927
0.140543,0.006509,5.534008
0.087375,0.013919,4.184512
0.116856,0.018640,5.694552
0.131134,0.008590,4.303562
0.101501,0.021539,6.561053
0.130854,0.018338,6.837544
0.109084,0.020310,6.026754
0.107728,0.013703,3.816800
0.082006,0.017398,5.847756
0.163108,0.008768,5.521579
0.100391,0.015705,4.222043
0.118799,0.022063,6.278196
0.073547,0.006872,6.355241
0.079019,0.017603,5.767561
0.094715,0.009567,1.615532
0.102264,0.006827,4.546574
0.119942,0.009235,2.852685
0.093119,0.021886,6.786822
0.120396,0.011933,3.355485
0.132952,0.018412,6.696229
0.135134,0.009980,2.284233
0.094077,0.020313,6.574548
0.101770,0.012258,1.678634
0.097632,0.018388,5.215358
0.126905,0.006689,4.709048
0.126365,0.015322,4.838057
0.139224,0.017059,6.093629
0.135526,0.017399,6.785064
0.109855,0.005726,6.049081
0.102407,0.017540,4.718360
0.115530,0.009640,1.026141
0.114569,0.023398,6.645170
0.135325,0.013609,5.937722
0.124263,0.013977,5.217780
0.105152,0.012602,2.105842
0.096596,0.019112,5.897898
0.117206,0.012177,3.939885
0.121519,0.020958,6.345963
0.085817,0.014194,5.334801
0.108384,0.013594,2.648909
0.082726,0.014619,4.521192
0.135124,0.009674,1.986609
0.113337,0.016017,4.615115
0.115700,0.022690,6.871052
0.104740,0.007818,3.482288
0.128720,0.014402,5.472840
0.107104,0.008065,2.597481
0.126619,0.016293,5.810131
0.135093,0.015969,5.396967
0.093575,0.017813,5.426710
0.110344,0.017314,5.111150
0.118446,0.017879,6.768961
0.096756,0.008196,4.211116
0.126396,0.020066,5.871025
0.080236,0.011406,4.992519
0.123151,0.010548,2.980883
0.136875,0.012883,5.116314
0.128441,0.021351,6.728516
0.097020,0.011070,2.388281
0.132884,0.017205,5.239910
0.116260,0.006877,5.237106
0.093827,0.008564,2.684436
0.124658,0.018611,5.087321
0.078349,0.019080,6.298067
0.130385,0.016916,5.209021
0.095964,0.011880,1.805813
0.108173,0.021961,6.821778
0.122947,0.007786,4.158461
0.114289,0.015587,4.084479
0.093006,0.007261,5.814922
0.122945,0.015093,4.327374
0.132568,0.017740,4.749255
0.117676,0.022634,6.560923
0.111754,0.016341,4.583163
0.106098,0.010997,1.273813
0.124337,0.019942,5.801486
0.119437,0.022421,6.559625
0.094062,0.021039,6.789089
0.089608,0.015529,4.438533
0.105832,0.014342,3.541365
0.104157,0.009884,2.703733
0.088416,0.008463,4.949810
0.119546,0.017569,6.353814
0.078881,0.015767,5.941808
0.120709,0.021380,6.175727
0.112962,0.017588,5.306209
0.074521,0.015478,5.582385
0.094508,0.014132,3.440437
0.093939,0.021050,6.431178
0.146808,0.017783,6.835361
0.134776,0.013046,4.730737
0.108827,0.015423,3.896085
0.121746,0.019568,6.648350
0.101094,0.019068,6.138016
0.111082,0.008906,2.604243
0.088749,0.006803,6.629697
0.099484,0.018251,5.596849
0.086427,0.016931,5.715195
0.107356,0.019039,5.803386
0.092169,0.014114,4.176177
0.128064,0.012842,3.735564
0.095822,0.010714,1.937105
0.106925,0.015945,4.437017
0.095929,0.014237,3.743440
0.106141,0.013914,3.725150
0.114166,0.009443,1.443120
0.125616,0.017119,5.851866
0.155265,0.009782,6.392612
0.109019,0.016211,4.530057
0.135098,0.013748,6.252967
0.105988,0.006493,5.929799
0.105329,0.019105,6.472525
0.088882,0.008384,5.446315
0.113114,0.007013,4.203476
0.108022,0.016158,4.454374
0.130101,0.020443,6.458867
0.125264,0.018457,5.090322
0.094539,0.017259,5.200444
0.090502,0.019085,5.563072
0.111084,0.022539,6.736334
0.121616,0.010737,1.907152
0.129076,0.010740,3.070552
0.076121,0.013940,4.417169
0.134263,0.010278,4.803885
0.127421,0.008795,3.486348
0.107072,0.010434,0.903982
0.121257,0.019076,6.123759
0.090913,0.015609,6.337934
0.074247,0.008380,6.119457
0.102238,0.011965,1.370844
0.120165,0.009689,3.293666
0.112996,0.015960,3.629629
0.091820,0.007834,5.770575
0.084456,0.017694,6.821175
0.122547,0.010512,3.816826
0.112147,0.012156,2.054198
0.115653,0.021024,6.061345
0.130785,0.020150,5.894634
0.135080,0.008707,3.708760
0.128414,0.009580,3.460149
0.096302,0.012650,2.858342
0.108896,0.018549,5.236164
0.093715,0.019758,5.855781
0.087526,0.012048,2.541153
0.099894,0.013051,2.538453
0.105531,0.012612,2.540161
0.159388,0.008290,5.261699
0.161820,0.011484,6.356369
0.102118,0.019832,5.852528
0.104140,0.012744,2.827294
0.116191,0.011395,1.630933
0.092051,0.010253,2.642632
0.097730,0.015784,4.500513
0.122909,0.006884,4.753693
0.097573,0.017077,4.929279
0.137257,0.011896,4.410128
0.086188,0.015978,6.741985
0.098493,0.019096,5.374440
0.101121,0.013783,3.260399
0.111701,0.021136,6.238729
0.103651,0.013162,2.618624
0.127386,0.016530,6.185647
0.075468,0.012954,4.769653
0.145465,0.012081,5.833288
0.089814,0.016324,4.806502
0.098784,0.010644,2.337508
0.116762,0.019194,5.597301
0.079038,0.016771,6.206547
0.110092,0.021303,6.368698
0.116870,0.018366,5.067705
0.119722,0.007900,3.426604
0.124906,0.007201,4.088983
0.101886,0.016157,4.352878
0.101720,0.006676,5.377332
0.119420,0.019823,6.484096
0.122258,0.019278,6.106978
0.085552,0.012560,2.993885
0.080226,0.015484,6.449404
0.131702,0.006452,6.562624
0.086205,0.019224,6.117181
0.131187,0.006084,6.356072
0.097568,0.008053,3.732584
0.123771,0.016429,5.180991
0.086505,0.012013,6.064327
0.076471,0.011182,5.472073
0.087064,0.011128,4.867558
0.091879,0.012223,1.651660
0.083809,0.015043,4.940843
0.115051,0.013928,3.776766
0.124483,0.019815,6.528871
0.098675,0.018247,5.306865
0.089142,0.011332,1.554045
0.129961,0.015689,6.025305
0.108638,0.018428,5.503885
0.119226,0.008195,3.289892
0.156111,0.010532,4.302558
0.083834,0.011652,5.466389
0.094261,0.020699,6.705297
0.105657,0.016305,4.231851
0.102769,0.018138,5.477027
0.097115,0.008011,2.485062
0.103692,0.016814,4.935630
0.107107,0.018062,5.707654
0.101624,0.016792,5.682019
0.136157,0.012349,4.823435
0.150095,0.013809,6.113268
0.100356,0.018298,5.643980
0.099991,0.013458,3.911972
0.110969,0.014157,2.786945
0.090808,0.019969,6.300313
0.108409,0.016367,4.828655
0.105734,0.020774,6.369703
0.098225,0.015725,5.145246
0.135726,0.010924,3.563003
0.111513,0.014361,3.860272
0.137684,0.010525,5.029916
0.119630,0.013609,4.077395
0.117427,0.021389,6.787324
0.085299,0.011291,2.131385
0.116332,0.013338,3.050798
0.103589,0.020770,6.121140
0.118778,0.007322,3.177623
0.125200,0.018969,5.891258
0.101624,0.015457,4.112233
0.139897,0.009121,5.906513
0.124744,0.017355,6.139326
0.102330,0.011067,1.433732
0.082108,0.009458,3.621200
0.111250,0.006704,4.864504
0.117268,0.009942,1.643682
0.134647,0.014716,6.787788
0.109596,0.013810,2.639368
0.102968,0.016821,5.174443
0.161337,0.012234,6.646421
0.112173,0.010814,1.182510
0.110435,0.011510,2.215592
0.135765,0.013753,6.458182
0.087349,0.018285,5.825416
0.127999,0.015276,6.221740
0.138555,0.009096,2.311803
0.107839,0.010674,2.263892
0.131696,0.006401,5.747824
0.138720,0.018036,5.793964
0.106428,0.012032,2.483674
0.096919,0.019295,6.810876
0.095616,0.012391,2.548501
0.076031,0.012950,5.387678
0.119196,0.014389,5.863438
0.120583,0.022379,6.452982
0.135925,0.010491,3.454591
0.097157,0.017542,5.298778
0.114148,0.014787,4.886410
0.125506,0.008430,3.461486
0.102733,0.010660,1.618713
0.089108,0.010549,2.039099
0.093780,0.014392,4.184862
0.090283,0.018108,5.601288
0.130358,0.012320,5.000600
0.102285,0.017077,5.057688
0.112925,0.014010,2.884986
0.110896,0.023901,6.853600
0.133788,0.018003,6.450826
0.104536,0.015330,4.757835
0.101950,0.007676,5.531796
0.106866,0.022893,6.785837
0.088912,0.013839,4.026773
0.086273,0.010221,4.215267
0.099364,0.019127,5.582069
0.094244,0.018112,5.458970
0.115972,0.011312,2.841999
0.114938,0.018154,5.910287
0.139740,0.006788,5.789514
0.112602,0.007560,3.112596
0.111863,0.020477,6.126906
0.169038,0.010397,6.536540
0.105552,0.021278,6.358149
0.109039,0.008391,4.540928
0.101852,0.011669,1.180854
0.103663,0.014606,4.927252
0.082638,0.011259,3.381093
0.093365,0.007830,4.577360
0.101388,0.015078,4.034103
0.100177,0.011648,1.652490
0.103943,0.020985,6.077541
0.144951,0.014830,6.652293
0.108355,0.018422,5.323356
0.115698,0.020073,5.702049
0.106494,0.020078,5.656688
0.119748,0.014887,3.871803
0.110286,0.007128,4.464162
0.129105,0.008602,4.179253
0.109458,0.010198,2.146902
0.155137,0.012368,5.940137
0.108476,0.015553,3.957370
0.126352,0.014853,5.523141
0.078573,0.021455,6.807393
0.103084,0.015966,4.616654
0.079172,0.016534,5.577074
0.110505,0.016449,4.492798
0.145343,0.006494,6.125522
0.095381,0.017913,5.873161
0.130387,0.024039,6.689368
0.126030,0.009924,2.124697
0.078338,0.008830,5.169307
0.123159,0.010692,4.846708
0.141158,0.010586,3.931387
0.122998,0.005935,6.272240
0.145927,0.008762,5.423015
0.122715,0.013079,5.523108
0.107145,0.012534,2.770430
0.111865,0.021527,6.736714
0.133138,0.015060,5.942909
0.091110,0.015865,4.992457
0.133999,0.007286,6.254314
0.104800,0.010628,0.791980
0.118544,0.009424,2.748288
0.099067,0.007786,2.791386
0.122636,0.022777,6.559046
0.095603,0.020333,6.593107
0.119302,0.010453,0.602194
0.080863,0.012256,3.789588
0.181759,0.008159,6.591495
0.115054,0.017654,5.797659
0.094369,0.012716,2.766904
0.082859,0.016195,5.323078
0.135193,0.006801,5.970507
0.110990,0.016436,4.632543
0.110697,0.012826,2.045890
0.097020,0.016784,5.084314
0.144152,0.012834,6.544903
0.095514,0.017598,4.796435
0.096511,0.022005,6.744415
0.116048,0.009201,2.017036
0.092106,0.022526,6.664004
0.096910,0.016344,4.633749
0.094724,0.008380,2.821246
0.143454,0.016257,6.193788
0.095013,0.005621,6.873877
0.131146,0.012511,4.581810
0.100169,0.022465,6.522495
0.121062,0.021957,6.227587
0.091820,0.011807,2.324661
0.097150,0.012398,2.878552
0.171666,0.008573,6.315656
0.131745,0.011969,3.820797
0.133390,0.010578,3.986204
0.082954,0.017670,6.064131
0.098616,0.017321,5.269655
0.098714,0.010503,2.965279
0.097474,0.021292,6.591658
0.122346,0.017073,4.900952
0.111597,0.018423,6.169610
0.113463,0.024004,6.838551
0.094485,0.009095,2.207074
0.117244,0.017921,5.259209
0.125317,0.015701,4.565834
0.094437,0.006211,5.529326
0.107364,0.014368,3.863264
0.102142,0.014446,3.789223
0.091095,0.008589,1.914685
0.158207,0.008587,5.093319
0.141437,0.007872,5.170694
0.098261,0.019975,5.823947
0.125905,0.011816,2.662625
0.103690,0.013221,2.285272
0.081575,0.013668,4.271236
0.072888,0.016358,5.580426
0.122734,0.009816,1.035784
0.140500,0.021522,5.902678
0.095782,0.012860,3.563491
0.132157,0.007554,4.089564
0.142571,0.010050,5.161446
0.114234,0.020249,5.748026
0.107167,0.008532,1.677457
0.086339,0.009824,1.848716
0.104695,0.016099,4.364495
0.094671,0.012985,3.322309
0.140154,0.011020,4.805221
0.098897,0.014702,3.708462
0.145638,0.012970,6.285414
0.078650,0.006870,6.246765
0.129350,0.012970,5.829324
0.125653,0.011841,3.557879
0.131058,0.018562,5.767551
0.123249,0.006690,5.348118
0.103892,0.014847,4.059921
0.112093,0.019672,5.326339
0.072217,0.013325,3.963840
0.134547,0.009192,3.699556
0.099187,0.021806,6.605296
0.097658,0.013967,3.671776
0.111101,0.017937,5.886064
0.118797,0.022900,6.193388
0.102619,0.020171,5.756675
0.087993,0.011447,2.772430
0.138370,0.011756,3.941092
0.103086,0.006287,5.156341
0.123511,0.012991,2.695994
0.142282,0.012999,4.902496
0.086792,0.018045,6.173325
0.164479,0.013413,6.868064
0.173032,0.007072,6.450339
0.099375,0.009817,1.527615
0.085663,0.008019,5.453764
0.108605,0.009014,0.905632
0.116246,0.017133,5.168393
0.124298,0.015764,5.956549
0.116646,0.006586,5.048079
0.103877,0.013049,2.927844
0.092600,0.021082,6.466931
0.106799,0.009195,1.453437
0.102390,0.017093,4.621064
0.116171,0.019401,5.503020
0.077654,0.018226,6.099757
0.114483,0.007180,3.817592
0.112010,0.011929,3.420919
0.095271,0.012026,2.790779
0.110876,0.011369,1.991525
0.085411,0.013391,6.040867
0.139046,0.011608,6.092812
0.124275,0.022049,6.211908
0.113980,0.006897,5.868219
0.102640,0.022636,6.813166
0.113538,0.019372,5.751195
0.082098,0.008331,5.359815
0.094305,0.011872,2.082420
0.117955,0.022180,6.504060
0.122389,0.019806,6.068770
0.118007,0.018998,5.265214
0.129804,0.010427,2.711055
0.116693,0.016493,6.439033
0.119203,0.014167,3.705947
0.134037,0.007234,4.406409
0.093643,0.021624,6.630315
0.181303,0.009863,6.236329
0.107487,0.009503,1.058340
0.095262,0.012826,2.441644
0.113021,0.009515,1.305962
0.140997,0.007322,5.095197
0.139762,0.011237,4.105169
0.095511,0.017630,5.457956
0.127311,0.021390,6.833446
0.121135,0.017351,5.007105
0.100883,0.011901,2.676066
0.102153,0.010117,1.456883
0.107905,0.015654,3.892343
0.080641,0.016856,4.742941
0.148165,0.007445,5.258496
0.117065,0.012199,4.769154
0.129702,0.013572,5.300462
0.106224,0.017254,4.872737
0.103665,0.022794,6.736314
0.089004,0.017784,6.778658
0.125040,0.008766,3.297710
0.118002,0.016592,4.113418
0.091171,0.014357,3.504314
0.080370,0.019293,6.787593
0.144244,0.011395,3.334588
0.093136,0.019035,5.715034
0.154745,0.007385,5.644608
0.111659,0.017485,5.060259
0.078474,0.016012,6.512491
0.101476,0.018925,5.894266
0.105881,0.022066,6.361219
0.120953,0.014694,4.271811
0.138396,0.013669,4.774713
0.134021,0.012196,4.499052
0.113536,0.014949,3.770008
0.108566,0.018944,5.399311
0.096288,0.022095,6.653677
0.109059,0.022669,6.602554
0.096739,0.016797,5.682478
0.138102,0.006481,5.831324
0.118915,0.015289,4.240971
0.079335,0.016636,6.823289
0.116890,0.013314,4.450619
0.077058,0.019385,6.265663
0.134037,0.008070,3.249715
0.139275,0.010674,4.359906
0.121822,0.008428,3.903946
0.085542,0.017749,6.213950
0.113357,0.019217,6.137234
0.147314,0.011550,5.621923
0.105403,0.010523,1.129010
0.110312,0.005914,6.260353
0.110029,0.013903,3.409041
0.101767,0.007431,2.948610
0.108780,0.015900,4.078880
0.106274,0.015081,3.547194
0.081138,0.009123,5.882620
0.105096,0.014261,3.763940
0.115438,0.009468,1.603538
0.127742,0.019936,6.575253
0.114279,0.008838,1.403983
0.120487,0.015411,4.614444
0.125822,0.011143,4.437140
0.094120,0.015484,4.515630
0.094676,0.017354,5.424564
0.096429,0.012362,2.407713
0.104386,0.010375,2.761897
0.136643,0.013150,5.010609
0.124670,0.014183,5.412604
0.089378,0.008261,2.982801
0.101196,0.006055,5.863383
0.147948,0.006740,6.819299
0.099168,0.019006,6.025421
0.122886,0.020210,6.413836
