beta,gamma,epsilon
0.121032,0.013246,5.070295
0.091629,0.015420,4.958802
0.124064,0.009250,3.753892
0.128025,0.007912,4.272962
0.120804,0.014153,4.793491
0.091531,0.011571,2.976282
0.112507,0.008349,2.202953
0.103326,0.014162,4.332245
0.073769,0.013849,5.516670
0.103390,0.018896,5.967269
0.090348,0.011712,2.352172
0.107478,0.016222,4.342900
0.103793,0.017645,5.518410
0.083110,0.007461,5.210848
0.122089,0.007987,3.647199
0.106085,0.010299,1.591446
0.126936,0.009352,3.858165
0.080652,0.008082,4.894685
0.091653,0.014400,4.145613
0.092537,0.009391,1.798073
0.125143,0.011670,3.775706
0.124852,0.008799,3.624256
0.107671,0.009356,2.166594
0.109047,0.013454,2.989527
0.117199,0.016002,4.475162
0.095192,0.008988,2.283575
0.117101,0.011527,2.519325
0.114425,0.015094,4.131705
0.093746,0.017947,5.797795
0.120901,0.009895,1.543033
0.111465,0.007210,4.284237
0.102163,0.012720,2.659829
0.084421,0.012499,4.044224
0.103946,0.010946,1.634116
0.098858,0.018400,5.630175
0.108225,0.015658,4.287160
0.121131,0.006642,5.687400
0.121840,0.014287,3.485637
0.098983,0.011787,1.827432
0.107566,0.010819,2.126234
0.112974,0.007836,3.284602
0.090463,0.018344,5.266224
0.110760,0.009237,1.872110
0.116454,0.014035,4.594381
0.107950,0.017628,5.198270
0.108010,0.010895,0.971087
0.077897,0.011911,5.740793
0.130805,0.013376,2.842485
0.097177,0.012220,1.898400
0.116951,0.016633,5.093185
0.099084,0.006750,4.742989
0.104086,0.011815,3.838076
0.123393,0.007669,3.908652
0.116953,0.019844,5.831290
0.108498,0.011746,2.451832
0.110413,0.007736,2.762889
0.120108,0.015198,5.682663
0.134853,0.011624,4.119579
0.107776,0.018785,5.539199
0.123656,0.010564,2.234454
0.120614,0.016036,5.075092
0.122816,0.012968,4.354006
0.137827,0.008777,3.799168
0.089350,0.009891,3.045887
0.072209,0.013149,4.717804
0.114667,0.017582,5.926033
0.124318,0.014134,4.138765
0.086534,0.014795,4.921806
0.084468,0.009991,3.269819
0.099714,0.010478,1.050186
0.118504,0.014274,4.727845
0.140129,0.010932,4.860418
0.088561,0.009643,2.289036
0.111542,0.011717,2.715589
0.133910,0.012565,3.879864
0.119044,0.018759,5.318191
0.117868,0.015712,5.132189
0.132701,0.012668,3.804832
0.127548,0.010897,4.591246
0.097944,0.017000,4.509762
0.115290,0.009438,1.834972
0.102283,0.014847,3.706733
0.098748,0.014964,5.956168
0.108989,0.010498,0.571791
0.128198,0.016467,5.450495
0.102939,0.009245,0.857642
0.120569,0.007158,4.701342
0.123325,0.010446,2.816587
0.151989,0.010334,5.559832
0.116281,0.011741,1.096027
0.115033,0.012623,4.048134
0.117701,0.007546,3.407165
0.126690,0.016382,4.965949
0.097308,0.011251,1.892884
0.112618,0.012592,3.573086
0.128506,0.015712,4.879974
0.133618,0.013442,5.014320
0.150816,0.011045,5.652110
0.087183,0.008365,3.544556
0.096066,0.013652,4.089604
0.104657,0.007889,2.895931
0.101545,0.006724,4.067031
0.089947,0.014472,3.654492
0.084950,0.010642,3.667026
0.152078,0.011939,5.580277
0.103607,0.015872,4.048224
0.105779,0.015680,4.227710
0.131683,0.008221,3.278593
0.094191,0.011348,1.874021
0.110462,0.013517,2.972632
0.114887,0.016911,4.929058
0.099828,0.015907,4.215863
0.125278,0.010591,1.283505
0.154710,0.007789,5.322316
0.128504,0.017339,5.747135
0.114038,0.011167,1.956572
0.088479,0.007205,5.557119
0.096300,0.016767,4.352642
0.136415,0.015264,4.874915
0.106755,0.008264,2.642610
0.093519,0.011965,3.099162
0.118214,0.013185,3.685682
0.111089,0.014820,4.305484
0.087274,0.018356,5.587936
0.083392,0.012806,3.737611
0.145532,0.009116,3.381592
0.112218,0.010231,0.568860
0.123258,0.012397,3.942048
0.135825,0.006852,5.771971
0.138257,0.009035,3.317259
0.097242,0.015670,4.343002
0.113660,0.010454,2.244750
0.109460,0.010114,0.949263
0.126697,0.011362,3.262921
0.103983,0.013703,3.597288
0.126795,0.012089,1.884409
0.125110,0.016219,5.050257
0.112659,0.013905,2.914047
0.128593,0.013163,4.503016
0.122034,0.014244,4.098569
0.114416,0.009173,0.949474
0.109993,0.019079,5.664163
0.127332,0.013827,4.395202
0.096776,0.008539,3.960253
0.097386,0.011941,3.040954
0.109267,0.013320,2.839477
0.084318,0.015329,4.304976
0.133506,0.009950,3.095665
0.086987,0.017264,5.018171
0.134614,0.008335,2.843820
0.105772,0.009315,0.911721
0.096163,0.011590,2.255776
0.098860,0.015725,4.016755
0.092580,0.014226,3.891494
0.133974,0.010370,3.575000
0.111066,0.009796,0.725107
0.109643,0.012852,2.206250
0.112608,0.014279,3.361137
0.113452,0.011711,2.219180
0.117013,0.014994,4.150849
0.156829,0.009210,4.803625
0.094962,0.006452,5.484791
0.100798,0.011468,1.579948
0.107256,0.018939,5.336290
0.090256,0.019451,5.554240
0.087194,0.011098,2.497327
0.123359,0.018395,5.340871
0.087987,0.018441,5.744153
0.097076,0.017353,4.987970
0.132126,0.006162,5.473884
0.106248,0.006834,4.960503
0.138233,0.009327,5.542598
0.112136,0.013637,3.067451
0.114620,0.007741,3.415109
0.112999,0.014248,4.702101
0.092939,0.011404,1.619080
0.110404,0.011751,1.948596
0.123444,0.008505,3.052745
0.122150,0.011977,3.701093
0.105484,0.013209,2.494225
0.098546,0.011639,2.412993
0.078190,0.016161,5.631550
0.096555,0.014577,4.269066
0.097269,0.013584,5.342151
0.108961,0.012453,3.185890
0.082071,0.010299,3.155445
0.134702,0.010056,3.728151
0.153860,0.009907,4.412622
0.097981,0.017797,5.089614
0.141419,0.009173,3.768964
0.100080,0.018157,5.114211
0.141037,0.011449,4.596758
0.087730,0.007096,4.101523
0.110487,0.007244,4.336288
0.131174,0.010540,2.536405
0.113029,0.016176,4.380641
0.091996,0.012165,3.208530
0.091949,0.016235,4.866794
0.118851,0.009023,2.840322
0.112491,0.017146,5.055481
0.120101,0.014374,4.628466
0.092876,0.011056,2.317063
0.085233,0.011718,3.992189
0.090661,0.014112,4.030802
0.107530,0.007679,3.156612
0.108916,0.015117,4.311703
0.099608,0.017850,5.672899
0.103201,0.012340,1.782166
0.128897,0.011476,4.904334
0.110135,0.012864,3.552380
0.109170,0.018629,5.355709
0.112700,0.006364,5.125821
0.079109,0.012137,5.460375
0.120521,0.011385,3.083288
0.095056,0.007992,3.762142
0.103973,0.007883,2.675550
0.112454,0.009170,1.348345
0.104712,0.014339,3.804110
0.130598,0.010130,3.848145
0.091118,0.009926,0.841001
0.100128,0.011995,2.150873
0.106936,0.010499,1.171589
0.107376,0.010133,1.238788
0.084070,0.011289,4.351755
0.085193,0.014582,4.392451
0.102551,0.006382,5.307402
0.082230,0.009886,3.665312
0.111926,0.011867,1.173748
0.129327,0.016163,5.911376
0.109948,0.008411,1.888520
0.085765,0.009189,2.006806
0.115121,0.010912,1.034916
0.141839,0.009773,4.613404
0.093942,0.007987,2.057462
0.100884,0.014507,4.196959
0.094693,0.012842,3.248790
0.092954,0.012719,3.252761
0.135809,0.008657,2.865634
0.114213,0.018118,5.471922
0.100529,0.007441,3.872015
0.092570,0.015937,5.681023
0.134868,0.012820,5.300222
0.121391,0.018100,5.030917
0.106758,0.015581,4.408930
0.132516,0.015137,5.130378
0.105036,0.012552,2.415938
0.133645,0.008258,4.334552
0.117446,0.016692,4.854904
0.079779,0.013007,4.814445
0.122498,0.008090,3.824809
0.089174,0.011701,3.486419
0.112767,0.011164,2.361873
0.087812,0.013202,4.300925
0.137833,0.008303,4.421064
0.110049,0.016244,4.260029
0.104499,0.017334,5.155534
0.097261,0.015233,5.725332
0.119163,0.016769,5.842618
0.119909,0.010643,2.890934
0.095807,0.008946,1.868372
0.095967,0.007885,4.937980
0.095398,0.009878,0.774012
0.106519,0.016305,5.024070
0.114873,0.008385,3.134661
0.120283,0.006451,5.042699
0.114058,0.007699,3.925849
0.092490,0.017671,5.776409
0.104962,0.011032,1.315487
0.098117,0.008857,1.477142
0.103124,0.013041,2.500180
0.096322,0.011586,2.431685
0.115059,0.017529,4.940382
0.111569,0.010816,2.702460
0.104447,0.012895,2.426565
0.111467,0.013718,2.968715
0.098660,0.007348,4.113065
0.099676,0.016106,4.390235
0.124620,0.015313,4.248615
0.103097,0.016421,4.581904
0.091858,0.014071,3.060681
0.113248,0.017914,5.025706
0.088230,0.013076,3.358867
0.108342,0.014824,3.834730
0.093628,0.008561,2.720372
0.113716,0.019430,5.563822
0.127883,0.007329,4.324097
0.097668,0.012216,2.666703
0.100926,0.016414,4.860528
0.097945,0.017166,5.276534
0.111067,0.014789,4.110661
0.093284,0.018338,5.653878
0.117994,0.013696,4.711580
0.098052,0.013592,3.231222
0.114676,0.008488,3.049535
0.096133,0.016130,4.683775
0.111050,0.011202,1.928229
0.106685,0.016511,4.630179
0.133153,0.007564,4.958176
0.118845,0.006906,4.284996
0.135049,0.010070,4.488162
0.110929,0.014748,4.041120
0.094510,0.013948,4.131694
0.117068,0.017415,4.984278
0.109845,0.011373,1.690756
0.132515,0.014281,5.211903
0.102225,0.010046,0.717973
0.092313,0.006405,5.942607
0.084904,0.013624,4.661698
0.136659,0.010737,4.800196
0.085458,0.017014,5.242926
0.130733,0.007883,4.321195
0.145416,0.009774,4.653778
0.081768,0.010652,4.103063
0.105534,0.013850,3.508594
0.128548,0.016080,5.685737
0.096812,0.008482,1.885797
0.084776,0.011015,3.308068
0.104123,0.006163,5.971619
0.108572,0.008156,3.281613
0.084683,0.013218,3.759102
0.109003,0.013366,2.741918
0.114834,0.009662,1.102670
0.100185,0.012881,4.299760
0.080385,0.007699,5.000766
0.150328,0.007564,5.683029
0.122340,0.009180,3.040980
0.080111,0.015965,5.780199
0.156844,0.011839,5.850608
0.096359,0.010234,1.122465
0.117095,0.014577,4.660689
0.136504,0.007020,4.892270
0.114774,0.017802,5.744534
0.119186,0.020268,5.722839
0.101185,0.017153,5.060926
0.085908,0.012713,4.729585
0.086678,0.011064,3.519326
0.116795,0.019993,5.770338
0.120641,0.015881,5.234107
0.100041,0.019254,5.630071
0.106574,0.019234,5.560791
0.099451,0.018527,5.137866
0.118920,0.012820,3.112809
0.129370,0.012711,2.805221
0.136862,0.011871,4.552895
0.116408,0.013768,3.904925
0.119686,0.006728,5.432778
0.110760,0.013785,3.155869
0.124159,0.014536,4.329115
0.118295,0.013994,3.548481
0.102575,0.009381,1.317550
0.105188,0.015214,4.144905
0.095301,0.016797,5.270854
0.087014,0.013373,3.975246
0.105958,0.017519,5.095125
0.145308,0.007310,4.995349
0.100081,0.008865,2.500975
0.122573,0.017102,5.442886
0.101086,0.009228,1.911504
0.102853,0.012398,2.558927
0.118987,0.013543,3.048549
0.093156,0.014525,3.552212
0.107436,0.017660,5.191242
0.094469,0.008828,3.284028
0.139422,0.008405,3.205387
0.128480,0.007814,3.639946
0.130072,0.008512,3.893316
0.086000,0.014920,4.986806
0.091263,0.014628,4.421097
0.100471,0.014283,3.779127
0.113904,0.011340,2.293391
0.096764,0.017230,4.707304
0.089694,0.011879,3.427337
0.102978,0.013106,2.204363
0.133932,0.013147,5.727054
0.127027,0.017735,5.109793
0.091102,0.012635,2.583795
0.130739,0.011370,3.158525
0.091377,0.008442,3.777629
0.142748,0.009122,3.627253
0.101139,0.010405,0.706989
0.086449,0.009155,4.975241
0.104791,0.016676,4.417148
0.086851,0.013038,3.660766
0.094730,0.009418,0.957635
0.113452,0.006257,5.584311
0.125137,0.014646,4.633603
0.108021,0.020543,5.928851
0.088344,0.011771,4.211702
0.146775,0.014294,4.349505
0.101212,0.007922,2.581887
0.105399,0.019202,5.681614
0.128055,0.007499,4.365377
0.089968,0.014106,3.894099
0.110819,0.018777,5.174017
0.131637,0.012193,3.332043
0.109490,0.011134,0.967599
0.144660,0.008616,4.117931
0.101465,0.014381,3.777242
0.115922,0.009124,1.390108
0.101980,0.008281,2.236582
0.112191,0.009380,1.088900
0.114017,0.018446,5.727265
0.105450,0.010544,2.007071
0.088160,0.016006,5.764415
0.111307,0.014772,3.820706
0.143481,0.012739,5.634426
0.122807,0.007146,3.458620
0.107433,0.006805,4.493106
0.102387,0.012169,2.626600
0.104212,0.019833,5.870199
0.102231,0.014400,4.694584
0.108392,0.012903,3.493999
0.121325,0.007610,3.742359
0.095784,0.009348,1.815539
0.137283,0.012295,4.822840
0.127276,0.014741,4.476501
0.116377,0.012228,4.339089
0.111461,0.010728,1.242551
0.110267,0.009430,2.534964
0.096938,0.016416,5.017005
0.111349,0.011639,1.107150
0.102758,0.012986,2.847123
0.091383,0.012847,2.742316
0.091870,0.018212,5.898152
0.112084,0.013886,3.475817
0.102370,0.007271,3.038107
0.116567,0.016216,4.644119
0.119709,0.008122,2.515989
0.104994,0.015654,4.920076
0.124373,0.012671,2.795824
0.114837,0.009513,2.416830
0.084664,0.017691,5.849719
0.090257,0.018118,5.870879
0.127066,0.008914,2.907407
0.108435,0.007849,3.215705
0.130834,0.013769,4.202515
0.102799,0.010454,0.797840
0.102166,0.006448,4.700750
0.098229,0.009505,0.859764
0.099124,0.015256,4.631645
0.123465,0.016270,5.395798
0.137879,0.008771,4.216208
0.136548,0.010105,3.601167
0.126519,0.008952,2.406077
0.073995,0.011984,3.773731
0.097470,0.012623,2.918550
0.098182,0.014304,3.639965
0.115631,0.009823,1.594864
0.130805,0.015071,4.680800
0.115408,0.007383,3.243847
0.095205,0.010547,1.887536
0.093978,0.017550,4.963107
0.105566,0.008984,2.034519
0.130437,0.011782,4.760681
0.091483,0.015894,4.527981
0.104113,0.020559,5.867350
0.118031,0.013276,3.557663
0.135494,0.012979,4.776345
0.141681,0.010776,4.505543
0.106030,0.019510,5.773927
0.112230,0.012926,2.780626
0.085547,0.014891,4.305921
0.092072,0.009218,4.697931
0.088399,0.009124,5.299043
0.098215,0.011437,2.296702
0.101443,0.006945,3.950110
0.121878,0.011470,2.488991
0.090354,0.011560,2.911717
0.091820,0.011751,1.961701
0.096047,0.014032,3.769026
0.085530,0.012567,4.349860
0.111799,0.016621,4.651753
0.110508,0.016544,4.170955
0.133984,0.008157,4.102147
0.126772,0.006897,5.757494
0.104835,0.007006,3.837748
0.088190,0.007013,5.061587
0.105071,0.013700,3.262477
0.113302,0.016729,5.098210
0.100489,0.013139,3.329033
0.111108,0.019590,5.870890
0.108812,0.017927,5.232625
0.099107,0.007437,3.595872
0.111729,0.012411,2.788094
0.093529,0.013425,3.561910
0.082143,0.007846,5.694803
0.129337,0.013014,4.769361
0.092319,0.010218,1.894713
0.090514,0.017813,5.748706
0.097792,0.011158,2.987573
0.120154,0.014969,4.307077
0.155525,0.011469,5.454902
0.079279,0.010510,5.175009
0.114243,0.018218,5.626718
0.097133,0.014925,3.717177
0.109513,0.015857,4.197120
0.100315,0.013512,3.092473
0.101321,0.019157,5.256248
0.144339,0.009387,2.783708
0.096258,0.016484,5.321865
0.106932,0.017565,5.208107
0.136654,0.010850,3.924538
0.089797,0.013219,3.566806
0.110940,0.011462,2.552201
0.091430,0.016030,5.338494
0.096371,0.017062,4.911805
0.105165,0.014727,3.557051
0.098439,0.010944,1.008602
0.123388,0.015609,4.075931
0.084773,0.014075,4.612338
0.132541,0.008891,3.981263
0.117616,0.014010,3.662981
0.105518,0.018249,5.638328
0.116225,0.006956,4.746682
0.097775,0.012181,2.366186
0.098897,0.007718,3.232002
0.115282,0.007154,4.380844
0.107038,0.013004,3.952495
0.089703,0.013295,3.975612
0.129075,0.016390,5.523953
0.098581,0.014285,3.453429
0.136491,0.006775,5.076122
0.119201,0.016954,4.333121
0.126991,0.009314,4.208487
0.110917,0.020136,5.765872
0.114822,0.016600,4.846041
0.121853,0.013651,5.398895
0.109250,0.019574,5.516706
0.120779,0.013604,3.908113
0.139199,0.010368,4.920050
0.124325,0.009664,2.743014
0.105352,0.010725,1.125565
0.082736,0.010869,5.943373
0.087230,0.015655,4.935723
0.127787,0.018517,5.796395
0.100425,0.014720,4.546202
0.143988,0.009869,3.902306
0.126412,0.016326,5.854273
0.104739,0.012886,2.510306
0.111515,0.006541,5.580280
0.114227,0.012671,2.889851
0.086639,0.017645,5.776087
0.120133,0.010272,1.162189
0.106415,0.013445,2.970698
0.121279,0.014700,3.811906
0.115750,0.012742,3.152063
0.109639,0.014350,3.397335
0.106844,0.011382,1.667122
0.084444,0.018140,5.550848
0.128287,0.009151,2.211750
0.100376,0.009364,1.263930
0.093525,0.009925,2.086511
0.104874,0.012655,2.786663
0.114313,0.007921,2.774044
0.123730,0.016017,5.590239
0.128532,0.013671,3.031489
0.122936,0.006028,5.739093
0.119685,0.019606,5.195923
0.112138,0.019124,5.357514
0.098249,0.015535,4.968415
0.093997,0.014054,3.712977
0.099205,0.009621,2.186382
0.085162,0.009955,3.865920
0.097533,0.012832,2.824956
0.097006,0.017245,5.493444
0.109516,0.007527,4.254434
0.103736,0.010175,1.095501
0.068067,0.009582,5.345211
0.112160,0.011931,3.134330
0.096940,0.011175,1.968295
0.119540,0.015763,4.808631
0.080222,0.011641,5.002054
0.121754,0.018870,5.705025
0.122851,0.010819,1.882857
0.108499,0.015788,4.596330
0.114504,0.014993,4.546925
0.099698,0.012290,1.898091
0.105578,0.013156,3.161053
0.110938,0.009220,1.018227
0.103042,0.011459,2.410895
0.108044,0.017581,4.928688
0.112049,0.009836,0.732065
0.099633,0.011164,1.413560
0.081526,0.007329,4.537775
0.098156,0.009593,3.007477
0.102725,0.011208,1.286728
0.110263,0.010743,2.848853
0.114183,0.014381,4.318883
0.097287,0.007290,4.239789
0.145845,0.007989,5.076671
0.103565,0.012476,2.406027
0.092120,0.010696,3.274424
0.085807,0.013373,4.884133
0.128879,0.007376,4.156145
0.112642,0.019257,5.884477
0.147654,0.008801,4.613341
0.099659,0.014055,3.928583
0.116134,0.015800,5.309207
0.123484,0.014593,4.670359
0.113359,0.009389,0.921592
0.101435,0.018805,5.784205
0.105208,0.014693,3.081911
0.090525,0.008492,2.220627
0.102086,0.011341,1.560324
0.135070,0.012399,5.803729
0.125577,0.012348,4.571189
0.114812,0.006640,5.153377
0.096319,0.007837,2.702297
0.087563,0.007790,3.620125
0.101219,0.006498,5.235277
0.112621,0.017937,4.883353
0.124877,0.011914,2.941995
0.086120,0.013570,4.409172
0.108686,0.018213,4.956823
0.088730,0.014013,3.700998
0.103117,0.014830,3.516579
0.114316,0.016147,4.105512
0.118900,0.017605,5.277915
0.119177,0.007652,4.734612
0.121089,0.010860,4.228648
0.143425,0.008648,4.432339
0.095528,0.012552,2.475486
0.116008,0.011625,1.795682
0.097601,0.013833,3.064935
0.109712,0.016568,3.973633
0.123196,0.014931,5.310774
0.092186,0.017074,5.059894
0.119862,0.009031,2.210983
0.104105,0.009166,3.190850
0.104842,0.015003,3.904227
0.090735,0.006894,4.822746
0.097870,0.011247,1.182004
0.126571,0.009973,2.323522
0.097639,0.014091,3.722065
0.104160,0.010363,1.404297
0.138875,0.011984,4.790218
0.101774,0.010936,1.067689
0.112537,0.016685,4.369748
0.108746,0.017882,5.416954
0.115363,0.011981,1.998739
0.101943,0.013730,4.055312
0.125205,0.012786,4.730170
0.133847,0.006819,5.872263
0.098992,0.017047,5.303511
0.101258,0.018340,5.353672
0.112401,0.008793,1.299860
0.100159,0.014062,3.625513
0.118361,0.018197,5.387835
0.102747,0.007919,2.983975
0.122682,0.016384,4.827885
0.109200,0.009933,1.664084
0.088000,0.008669,2.320940
0.085439,0.012620,2.806468
0.126767,0.015519,5.598808
0.109263,0.017344,5.058883
0.120575,0.019410,5.828642
0.103423,0.010204,1.325766
0.106238,0.010387,1.189923
0.142104,0.011042,5.409365
0.104062,0.012523,2.374792
0.108957,0.009504,1.363325
0.096606,0.013067,3.768547
0.121023,0.007724,3.626225
0.118537,0.006247,5.383759
0.087467,0.011839,3.806963
0.130567,0.007739,4.560132
0.114926,0.009940,1.066458
0.088991,0.015081,4.511569
0.137972,0.011739,3.602727
0.081891,0.013169,4.180580
0.098573,0.014526,4.182933
0.103709,0.017937,5.284178
0.087038,0.008757,3.359948
0.114910,0.013018,2.349055
0.107867,0.013163,3.763970
0.108207,0.009890,1.102595
0.103973,0.019099,5.482080
0.089104,0.010889,1.283862
0.102575,0.010046,0.857008
0.079441,0.010470,4.667976
0.120589,0.012623,3.855526
0.102635,0.018359,5.587818
0.112524,0.015543,4.564701
0.129419,0.006611,5.878523
0.118691,0.012603,3.440354
0.096605,0.015543,4.081236
0.131136,0.007959,3.618330
0.118848,0.020272,5.935480
0.107401,0.007312,3.978734
0.127896,0.006995,4.885240
0.110361,0.008544,1.962316
0.106161,0.017915,5.649272
0.090899,0.015553,4.396366
0.139142,0.007414,4.665599
0.128351,0.008077,3.376653
0.123311,0.007764,2.817291
0.120208,0.016671,5.597194
0.130101,0.020128,5.955757
0.114979,0.011269,1.446725
0.120094,0.012659,4.527488
0.102704,0.013682,3.415701
0.145574,0.008453,4.236941
0.125763,0.013203,4.739847
0.110953,0.017947,5.664009
0.096657,0.016972,4.864083
0.104982,0.009791,1.725450
0.126042,0.011655,2.340895
0.085982,0.017884,5.348369
0.133747,0.008909,3.412289
0.105632,0.008857,3.092095
0.119059,0.013981,4.279802
0.101881,0.014737,3.618103
0.137080,0.008423,2.901576
0.093824,0.014235,3.612998
0.139381,0.007844,4.762072
0.121934,0.017184,5.811935
0.102469,0.006108,5.848166
0.126295,0.014976,5.388643
0.103170,0.017026,4.896131
0.125099,0.012186,2.342202
0.114838,0.012066,2.599023
0.121940,0.008662,2.869911
0.109732,0.009892,0.943446
0.128873,0.007753,4.070216
0.094397,0.010835,1.137321
0.127132,0.010350,3.460336
0.140912,0.007062,5.336390
0.134482,0.011800,4.582280
0.100844,0.008474,2.266143
0.126023,0.015721,4.572579
0.102132,0.017661,4.623032
0.102510,0.009434,1.225130
0.126568,0.007561,4.011069
0.104706,0.014643,3.260831
0.105355,0.011220,1.426759
0.102187,0.009454,0.637174
0.118796,0.008790,2.920019
0.105673,0.010502,2.557710
0.105978,0.016056,4.277004
0.117441,0.017726,4.893897
0.100496,0.016290,4.570082
0.095051,0.017661,5.097489
0.131685,0.016085,5.297811
0.107028,0.017682,5.226636
0.141590,0.008548,4.268741
0.096177,0.008077,3.665796
0.119129,0.007340,4.446871
0.102130,0.016488,4.777835
0.107086,0.012449,2.831675
0.126996,0.014562,4.427763
0.135399,0.015481,5.584737
0.109636,0.018997,5.534141
0.110941,0.015909,5.865713
0.102348,0.017457,4.300882
0.099929,0.008192,2.522602
0.094752,0.013823,3.414193
0.101990,0.010501,2.171205
0.108984,0.019535,5.567379
0.090460,0.014358,4.555815
0.088397,0.011362,3.551969
0.087427,0.008632,5.309346
0.111305,0.017114,5.495356
0.125201,0.014893,4.280303
0.113881,0.010822,2.671594
0.110185,0.006449,5.421613
0.075823,0.010965,5.015319
0.121960,0.006692,5.434002
0.112745,0.020652,5.766655
0.080807,0.014684,4.755518
0.100088,0.015204,4.120020
0.103755,0.019711,5.918016
0.111097,0.009977,1.222576
0.094317,0.014520,3.542242
0.108912,0.018317,5.353918
0.105172,0.017308,5.257432
0.083987,0.012330,3.174065
0.126181,0.007104,4.190945
0.097708,0.008721,1.178439
0.106623,0.013222,2.875367
0.098438,0.015774,3.916971
0.097506,0.013658,3.275505
0.108809,0.011001,2.970645
0.127601,0.012135,4.199893
0.118550,0.009041,1.847063
0.132707,0.012930,3.977134
0.107588,0.017376,5.143175
0.108073,0.010159,1.967082
0.126512,0.015963,5.832127
0.111915,0.007469,3.884263
0.096956,0.013127,3.861954
0.105046,0.019232,5.418079
0.084575,0.011497,3.082519
0.132289,0.007743,5.053909
0.110217,0.011521,2.958806
0.113262,0.017631,5.180440
0.142539,0.010567,4.580813
0.107283,0.013639,2.822537
0.107918,0.017866,5.099279
0.107242,0.021589,5.758736
0.143421,0.013541,5.742333
0.089121,0.015099,4.277228
0.099990,0.009717,1.518692
0.092978,0.010783,1.334437
0.102253,0.013650,3.157925
0.122465,0.012730,3.410671
0.124308,0.007221,4.719625
0.079017,0.009689,3.406485
0.105868,0.014620,3.561619
0.099476,0.011197,1.301528
0.118980,0.018389,5.153634
0.102889,0.014563,3.359393
0.116446,0.009475,1.330748
0.126622,0.013386,5.386597
0.102829,0.016988,4.460862
0.092928,0.018399,5.518403
0.077231,0.010557,3.750799
0.104816,0.011519,3.350304
0.119607,0.015463,5.656535
0.109197,0.010335,1.187843
0.089380,0.006583,5.652422
0.091654,0.008086,4.538314
0.098784,0.014131,3.679435
0.133956,0.013236,5.670311
0.106494,0.011081,1.908941
0.093813,0.007511,4.763796
0.104225,0.019599,5.784731
0.124287,0.009339,2.831374
0.086750,0.010945,3.364528
0.094708,0.018945,5.416124
0.116785,0.017328,5.655703
0.094750,0.019280,5.382765
0.098821,0.006338,5.124101
0.105628,0.006731,5.236864
0.090046,0.014626,3.308637
0.140863,0.007605,4.867504
0.100777,0.007791,2.742983
0.129709,0.010446,2.540798
0.121932,0.009131,3.025125
0.117241,0.013330,4.116402
0.119666,0.010091,2.445758
0.087434,0.008869,5.274422
0.133584,0.009414,3.075089
0.101340,0.014180,3.513943
0.103819,0.011042,1.361149
0.104648,0.006480,5.803458
0.111505,0.007357,3.768420
0.101301,0.013035,2.308335
0.152843,0.008464,5.313936
0.091567,0.009225,1.230730
0.126057,0.011931,3.767097
0.077452,0.014139,4.713760
0.116999,0.017228,5.012703
0.112557,0.007721,3.541713
0.106538,0.020322,5.962359
0.108094,0.009675,2.298576
0.105329,0.012097,2.747844
0.104720,0.012137,2.796062
0.114213,0.007359,4.051885
0.135741,0.008056,4.354603
0.104859,0.010330,2.114398
0.123959,0.009508,3.354395
0.108136,0.018695,5.448032
0.124115,0.018144,5.510923
0.100674,0.012502,2.590470
0.111342,0.017096,5.260209
0.118475,0.013096,3.835370
0.096603,0.013255,2.943342
0.153082,0.010234,5.046047
0.106308,0.007131,3.862439
0.105113,0.011188,1.484028
0.093040,0.013582,3.755871
0.100290,0.007736,2.996328
0.126971,0.011394,4.733205
0.165800,0.007159,5.956289
0.118795,0.016758,4.891620
0.081383,0.007453,5.722038
0.119171,0.019374,5.721341
0.109403,0.019513,5.944062
0.109334,0.013485,2.872973
0.098138,0.017060,5.009902
0.106482,0.009007,1.986014
0.096861,0.015576,4.960437
0.124419,0.009534,1.762763
0.104677,0.009162,1.964208
0.094781,0.006576,5.087525
0.098493,0.015549,4.208567
0.135565,0.010381,3.760324
0.113397,0.014468,4.190204
0.102363,0.017319,4.963397
0.138920,0.008452,3.248425
0.102034,0.008148,2.467597
0.109105,0.018336,4.916153
0.095850,0.010681,1.262233
0.112033,0.020644,5.817476
0.110268,0.009681,1.973607
0.094748,0.018327,5.279738
0.123468,0.006672,4.814919
0.145205,0.013096,5.942406
0.102553,0.008439,1.752873
0.117763,0.010383,0.986784
0.101914,0.010920,2.126625
0.114446,0.016323,4.661441
0.123776,0.007503,3.465550
0.109933,0.017690,5.502590
0.084921,0.011762,4.246792
0.102587,0.017908,5.313794
0.109522,0.007328,2.907003
0.123826,0.011534,3.015566
0.086477,0.017894,5.742833
0.096517,0.009316,1.618661
0.083160,0.010791,3.557812
0.107680,0.016601,4.952382
0.144821,0.009370,3.218842
0.088102,0.008790,2.356723
0.102332,0.015428,4.025808
0.089053,0.010174,2.573098
0.120641,0.009480,3.919647
0.119250,0.008581,2.905343
0.114562,0.014635,3.393763
0.092033,0.016114,5.375059
0.089098,0.014059,3.599289
0.111008,0.012165,1.558069
0.107241,0.009391,0.803974
0.119468,0.014406,3.848875
0.128404,0.010126,4.961400
0.137038,0.008440,5.176941
0.083193,0.015573,4.982027
0.097662,0.018131,5.270667
0.085412,0.014421,4.493707
0.108122,0.017532,5.061615
0.111902,0.017051,4.694175
0.087817,0.017680,5.954383
