beta,gamma,epsilon
0.112552,0.022139,6.518714
0.114926,0.028285,7.649776
0.120381,0.022894,7.260329
0.087601,0.011524,2.565839
0.092638,0.006112,6.812120
0.147703,0.017036,6.731548
0.106581,0.011333,1.300852
0.097594,0.022048,6.755373
0.082875,0.015565,5.887843
0.125191,0.010444,3.465617
0.130820,0.012411,4.288963
0.109672,0.019715,5.781480
0.087679,0.018159,6.141635
0.133322,0.016943,5.177955
0.103742,0.017724,5.321069
0.101104,0.007566,3.399245
0.091565,0.017916,6.944911
0.104892,0.012454,1.968348
0.118742,0.013324,4.121362
0.088914,0.015095,5.967603
0.106083,0.024978,7.198900
0.091806,0.007275,5.493313
0.086813,0.011932,4.026386
0.112986,0.006940,4.744105
0.119810,0.021799,6.868165
0.118258,0.020465,5.840599
0.135208,0.007614,5.271162
0.104593,0.023929,7.009799
0.120253,0.019173,5.449977
0.101985,0.024432,7.544374
0.099220,0.025180,7.677597
0.145663,0.007909,4.347700
0.108831,0.019512,5.628128
0.124928,0.009527,2.528330
0.116334,0.010459,1.885738
0.097256,0.009519,1.138938
0.147926,0.011271,5.541158
0.093896,0.014285,4.068612
0.107002,0.009488,2.077547
0.114664,0.018938,5.753708
0.102854,0.018469,5.790007
0.116646,0.025267,7.313150
0.116291,0.015163,4.098228
0.092781,0.022841,7.666963
0.141962,0.019469,7.516586
0.147317,0.006744,5.401381
0.122627,0.024864,7.680973
0.117848,0.007212,4.561700
0.105827,0.009812,0.468772
0.121373,0.015672,4.328233
0.115006,0.025098,7.175843
0.108725,0.025857,7.503370
0.109661,0.018150,5.314682
0.093623,0.008063,3.517333
0.080282,0.016181,5.348693
0.136911,0.014807,6.464468
0.119252,0.012058,3.724857
0.112853,0.015705,4.211144
0.129356,0.021866,6.427925
0.108862,0.007263,4.733275
0.099497,0.017392,5.080130
0.091186,0.008472,3.853472
0.114318,0.006658,3.801222
0.120164,0.015762,6.136614
0.069347,0.008380,6.570432
0.080624,0.019150,6.754943
0.145525,0.008381,5.154791
0.117484,0.020197,6.131483
0.110634,0.011405,1.657410
0.158484,0.012658,7.066536
0.105314,0.017154,4.906276
0.096980,0.025244,7.193526
0.095522,0.022542,7.170753
0.132048,0.011137,2.990967
0.088192,0.015955,5.008324
0.091768,0.014944,5.171148
0.128670,0.019693,7.399736
0.111440,0.019472,5.757970
0.134235,0.015107,4.150198
0.125206,0.006088,6.306078
0.078545,0.014565,5.182653
0.072423,0.008131,7.786157
0.103792,0.006424,4.796892
0.125828,0.015769,5.618252
0.086068,0.022572,7.385083
0.130843,0.016647,6.113980
0.103109,0.013687,3.542832
0.086729,0.020247,6.988494
0.107576,0.008318,2.708578
0.138367,0.012344,4.687155
0.105741,0.022826,7.057201
0.128759,0.023888,7.219086
0.131549,0.005777,6.288422
0.152011,0.010812,5.061139
0.103560,0.010380,1.433977
0.140827,0.026515,7.224602
0.074347,0.016220,6.023387
0.100751,0.024523,7.637519
0.080323,0.008440,6.219133
0.096927,0.016418,4.563888
0.103333,0.023033,7.091209
0.121823,0.016039,4.668368
0.092814,0.015392,4.268168
0.115800,0.015612,4.898860
0.124797,0.010989,3.140388
0.148247,0.014192,6.146602
0.112079,0.008822,2.071749
0.107046,0.008833,1.421115
0.132519,0.012538,6.055250
0.134860,0.009505,3.006112
0.106422,0.008817,1.870836
0.094937,0.026077,7.467022
0.099743,0.019993,6.188309
0.113545,0.023884,6.906751
0.105493,0.016394,4.431879
0.130381,0.024825,7.840282
0.108713,0.010934,1.142185
0.091359,0.023156,7.556094
0.086894,0.023661,7.353840
0.132637,0.007111,4.632469
0.139583,0.006065,6.971003
0.137182,0.008547,3.679870
0.114633,0.024773,7.079496
0.083742,0.013617,5.018479
0.126491,0.013581,4.764904
0.164918,0.011935,7.292000
0.073696,0.011204,4.783728
0.107851,0.011005,0.861242
0.094975,0.020414,7.430973
0.079374,0.010770,3.694903
0.098427,0.023551,7.045809
0.092872,0.020612,6.367871
0.120676,0.008182,2.693526
0.155325,0.006964,5.384734
0.084732,0.018654,6.692224
0.115474,0.013983,3.121596
0.092145,0.013946,3.947036
0.073725,0.021744,7.709820
0.094939,0.022513,7.137196
0.098212,0.013316,3.386417
0.110198,0.021907,6.462108
0.104503,0.015918,4.824846
0.100890,0.005849,5.937451
0.095285,0.009609,2.700569
0.117030,0.009617,1.899825
0.121424,0.017852,6.504338
0.161784,0.012226,7.508847
0.104082,0.015713,4.460089
0.118861,0.021037,6.154812
0.080863,0.025003,7.197650
0.110298,0.022131,6.561475
0.112437,0.014548,4.574249
0.124731,0.015295,4.740942
0.109593,0.010422,2.058580
0.121258,0.016773,5.376675
0.134290,0.012963,5.213164
0.142232,0.007102,6.662681
0.092749,0.014051,3.386952
0.088429,0.011929,2.392763
0.135418,0.020069,7.167211
0.078528,0.010224,4.514492
0.085729,0.006718,5.348680
0.124010,0.017276,7.325111
0.093553,0.014789,3.942079
0.096243,0.013736,3.488681
0.081855,0.020029,6.896430
0.110963,0.007648,3.128243
0.107892,0.016072,4.326347
0.084495,0.012539,4.040483
0.070324,0.019114,7.631510
0.146067,0.019735,7.605586
0.093705,0.020909,7.026692
0.132347,0.011151,4.165515
0.095705,0.005262,7.600814
0.125023,0.015973,4.336312
0.119280,0.008245,3.148006
0.124919,0.017664,6.527857
0.099861,0.018873,5.352329
0.083583,0.015250,4.540111
0.166057,0.009756,5.755377
0.128753,0.018094,7.466559
0.130780,0.011464,2.441207
0.115586,0.019427,5.951800
0.089578,0.006879,5.024594
0.084009,0.012156,3.556884
0.083478,0.012469,4.482863
0.104931,0.015757,4.670642
0.114852,0.026158,7.448717
0.122617,0.011515,3.843931
0.113896,0.018795,5.308571
0.126302,0.021632,7.537341
0.124741,0.025587,7.427390
0.112824,0.016224,4.964443
0.094778,0.008415,2.969621
0.151961,0.015042,7.051224
0.117351,0.022543,7.456543
0.119542,0.015471,4.462854
0.163729,0.012148,6.376911
0.095583,0.018639,6.717477
0.140073,0.014609,5.654999
0.133784,0.009738,3.562519
0.100079,0.025739,7.633538
0.091244,0.013236,4.213561
0.104670,0.008446,1.987910
0.126203,0.020523,6.101463
0.087867,0.019434,6.366551
0.098179,0.022097,6.919638
0.078197,0.015777,5.658750
0.111024,0.026471,7.845336
0.083943,0.018123,5.853501
0.110880,0.021159,5.272582
0.132344,0.011212,4.092436
0.079793,0.016725,5.663574
0.118477,0.019390,6.120441
0.114085,0.006224,6.606675
0.137059,0.007646,3.978719
0.121843,0.016717,5.177947
0.128130,0.009096,2.890744
0.109074,0.016359,4.627879
0.122303,0.011142,2.713853
0.081230,0.021194,7.422662
0.100358,0.014789,3.800771
0.085798,0.022473,7.029074
0.110949,0.005549,7.279305
0.126632,0.014468,5.150207
0.101162,0.027459,7.653069
0.141178,0.015103,7.161344
0.107956,0.011185,1.337937
0.111342,0.025961,7.590956
0.074264,0.020762,6.538571
0.088541,0.009521,5.177405
0.114742,0.010666,1.334304
0.102952,0.021901,6.699897
0.081620,0.012601,7.649540
0.138788,0.014387,6.129732
0.135502,0.018269,6.651050
0.154734,0.008518,5.278181
0.082229,0.007002,7.813231
0.087469,0.007116,7.086667
0.098123,0.016769,4.760111
0.110832,0.020915,6.101882
0.102463,0.025026,7.843697
0.097893,0.023759,7.253943
0.118573,0.010529,2.279470
0.109743,0.019682,6.110917
0.078167,0.020366,7.303355
0.103150,0.014067,3.789562
0.101206,0.019675,5.940638
0.117754,0.024964,7.223094
0.107127,0.006952,4.092940
0.113858,0.014473,3.331389
0.086149,0.015249,4.617419
0.104234,0.007643,3.177419
0.142226,0.011115,5.560690
0.088806,0.016511,5.853096
0.110125,0.017414,4.782991
0.113644,0.024002,6.715999
0.096346,0.015878,4.824028
0.112766,0.026676,7.455264
0.108689,0.011565,3.016214
0.137336,0.021911,7.257295
0.105088,0.012138,1.631113
0.083305,0.013421,6.407998
0.119923,0.019253,5.813128
0.110920,0.013862,3.176118
0.135549,0.013400,5.485803
0.102617,0.011309,1.737230
0.075874,0.020581,7.656808
0.134061,0.016052,6.528405
0.093336,0.014709,3.621906
0.110514,0.022541,6.708462
0.087689,0.010400,2.987834
0.096108,0.023421,7.324330
0.091683,0.011892,2.441238
0.095496,0.017917,6.851384
0.113507,0.021463,6.362835
0.121144,0.017557,5.875511
0.104112,0.013443,3.433049
0.141223,0.017542,7.021036
0.082121,0.018610,6.871554
0.136985,0.015918,6.876936
0.107904,0.016030,4.243366
0.100235,0.011004,2.596155
0.107038,0.011245,1.300165
0.072315,0.007967,7.155312
0.089769,0.018182,6.091081
0.114611,0.026874,7.381266
0.122571,0.016020,6.951419
0.082998,0.016775,6.040505
0.125238,0.026121,7.708916
0.141041,0.012727,6.799270
0.103245,0.020170,6.172748
0.091437,0.015065,4.341703
0.126359,0.014925,4.230614
0.102556,0.006283,5.121587
0.105679,0.018264,5.195561
0.118770,0.027361,7.786128
0.103179,0.017083,5.185755
0.070218,0.008125,7.264517
0.093828,0.010888,3.268293
0.112750,0.011341,2.795215
0.088722,0.018765,6.181334
0.119074,0.022089,6.942114
0.101495,0.026989,7.766253
0.119177,0.020460,6.332044
0.112261,0.016535,4.504263
0.097049,0.023086,7.097757
0.080451,0.019315,6.961147
0.115310,0.026662,7.373499
0.145486,0.007048,6.114744
0.138379,0.017491,7.562575
0.106498,0.022399,6.765168
0.124172,0.006289,7.160650
0.116692,0.008239,3.089089
0.121483,0.021890,7.584687
0.131053,0.020263,7.441717
0.123426,0.008317,2.657907
0.164010,0.011315,6.789600
0.090720,0.021955,7.104636
0.120342,0.013640,4.182496
0.108628,0.005643,7.799936
0.103604,0.023970,7.145414
0.108088,0.019249,5.833677
0.112629,0.011064,2.700912
0.122260,0.029520,7.715646
0.110792,0.023689,6.797264
0.105908,0.022890,6.636665
0.150111,0.014091,7.341022
0.109094,0.021155,5.945599
0.086697,0.019066,6.213344
0.096976,0.012583,2.496153
0.128702,0.014566,3.857325
0.099495,0.017338,5.066170
0.158657,0.014974,6.935536
0.124818,0.016891,5.106397
0.078226,0.007262,7.781068
0.106232,0.020735,5.885369
0.110048,0.011822,1.590525
0.099637,0.012631,2.073692
0.099006,0.005794,6.784780
0.125875,0.015903,5.703219
0.114209,0.017344,5.110499
0.124893,0.006043,5.896222
0.129800,0.018784,5.947624
0.116304,0.025746,7.061277
0.141563,0.021758,7.746736
0.124511,0.024267,6.478995
0.139126,0.023100,7.336470
0.088541,0.006853,5.819176
0.100125,0.017069,5.237501
0.114221,0.005928,7.179982
0.108164,0.007068,4.388214
0.104419,0.015645,4.254863
0.119213,0.026296,7.470936
0.152611,0.013988,6.143321
0.141501,0.010560,5.187923
0.099770,0.008683,4.442618
0.121848,0.008580,2.498792
0.111881,0.023001,6.420268
0.112319,0.025560,7.283998
0.134298,0.011543,5.070892
0.105208,0.024106,7.403225
0.135602,0.014051,6.304778
0.104639,0.019150,5.511224
0.083681,0.017451,5.518677
0.127879,0.017809,5.405318
0.144318,0.015630,6.744279
0.079041,0.015295,6.351195
0.089909,0.019152,6.563855
0.090589,0.013184,3.394591
0.114381,0.020304,5.915243
0.116841,0.012733,4.264635
0.124726,0.013837,6.852977
0.113426,0.011791,1.851011
0.108197,0.020335,6.154400
0.096736,0.012438,2.936670
0.105558,0.010068,1.248709
0.130906,0.015927,5.225775
0.127385,0.014862,5.010478
0.105270,0.015227,3.892053
0.131739,0.025225,7.597705
0.095222,0.015612,4.360009
0.087454,0.019099,6.114311
0.117926,0.007415,4.121492
0.145848,0.012706,6.667052
0.107386,0.014397,3.170369
0.106377,0.015655,3.933906
0.120894,0.022560,6.167867
0.152516,0.007993,4.488170
0.154245,0.011438,5.344162
0.120566,0.016052,4.656245
0.106117,0.017259,4.765830
0.116188,0.021212,6.669330
0.144971,0.013124,6.969607
0.082146,0.016113,5.777431
0.091183,0.009743,2.410126
0.104110,0.013004,2.396950
0.086293,0.017837,5.801269
0.088252,0.009970,1.318851
0.109796,0.012288,2.498371
0.084296,0.007243,6.751555
0.095274,0.023418,7.171525
0.190590,0.009344,7.709235
0.116038,0.023608,6.945173
0.188458,0.010656,6.732813
0.098359,0.019603,6.188181
0.098966,0.011355,2.177268
0.145131,0.006522,6.111017
0.088548,0.023534,7.606875
0.115911,0.012087,3.419868
0.118104,0.014404,5.099391
0.125793,0.022089,6.532417
0.113578,0.009171,3.281885
0.163732,0.010737,6.081752
0.104174,0.024435,7.271076
0.135261,0.013249,5.945851
0.137721,0.011418,4.383755
0.105184,0.015950,4.257050
0.122140,0.015541,6.192624
0.090376,0.006710,6.652625
0.115308,0.028528,7.660610
0.154077,0.012718,7.528405
0.150444,0.009222,3.652942
0.168704,0.006957,6.368673
0.105166,0.022047,6.734881
0.151623,0.008952,5.030439
0.121161,0.026349,7.693323
0.104367,0.008320,2.471156
0.116584,0.027318,7.788722
0.111689,0.018271,5.153831
0.129300,0.011047,4.634135
0.140704,0.008753,3.627407
0.092378,0.021883,6.569441
0.092562,0.017526,5.214623
0.106102,0.017530,4.963721
0.131504,0.020759,7.462873
0.133504,0.020329,7.185296
0.150528,0.008053,4.368705
0.102942,0.014263,3.565635
0.100693,0.024788,7.750698
0.120309,0.011920,2.687202
0.111209,0.023076,6.710938
0.122964,0.011254,1.829400
0.128839,0.015994,7.088347
0.128823,0.014182,5.190373
0.133758,0.014871,4.971735
0.121763,0.015268,4.056420
0.120242,0.022129,6.520754
0.114383,0.017420,5.088537
0.113586,0.018534,5.872566
0.099639,0.016605,4.779034
0.142267,0.010436,4.253307
0.119963,0.026309,7.728519
0.115600,0.021689,7.047390
0.080961,0.020179,7.719663
0.097429,0.014591,4.074386
0.096644,0.018954,6.006312
0.100651,0.015126,3.963594
0.121109,0.006156,5.668622
0.088932,0.013391,3.669579
0.093592,0.011070,2.070034
0.123088,0.022114,6.856159
0.084449,0.020352,6.881166
0.167844,0.011375,7.790060
0.128596,0.018929,6.821539
0.090641,0.015457,4.320554
0.121305,0.010342,2.676716
0.127517,0.006336,6.608490
0.071110,0.007016,7.611749
0.096021,0.021609,6.981590
0.090414,0.019265,6.117229
0.078350,0.014323,5.017108
0.121013,0.020152,6.187949
0.102196,0.008458,2.385520
0.092492,0.014630,3.723373
0.205225,0.008056,6.784948
0.135013,0.022056,7.053109
0.095755,0.019893,5.935528
0.144615,0.010024,4.678993
0.148276,0.020963,6.777885
0.115711,0.017402,5.220788
0.117521,0.017064,4.796829
0.120861,0.023182,6.953876
0.106819,0.012100,1.983207
0.067038,0.018527,7.639630
0.085424,0.012290,4.303914
0.111465,0.013001,4.165370
0.140587,0.009775,4.395684
0.094793,0.018586,4.968603
0.101477,0.018711,5.544807
0.116651,0.023120,6.871823
0.105079,0.011670,2.125615
0.125750,0.016128,5.984905
0.095784,0.023324,7.786050
0.114142,0.025926,7.075347
0.111721,0.007139,4.263110
0.102071,0.019227,5.860057
0.100795,0.019857,5.875083
0.107529,0.018748,5.797179
0.108664,0.020149,6.145612
0.072451,0.009802,7.036769
0.085683,0.015679,6.305911
0.080790,0.012104,3.097471
0.119893,0.024292,7.195271
0.077652,0.020435,7.220018
0.112812,0.016123,3.798449
0.092489,0.016573,5.643997
0.102109,0.011094,1.284960
0.100620,0.020819,6.725938
0.122312,0.021400,7.550582
0.094692,0.021869,7.167881
0.123514,0.018348,6.690427
0.100856,0.010704,1.241742
0.075164,0.013953,5.902626
0.090350,0.022582,7.721241
0.099239,0.014571,3.634526
0.122907,0.021329,6.568694
0.165052,0.010827,6.496574
0.094117,0.022535,7.263322
0.117620,0.006856,4.644266
0.136976,0.008497,4.040054
0.092597,0.009477,1.872092
0.084499,0.012173,4.454625
0.153230,0.011855,5.581408
0.121463,0.016721,6.005055
0.108347,0.021856,6.587340
0.105841,0.006416,4.746568
0.073311,0.018419,6.964073
0.138955,0.025981,7.792237
0.105488,0.012856,3.436315
0.102038,0.010938,1.139332
0.131649,0.009903,4.085688
0.127443,0.007002,4.827377
0.085980,0.008729,6.531827
0.084068,0.015725,7.697653
0.088934,0.011916,3.935462
0.121152,0.013677,4.221246
0.127824,0.022736,6.866902
0.107046,0.016536,4.650331
0.101805,0.007630,3.543993
0.087504,0.007795,3.085467
0.098174,0.023022,7.371939
0.119417,0.019436,6.473647
0.099012,0.007024,5.164984
0.077473,0.015658,5.927836
0.104407,0.011752,2.474262
0.119605,0.013477,3.911751
0.109691,0.014925,4.412161
0.106510,0.018100,5.018724
0.107469,0.018956,6.022583
0.113360,0.021489,7.174734
0.140046,0.021786,7.590525
0.133508,0.024757,7.342513
0.134583,0.015233,6.173306
0.089002,0.012558,2.878086
0.133316,0.016094,6.248406
0.088209,0.012849,3.465800
0.103424,0.018241,5.002317
0.106944,0.023996,7.162408
0.096074,0.019935,6.019908
0.105152,0.022668,6.736495
0.145235,0.013146,5.678680
0.102152,0.008181,3.286652
0.126248,0.012432,4.417662
0.080930,0.014685,4.865376
0.085275,0.008428,4.428987
0.094671,0.010624,1.006355
0.114717,0.006594,5.836178
0.058765,0.008890,7.801885
0.121447,0.006299,5.859204
0.117898,0.025801,7.753051
0.112038,0.021011,6.208149
0.113667,0.018350,5.268521
0.128931,0.014261,4.401963
0.124193,0.023635,7.497440
0.080047,0.008530,4.905150
0.112492,0.011001,1.359776
0.131721,0.020005,7.556129
0.115145,0.011887,3.940420
0.105357,0.010657,1.711767
0.095963,0.023431,7.590234
0.118007,0.009099,1.904074
0.108190,0.006170,5.808617
0.137591,0.017624,6.739242
0.099122,0.010163,1.257572
0.104548,0.016255,5.358784
0.102362,0.021965,6.726459
0.167150,0.006075,7.394251
0.090336,0.016781,5.172512
0.074134,0.012840,4.785878
0.135946,0.012842,5.073020
0.098102,0.018158,5.559082
0.130605,0.017546,5.791157
0.083933,0.012177,2.793728
0.079842,0.014001,4.374310
0.138974,0.009691,5.128944
0.085632,0.012250,3.366698
0.111807,0.005671,7.130914
0.099535,0.013462,2.789134
0.130737,0.012875,5.428720
0.108074,0.012271,2.424724
0.127097,0.027128,7.770630
0.140577,0.006139,7.157866
0.138202,0.009686,3.784786
0.111667,0.024454,7.270485
0.113369,0.019931,6.055178
0.113807,0.021290,7.177528
0.111456,0.024442,6.914902
0.109846,0.020820,6.421621
0.159612,0.013195,4.255313
0.119457,0.023662,6.821104
0.125033,0.019222,5.690448
0.140826,0.026355,7.675167
0.081709,0.015823,6.118872
0.104369,0.020336,5.586545
0.098467,0.021239,6.761616
0.118176,0.019039,5.421663
0.118789,0.019723,6.703303
0.144252,0.009100,3.500799
0.107314,0.015864,3.963875
0.165924,0.013729,6.126561
0.088788,0.010141,3.387619
0.091093,0.021433,6.542208
0.136108,0.016311,6.940468
0.092283,0.015558,3.890116
0.137139,0.015975,5.167870
0.149928,0.008939,4.529040
0.177990,0.007192,6.477640
0.097424,0.022044,6.228364
0.096948,0.022615,7.106401
0.112120,0.023953,6.986896
0.134276,0.011973,4.467294
0.081868,0.018747,6.034291
0.114651,0.006102,6.060357
0.101034,0.022455,6.588689
0.084361,0.016142,7.843022
0.077890,0.008396,6.832712
0.142227,0.006691,5.548334
0.078886,0.007871,5.877963
0.100024,0.024797,7.613166
0.138390,0.008197,4.213923
0.152446,0.007544,5.362160
0.095041,0.020713,6.811464
0.085316,0.014460,4.847252
0.117885,0.021596,6.484021
0.099751,0.020547,7.404726
0.153190,0.011170,6.086084
0.176869,0.007355,7.012371
0.089560,0.016749,4.802431
0.126946,0.027694,7.816287
0.084424,0.011988,3.164612
0.128780,0.019936,6.719652
0.085829,0.012886,5.331107
0.098761,0.006529,5.639840
0.094459,0.016166,4.668407
0.132703,0.026334,7.504584
0.097802,0.020308,6.775036
0.130837,0.015470,4.381328
0.093221,0.019621,6.081750
0.095948,0.020719,6.293353
0.126268,0.014939,6.034783
0.134458,0.010504,5.795390
0.125935,0.027985,7.743014
0.081083,0.011637,4.948630
0.146557,0.012651,5.773089
0.090399,0.024464,7.393578
0.085516,0.018275,5.678660
0.127969,0.009729,3.269510
0.106106,0.009835,0.872188
0.109330,0.012790,2.639114
0.104395,0.016285,4.671374
0.094602,0.021610,7.066767
0.101602,0.017410,4.837307
0.118838,0.024679,7.135878
0.113788,0.020442,5.874094
0.096083,0.018667,5.683782
0.114040,0.023363,7.240628
0.127853,0.024766,7.166810
0.134925,0.006864,5.841953
0.137015,0.020986,7.185165
0.113381,0.018696,5.485102
0.125390,0.013238,5.257282
0.126570,0.022250,7.275288
0.109204,0.018197,5.103288
0.099097,0.024105,7.768715
0.099062,0.005838,6.685539
0.128800,0.011474,3.847783
0.080903,0.013534,4.166090
0.092287,0.017277,5.330950
0.131610,0.007006,4.873600
0.137060,0.014622,6.105846
0.081002,0.012126,5.663157
0.094674,0.010000,1.258197
0.152942,0.007435,6.077558
0.100004,0.007417,4.620376
0.145999,0.006677,5.548748
0.141484,0.014851,7.234922
0.117088,0.007186,3.920672
0.117486,0.026324,7.364825
0.102044,0.008904,1.932787
0.111919,0.014816,3.186914
0.134982,0.017292,7.342104
0.124490,0.025126,7.403189
0.090234,0.005921,5.990283
0.125548,0.012905,3.984740
0.091198,0.021034,6.776884
0.095102,0.012355,2.173266
0.126831,0.021176,6.610185
0.076738,0.011699,6.145970
0.101756,0.012235,2.169777
0.090082,0.010005,2.348425
0.084194,0.013982,3.772966
0.070918,0.008899,5.492861
0.147034,0.019176,7.342239
0.121106,0.020279,7.008396
0.131398,0.026059,7.802564
0.159961,0.012130,6.144546
0.114665,0.027122,7.815634
0.088146,0.018213,6.269807
0.110764,0.027023,7.693489
0.125211,0.020602,7.771321
0.133093,0.018237,6.858269
0.107713,0.027033,7.625156
0.092434,0.007551,3.236270
0.100782,0.006880,4.655100
0.134395,0.015104,5.935356
0.106193,0.017850,5.812517
0.091475,0.017295,6.594142
0.092268,0.015048,4.649861
0.123595,0.017861,5.138237
0.099969,0.023030,6.896493
0.090228,0.009305,3.759925
0.116600,0.011390,3.331159
0.120782,0.022987,7.226920
0.152296,0.006984,6.527502
0.105095,0.013576,3.203040
0.128932,0.005708,7.528014
0.123936,0.014973,3.827400
0.092458,0.018414,5.785724
0.142527,0.020151,7.506225
0.130700,0.016184,6.708545
0.131284,0.018163,7.478988
0.130143,0.018078,6.750817
0.184657,0.008464,6.986035
0.094919,0.020409,6.582134
0.129913,0.024185,7.000527
0.127055,0.009568,1.692185
0.084238,0.006323,6.211339
0.095370,0.011629,2.384094
0.094840,0.023670,7.035636
0.121470,0.013599,4.391425
0.113411,0.010825,2.611623
0.101459,0.018874,5.740979
0.144098,0.010127,5.275524
0.094333,0.019483,6.321413
0.133447,0.008735,3.763088
0.082308,0.017712,6.454625
0.148600,0.007514,5.361015
0.093507,0.014190,4.331268
0.124506,0.018693,5.419945
0.126470,0.015813,5.583719
0.102333,0.008551,1.477972
0.108604,0.022226,7.216091
0.137120,0.021459,7.026360
0.145922,0.011995,6.751425
0.099907,0.014296,3.918815
0.089554,0.016108,5.611228
0.134471,0.017176,6.240281
0.121333,0.019029,5.594404
0.125915,0.017802,6.447031
0.080662,0.019822,6.762581
0.180958,0.009745,5.037375
0.090102,0.014677,4.545860
0.073398,0.016704,7.476483
0.079277,0.012498,3.996868
0.104777,0.014290,3.536904
0.138931,0.011781,3.540898
0.087983,0.011674,2.651016
0.092834,0.012571,2.613553
0.091255,0.023304,6.763084
0.112783,0.022735,6.803750
0.113052,0.019485,5.622198
0.127587,0.025378,7.247344
0.107614,0.012253,2.085887
0.127528,0.014473,4.984417
0.095894,0.006126,7.488173
0.115490,0.026889,7.523286
0.088514,0.012270,2.939225
0.111901,0.020365,5.929476
0.115078,0.014377,4.019629
0.130003,0.014787,5.969933
0.168398,0.012655,6.546238
0.109251,0.024871,7.166125
0.136044,0.008613,3.523695
0.081885,0.017840,6.031650
0.095762,0.014539,3.183015
0.082384,0.007943,6.417070
0.085082,0.011612,3.607742
0.097651,0.014517,3.898340
0.130638,0.011346,4.215664
0.098219,0.018669,5.854654
0.177327,0.008616,5.939642
0.103540,0.024989,7.247401
0.098857,0.020178,6.697390
0.155104,0.008299,5.147911
0.106774,0.024049,7.026995
0.133747,0.011553,4.155553
0.104044,0.020198,6.299973
0.122938,0.018635,5.010768
0.104605,0.018443,4.870692
0.139690,0.013859,5.627660
0.113726,0.027306,7.614650
0.125266,0.011238,3.793531
0.085850,0.022032,7.704713
0.136597,0.007635,4.657717
0.107665,0.024361,7.416981
0.125936,0.009939,3.441157
0.119969,0.006630,5.487801
0.090880,0.010556,1.787219
0.127792,0.024103,7.727095
0.125737,0.025756,7.506210
0.119672,0.010869,2.882219
0.110827,0.025564,7.143671
0.113545,0.006497,5.981898
0.100511,0.011561,1.700387
0.110033,0.024292,6.955298
0.097591,0.009669,4.208222
0.092743,0.017374,6.833388
0.090723,0.024312,7.598200
0.114076,0.016162,4.312206
0.111596,0.016255,4.536752
0.097443,0.019799,5.560062
0.099071,0.020786,6.098949
0.162825,0.005759,7.726511
0.084267,0.022754,6.775979
0.088546,0.007592,4.422059
0.116433,0.020968,7.016519
0.115443,0.020902,6.207812
0.111643,0.023255,6.988079
0.182151,0.010253,5.502937
0.166125,0.006439,7.136543
0.122607,0.022952,7.593586
0.108379,0.008133,2.964721
0.098931,0.007754,3.099182
0.136961,0.006758,5.906913
0.117624,0.020846,5.986242
0.081974,0.020119,7.629708
0.097868,0.011365,0.971938
0.098310,0.007458,2.601656
0.101818,0.014837,3.422826
0.108033,0.011205,2.010068
0.096780,0.024751,7.227494
0.092843,0.015530,4.457166
0.106231,0.026052,7.829637
0.088942,0.022021,7.463806
0.103824,0.022568,7.056602
0.120518,0.025671,7.436550
0.088868,0.016897,5.394266
0.097793,0.022740,6.692621
0.132937,0.007456,4.620638
0.112406,0.027491,7.523603
0.155535,0.008011,4.520226
0.119892,0.022060,6.521067
0.125487,0.010458,3.091201
0.130058,0.020250,7.479997
0.117523,0.025702,7.203439
0.132507,0.015839,7.433459
0.128506,0.026288,7.297254
0.108824,0.015230,3.314258
0.109726,0.007417,2.683164
0.119981,0.016987,5.962412
0.099744,0.022892,6.980625
0.125321,0.019203,6.235763
0.146451,0.011133,5.794372
0.102807,0.021246,6.798592
0.112157,0.013732,3.219747
0.088225,0.011929,5.049941
0.117052,0.018384,7.226723
0.125758,0.019146,6.556452
0.102910,0.010458,1.263478
0.109843,0.016194,3.792217
0.133055,0.010629,4.183078
0.084039,0.006731,7.392109
0.121597,0.015836,6.313780
0.136838,0.014431,6.576685
0.139475,0.012946,5.437896
0.090568,0.019135,6.046524
0.090828,0.010150,2.614701
0.147408,0.018098,6.699525
0.098887,0.022252,6.556512
0.090784,0.008875,3.082774
0.111216,0.010446,1.617773
0.118452,0.017447,4.722779
0.112810,0.013442,3.903138
0.164587,0.009886,6.546734
0.077154,0.018409,6.607145
0.072116,0.021411,7.708567
0.112012,0.017261,4.547906
0.096794,0.021481,6.514026
0.079084,0.017237,5.739687
0.148755,0.023974,7.570963
0.124499,0.019834,6.282026
0.115929,0.023757,6.917090
0.124652,0.017433,6.269780
0.113252,0.013990,3.465387
0.110778,0.012881,3.759237
0.118912,0.015695,4.388175
0.101389,0.007326,3.704906
0.117053,0.027735,7.746321
0.114963,0.008096,3.016057
0.078953,0.008748,5.133074
0.101117,0.008616,2.151598
0.079832,0.011779,4.668961
0.168507,0.010584,6.586265
0.124336,0.018467,5.734476
0.086724,0.019266,6.203108
0.106683,0.023133,6.890208
0.106529,0.014884,4.066006
0.118348,0.016046,5.117865
0.080647,0.021741,7.231830
0.114078,0.013123,3.297378
0.115268,0.022727,6.698011
0.111228,0.005487,6.970756
0.084914,0.017119,6.981438
0.147183,0.011446,4.100425
0.126606,0.020942,6.108772
0.111538,0.022132,6.417104
0.111618,0.029288,7.841163
0.156259,0.011248,6.356811
0.130773,0.006217,5.665687
0.107383,0.016472,4.837505
0.154819,0.012039,7.218525
