beta,gamma,epsilon
0.256773,0.000255,40.298920
0.049333,0.007125,17.132977
0.057213,0.000258,39.712389
0.136502,0.004560,11.234154
0.095265,0.012562,2.610648
0.015295,0.008201,40.676717
0.104690,0.010064,0.621203
0.067449,0.007716,10.678976
0.256753,0.001112,31.001968
0.047606,0.002799,23.850572
0.197034,0.010181,7.812432
0.131305,0.006620,5.237630
0.074560,0.002890,17.406869
0.093058,0.006722,7.024521
0.009799,0.000420,46.738017
0.055438,0.005301,15.007681
0.037241,0.011550,20.260320
0.047755,0.009070,19.320328
0.036401,0.007861,21.626668
0.065083,0.006834,9.022305
0.101257,0.000610,33.429108
0.144518,0.024777,9.238358
0.030944,0.003389,29.954887
0.250174,0.005795,10.757718
0.034745,0.025089,38.780218
0.037859,0.004468,25.668855
0.089914,0.000434,34.651160
0.020944,0.005884,35.547456
0.011896,0.006156,46.258355
0.136547,0.006795,5.855058
0.018263,0.005417,35.800344
0.180602,0.023422,11.842052
0.232115,0.005331,10.497238
0.040910,0.007003,16.812755
0.177039,0.003954,13.018369
0.342924,0.023527,15.685554
0.052833,0.002237,26.615887
0.039491,0.004606,23.449917
0.013856,0.015373,47.341360
0.043654,0.019449,18.777244
0.105872,0.006610,4.652671
0.053867,0.001025,33.785017
0.051749,0.006612,16.378144
0.030269,0.015821,23.401901
0.100137,0.011578,1.759867
0.032917,0.001432,36.555115
0.162503,0.008485,4.898325
0.220744,0.016718,11.864800
0.264710,0.016582,12.890888
0.024840,0.003621,32.293737
0.093367,0.010867,1.400552
0.111529,0.002096,20.673059
0.175120,0.020616,10.490424
0.061034,0.005997,13.463205
0.070381,0.010262,7.946124
0.026954,0.017215,41.326421
0.131585,0.103264,31.134283
0.123872,0.016876,6.211102
0.079211,0.003675,15.405810
0.029751,0.006833,26.423050
0.230404,0.012168,10.118822
0.012930,0.002178,43.659442
0.221946,0.020253,12.899334
0.042489,0.009924,18.551073
0.138642,0.001030,30.562545
0.028577,0.000474,43.700969
0.145509,0.020895,9.264315
0.097473,0.011712,1.393677
0.075077,0.001239,28.171556
0.130093,0.017569,4.939601
0.078450,0.008400,6.524887
0.121196,0.001487,26.244091
0.016558,0.001401,44.171212
0.035261,0.015204,27.321125
0.072706,0.015822,7.224394
0.023862,0.000783,43.903524
0.035419,0.003386,29.128919
0.045133,0.016923,21.033409
0.177069,0.024984,11.949509
0.156476,0.000878,30.555669
0.055401,0.005017,14.665951
0.341948,0.011192,11.329827
0.118478,0.023591,7.760380
0.068857,0.002855,18.677583
0.030300,0.004553,25.557997
0.240863,0.002824,19.048536
0.053725,0.008829,11.562238
0.117688,0.005619,7.505538
0.106050,0.003781,12.474949
0.027685,0.008308,33.328715
0.023331,0.021718,44.125443
0.076213,0.030581,13.083265
0.114784,0.012972,2.997854
0.034372,0.007054,23.523165
0.127301,0.000396,36.535953
0.017555,0.007797,39.132425
0.162277,0.016157,7.652053
0.252645,0.020709,12.974533
0.078165,0.015725,5.789878
0.052069,0.001515,30.809505
0.283390,0.008402,9.437416
0.018598,0.002361,39.298881
0.007966,0.005007,47.315853
0.031062,0.011305,25.508314
0.064862,0.009907,9.901256
0.067680,0.005740,12.893653
0.227274,0.009576,8.481131
0.103903,0.014590,3.806766
0.273681,0.026563,14.511545
0.149735,0.003895,13.838367
0.136797,0.006789,5.616423
0.012675,0.010870,47.385778
0.147083,0.010454,5.570776
0.140663,0.008703,4.367810
0.096527,0.000079,39.398457
0.077830,0.005629,10.450342
0.072013,0.000705,33.664877
0.057500,0.007894,11.913407
0.093783,0.007334,5.090478
0.112502,0.017016,4.368285
0.149534,0.011892,5.966968
0.428741,0.014230,14.344661
0.018807,0.010849,41.317141
0.208229,0.001320,29.014048
0.088501,0.007259,6.419834
0.069220,0.016402,7.319199
0.045868,0.002978,25.840056
0.015069,0.002671,41.599516
0.289990,0.006068,10.412376
0.024938,0.021793,40.157085
0.327906,0.005168,12.107232
0.070890,0.036920,19.123867
0.111352,0.005287,7.914883
0.225190,0.007480,8.614244
0.125198,0.009269,3.102988
0.280378,0.016244,12.720751
0.118804,0.003337,13.956907
0.011600,0.010975,47.150878
0.043998,0.005624,19.253847
0.064976,0.004790,13.947185
0.105982,0.005295,7.502215
0.094647,0.017404,6.086911
0.151775,0.013721,6.908219
0.393610,0.013816,13.650296
0.026001,0.014003,37.038368
0.053872,0.010969,12.788067
0.155271,0.012960,6.521932
0.065403,0.005993,11.742854
0.016964,0.007411,40.289856
0.689125,0.003758,17.745502
0.125370,0.008377,2.315549
0.017936,0.004645,36.417719
0.024855,0.012225,32.396884
0.026064,0.009281,32.370294
0.027981,0.004030,28.673434
0.052039,0.003514,20.911067
0.158374,0.009455,4.926513
0.077926,0.011518,5.197727
0.053510,0.003375,22.069616
0.105496,0.016791,5.132598
0.379712,0.015312,14.041052
0.057054,0.003887,17.188416
0.062513,0.001916,26.126216
0.175502,0.004997,10.088224
0.043464,0.000714,38.856327
0.131737,0.014039,5.686512
0.014360,0.004643,42.854003
0.048714,0.042055,33.798009
0.031205,0.019136,29.796451
0.012501,0.002519,42.598085
0.164512,0.017959,9.346309
0.104829,0.008889,1.416903
0.018768,0.020056,47.146511
0.086362,0.010020,3.870847
0.036141,0.006886,22.053344
0.314842,0.011941,11.081317
0.066578,0.003969,16.037666
0.030538,0.002067,34.725774
0.087272,0.020856,7.768273
0.008898,0.005376,45.388783
0.119783,0.004097,10.563514
0.372656,0.010702,11.306642
0.071299,0.003925,13.193726
0.365085,0.015016,13.292989
0.119961,0.003055,15.929730
0.077663,0.000008,40.811240
0.022607,0.006158,30.039803
0.174635,0.003283,17.047318
0.044885,0.005731,15.785279
0.022257,0.008708,30.130503
0.148856,0.014622,7.241602
0.049670,0.007797,16.748153
0.013897,0.003663,42.511393
0.363748,0.003623,16.267685
0.249559,0.009766,9.312372
0.014902,0.001596,44.229686
0.137054,0.003951,12.577593
0.010827,0.009964,45.308301
0.156907,0.009065,5.319153
0.062133,0.022593,15.401466
0.177327,0.004148,13.024335
0.285966,0.001225,31.069751
0.104531,0.006659,4.808830
0.111127,0.004375,11.068525
0.063116,0.016216,10.575228
0.023866,0.013566,34.656949
0.047348,0.007337,14.715702
0.099166,0.013955,3.581311
0.031614,0.000361,43.794720
0.132635,0.002174,20.445706
0.047024,0.016304,14.549845
0.044040,0.016617,17.883801
0.203230,0.013692,10.371529
0.131529,0.006676,6.032263
0.074594,0.000672,34.048511
0.211725,0.006598,8.427599
0.080467,0.014377,4.714056
0.204601,0.022100,12.663277
0.090894,0.023622,7.532676
0.202007,0.003062,17.550412
0.025973,0.004551,33.253791
0.112624,0.000817,30.615671
0.162529,0.001230,28.838136
0.047290,0.007969,17.579544
0.015438,0.008140,42.605428
0.115147,0.005722,7.184750
0.143793,0.128393,38.202892
0.036689,0.004277,23.098206
0.020548,0.001372,41.514333
0.009373,0.006506,46.400992
0.162774,0.028009,10.732323
0.068207,0.025602,13.427590
0.174307,0.009601,6.461825
0.143792,0.008676,4.725277
0.042187,0.008877,20.873074
0.182898,0.012686,7.404187
0.022048,0.006449,35.787013
0.013926,0.001255,45.646964
0.012052,0.008935,47.042917
0.145257,0.008093,4.780025
0.039965,0.001081,38.363550
0.184407,0.009834,7.040765
0.036775,0.013651,17.596218
0.053671,0.004120,18.960605
0.202974,0.005651,10.022870
0.272958,0.357257,47.243049
0.017971,0.005106,33.769756
0.183007,0.000384,38.395022
0.026731,0.008906,29.735011
0.111937,0.010393,2.029340
0.246728,0.000561,37.143352
0.142310,0.006811,6.110583
0.091999,0.013212,3.305261
0.167039,0.007633,5.853117
0.189523,0.005382,9.338316
0.021398,0.000604,44.192838
0.167495,0.010939,6.374742
0.021503,0.010785,34.643457
0.038765,0.001339,34.192545
0.054590,0.016135,13.080221
0.152092,0.013659,7.085471
0.084232,0.000410,35.636701
0.170776,0.001147,29.628469
0.113127,0.020809,6.173639
0.096137,0.000236,36.820648
0.031407,0.015597,26.376554
0.056771,0.004655,15.175733
0.041714,0.004316,22.453046
0.091945,0.023110,9.141536
0.117294,0.002290,19.636690
0.014799,0.011528,42.237111
0.096438,0.001572,23.724146
0.053314,0.005017,15.596568
0.015513,0.005451,40.409503
0.049929,0.010730,15.314301
0.016112,0.014355,44.790613
0.043655,0.017301,18.994561
0.012366,0.011819,47.238280
0.166578,0.011264,7.723551
0.013374,0.015399,47.410620
0.048506,0.003288,23.562536
0.010757,0.002158,45.149398
0.175238,0.011407,6.481960
0.066904,0.008943,10.354420
0.023783,0.009945,33.342079
0.228326,0.013359,10.408833
0.077597,0.008703,4.999321
0.172567,0.000148,41.557661
0.043870,0.005447,19.427990
0.029885,0.004086,28.982726
0.125622,0.007331,3.934845
0.112288,0.006189,4.685108
0.026756,0.008944,29.783615
0.193710,0.003496,15.761269
0.142073,0.007650,4.907225
0.076974,0.011304,5.012147
0.046019,0.004363,20.424775
0.157135,0.008523,5.628152
0.109646,0.048919,11.630722
0.102648,0.003771,12.417487
0.055427,0.000241,41.323426
0.220486,0.025769,13.587461
0.434025,0.005872,11.373304
0.319624,0.001593,27.641473
0.020777,0.013162,44.737303
0.066344,0.006726,7.930999
0.376809,0.002770,19.797222
0.011416,0.004849,44.605074
0.009291,0.006054,46.382308
0.054288,0.024074,17.157301
0.022663,0.000616,44.706599
0.116117,0.011137,1.849029
0.104730,0.021209,6.408414
0.013774,0.005754,44.836001
0.061804,0.008244,13.238658
0.055387,0.005089,16.543930
0.254610,0.001553,26.951344
0.079063,0.003074,16.895919
0.056195,0.004370,18.232379
0.030365,0.015992,27.535948
0.075488,0.002835,20.289230
0.095989,0.022135,7.406636
0.049751,0.005755,18.063046
0.011294,0.005983,43.114955
0.352688,0.011958,11.396023
0.079435,0.011196,4.808017
0.017766,0.011978,44.160154
0.119095,0.003406,13.801128
0.028061,0.005862,28.927533
0.060679,0.011023,13.077650
0.131841,0.001513,25.481870
0.012831,0.010825,45.975441
0.063825,0.023363,10.753717
0.049495,0.015987,16.223644
0.034621,0.000458,40.565743
0.033643,0.004120,25.734610
0.302637,0.003591,16.564436
0.058847,0.006355,11.555868
0.031654,0.004512,25.384956
0.032138,0.006956,23.948941
0.009652,0.006101,45.511258
0.020448,0.013546,38.439757
0.033543,0.012869,24.088580
0.133561,0.004182,11.912470
0.085612,0.017123,5.175475
0.030265,0.003008,33.203443
0.159540,0.005507,8.629401
0.243086,0.007817,8.375422
0.037766,0.001961,31.290874
0.126613,0.006949,4.350879
0.044579,0.001412,33.352052
0.149568,0.005826,7.379668
0.026635,0.000459,44.100311
0.053616,0.003442,20.277696
0.073317,0.016968,7.178146
0.078040,0.006913,7.485450
0.026019,0.012655,33.215483
0.192806,0.012975,8.703063
0.209393,0.004771,11.107736
0.148073,0.010302,6.479319
0.127829,0.018413,6.961935
0.313202,0.007055,9.908341
0.057146,0.008041,10.687947
0.020416,0.008959,33.496633
0.018878,0.004415,37.028435
0.022431,0.011482,35.992637
0.029233,0.002407,32.640038
0.081364,0.011168,5.256055
0.187077,0.008717,7.034913
0.018527,0.005193,37.883876
0.077012,0.008863,6.244818
0.015734,0.007916,39.692301
0.048626,0.010927,16.442207
0.639954,0.015229,15.383715
0.046817,0.012849,17.394431
0.051222,0.009707,12.170380
0.056177,0.006354,15.435659
0.025046,0.003511,34.459933
0.094797,0.004991,8.943118
0.041827,0.009206,14.727331
0.072807,0.020790,7.222857
0.335380,0.010906,11.575852
0.025608,0.013116,30.527585
0.256214,0.003010,18.977281
0.035512,0.025970,37.847765
0.074841,0.007484,6.084478
0.136363,0.007530,4.673617
0.015085,0.008339,44.422630
0.190397,0.011635,8.886489
0.020467,0.002069,39.656429
0.252546,0.004995,12.556926
0.209235,0.008532,6.953968
0.041713,0.015665,24.965541
0.417764,0.009012,11.509061
0.155917,0.001285,28.703855
0.136408,0.015984,5.576991
0.043212,0.008734,15.537445
0.093264,0.001996,20.536070
0.062126,0.003360,21.231391
0.088235,0.008345,5.732544
0.023920,0.003539,31.588226
0.013486,0.007530,42.173734
0.121959,0.012431,5.135254
0.098291,0.000218,37.664049
0.033417,0.015427,25.373219
0.111174,0.012446,3.066782
0.288579,0.009783,9.942760
0.075284,0.012696,4.614309
0.021997,0.017823,42.630460
0.025327,0.012090,36.927880
0.101506,0.002069,20.575781
0.027314,0.004470,29.784399
0.050444,0.021283,15.525372
0.405502,0.027512,16.711922
0.021302,0.020062,46.760735
0.045821,0.011414,16.394247
0.174299,0.003621,13.984287
0.031434,0.001628,35.730263
0.213969,0.000421,38.244393
0.104411,0.008619,2.372227
0.016034,0.014048,44.733043
0.111013,0.030444,8.532228
0.135421,0.008277,4.372317
0.046198,0.012802,21.116477
0.121909,0.013741,5.105385
0.256048,0.014420,11.585336
0.105055,0.011076,1.780914
0.141907,0.017282,8.333995
0.053566,0.027927,23.078640
0.391517,0.016225,14.420840
0.083499,0.003600,14.591682
0.303689,0.012520,12.049514
0.042123,0.004752,19.996462
0.208268,0.018265,12.105955
0.143691,0.004202,12.772876
0.044757,0.017870,20.203949
0.070529,0.001697,27.265150
0.157835,0.020875,8.586218
0.036425,0.012946,20.431288
0.020449,0.007014,36.640198
0.083340,0.005635,9.629074
0.200628,0.000375,39.433037
0.038750,0.002006,33.245332
0.017416,0.014593,45.134718
0.115496,0.008150,2.272486
0.089257,0.002947,16.765588
0.259977,0.005845,9.999298
0.316562,0.004592,14.240491
0.098512,0.010163,1.193424
0.216678,0.010262,7.981179
0.094684,0.009033,1.672672
0.129815,0.007979,3.335996
0.246795,0.011234,10.025295
0.056950,0.001429,29.485774
0.160009,0.011165,6.161449
0.053308,0.015024,13.582930
0.059798,0.000714,34.589764
0.153780,0.004339,11.705402
0.083220,0.003035,16.492843
0.272508,0.016582,12.265535
0.089694,0.000025,40.091226
0.063535,0.001728,24.259593
0.100762,0.003214,14.979611
0.085870,0.010751,3.688756
0.095896,0.006462,6.503141
0.195494,0.014638,10.404972
0.084240,0.009221,7.274125
0.093315,0.012743,3.776000
0.180133,0.003289,15.611847
0.039265,0.006049,19.009357
0.340179,0.000312,41.399401
0.649208,0.010823,13.322057
0.251967,0.004714,12.504897
0.132711,0.002307,20.301758
0.048046,0.002724,25.709987
0.132314,0.011911,3.974760
0.122312,0.002538,18.430361
0.137755,0.000376,36.590432
0.157356,0.010464,5.001149
0.132238,0.010649,3.797145
0.049800,0.016025,13.460304
0.130813,0.039029,9.989578
0.089030,0.010673,3.623197
0.022273,0.000447,46.193353
0.047774,0.002316,28.724788
0.063569,0.000661,34.924454
0.097579,0.006827,4.151527
0.055403,0.004766,17.123796
0.050788,0.015573,14.020396
0.087713,0.006915,5.615632
0.051002,0.002470,27.442430
0.291201,0.007339,9.456564
0.037851,0.001015,38.606655
0.009983,0.007085,46.696144
0.234008,0.002616,20.533988
0.128806,0.004887,9.234495
0.042095,0.011714,17.066393
0.031203,0.009138,25.047903
0.070008,0.009170,7.561651
0.061720,0.010996,9.973389
0.420079,0.014570,14.319750
0.104032,0.004139,10.457147
0.025461,0.013687,33.118307
0.021508,0.003561,35.136297
0.032884,0.015657,29.775762
0.126808,0.011753,4.852680
0.215279,0.069964,14.068375
0.268501,0.002058,23.584652
0.058562,0.002195,24.782432
0.094627,0.009085,3.236810
0.114517,0.005282,7.229685
0.138156,0.005038,9.675966
0.090284,0.008102,4.175539
0.055524,0.006549,14.309662
0.314509,0.015447,13.352115
0.109976,0.037153,9.579152
0.025718,0.007235,29.963093
0.055629,0.005222,16.308623
0.102315,0.012844,2.893599
0.107047,0.016187,4.534687
0.046868,0.001290,33.547267
0.067282,0.002264,23.107663
0.055433,0.000850,33.288676
0.079866,0.024535,9.264723
0.118454,0.007427,3.713003
0.209558,0.002364,20.723016
0.224542,0.004618,12.169861
0.148793,0.003897,12.876467
0.010771,0.004993,44.111062
0.262057,0.016723,12.773054
0.261479,0.005487,10.915320
0.332675,0.006663,10.101449
0.030475,0.017140,27.122213
0.036322,0.001677,33.264628
0.125557,0.005238,8.417144
0.092035,0.004458,9.418498
0.007399,0.002477,47.220690
0.069879,0.013550,6.298538
0.262432,0.027644,15.385312
0.076121,0.012288,6.547195
0.206269,0.003080,17.922426
0.094577,0.007692,7.742358
0.138495,0.007108,5.617855
0.108010,0.010541,0.901586
0.026516,0.001029,41.184711
0.116567,0.042714,10.618154
0.011207,0.006494,45.300667
0.077161,0.010456,2.941512
0.022603,0.004809,30.467754
0.034355,0.001510,35.572966
0.348784,0.002637,19.905315
0.079987,0.020352,7.041364
0.030717,0.022439,34.271519
0.205080,0.003817,14.868473
0.039547,0.001069,34.099711
0.018503,0.023044,46.382787
0.063038,0.016995,8.784706
0.064084,0.006197,11.052787
0.083843,0.001765,23.952447
0.158692,0.006831,5.551575
0.215452,0.010057,8.667222
0.061688,0.013558,9.568453
0.064399,0.010628,7.469804
0.028911,0.000403,44.235657
0.047600,0.013295,16.709627
0.173828,0.004675,11.752073
0.118383,0.017944,6.665282
0.015870,0.001994,39.593536
0.077719,0.014042,5.171725
0.115692,0.013149,2.816312
0.038639,0.014713,22.865741
0.241152,0.017441,12.014506
0.057415,0.004979,15.651944
0.086454,0.004874,11.353483
0.035891,0.003376,26.412206
0.049362,0.002883,24.650515
0.029066,0.011652,28.997608
0.203166,0.002821,19.446402
0.100857,0.003439,13.334677
0.315387,0.001857,25.763485
0.054565,0.007012,11.950474
0.336582,0.002354,21.898061
0.176672,0.000293,39.022379
0.153576,0.009529,5.452413
0.103814,0.013322,2.410567
0.097668,0.008486,2.385962
0.133416,0.001520,25.082722
0.073614,0.001489,26.689219
0.159076,0.001113,29.536843
0.035738,0.007244,20.686214
0.634518,0.017202,16.004525
0.032705,0.001037,36.759493
0.133386,0.005666,8.282214
0.025650,0.016383,43.143005
0.184978,0.052168,12.846546
0.045470,0.011712,14.197139
0.010077,0.001233,45.419731
0.088621,0.005030,9.161876
0.072146,0.021812,7.828934
0.047146,0.002733,24.733207
0.172388,0.002950,17.369825
0.156793,0.005031,10.324286
0.084373,0.003237,16.049733
0.128877,0.010468,2.809914
0.069845,0.005816,11.757295
0.241450,0.013998,11.067205
0.051691,0.015294,15.510097
0.014212,0.003280,41.140556
0.022131,0.006413,31.961232
0.047597,0.013163,16.531062
0.378300,0.008086,10.662847
0.035608,0.010338,21.670079
0.135228,0.004025,12.391620
0.114903,0.003708,12.269174
0.007983,0.001646,47.188988
0.020129,0.007012,37.214331
0.277102,0.004651,12.840962
0.077878,0.002582,20.192112
0.023747,0.009445,31.865134
0.023827,0.004495,33.923058
0.481695,0.005042,13.620436
0.063574,0.006740,10.584731
0.102512,0.026062,7.494094
0.029658,0.020074,46.252019
0.081124,0.021124,6.804375
0.034839,0.002200,33.495349
0.439074,0.143868,18.410940
0.033301,0.003993,24.423319
0.034458,0.003542,31.903237
0.079841,0.014307,5.813786
0.075986,0.011103,5.909158
0.169242,0.006195,7.993568
0.082040,0.006621,7.339806
0.211150,0.022139,12.979842
0.253584,0.006638,9.723476
0.213001,0.012191,9.861228
0.058023,0.023984,14.818055
0.324749,0.008148,9.851351
0.017032,0.006562,40.948595
0.063309,0.007159,11.217344
0.219513,0.007180,7.997530
0.113021,0.002421,18.706593
0.046541,0.020744,18.517066
0.215533,0.015162,10.754695
0.024439,0.001731,38.350234
0.030597,0.006322,29.110634
0.233863,0.001705,25.324358
0.013280,0.009266,47.301926
0.014606,0.000676,45.873631
0.084632,0.005832,8.075779
0.164787,0.009989,5.517075
0.077381,0.002779,17.215593
0.035179,0.006136,22.723892
0.135908,0.012050,4.640226
0.206441,0.034029,14.302138
0.027026,0.017392,34.399493
0.058809,0.003236,19.579544
0.244157,0.002182,21.543475
0.162487,0.000216,39.338656
0.085048,0.005093,9.632445
0.070109,0.002505,22.893510
0.072721,0.003872,15.425746
0.062083,0.003181,19.651622
0.082066,0.000732,32.468240
0.097151,0.013739,3.928181
0.036050,0.004579,24.050764
0.040061,0.009623,18.707943
0.129053,0.006903,5.053351
0.169588,0.011911,6.776078
0.022407,0.014905,46.892659
0.022902,0.006510,28.732677
0.044369,0.007943,15.422793
0.124737,0.013277,4.204385
0.031388,0.010769,25.612728
0.158263,0.094984,21.820293
0.021709,0.012522,36.229589
0.168125,0.013458,8.069004
0.213196,0.005274,10.654763
0.012191,0.003267,42.934238
0.083296,0.016449,5.409420
0.009077,0.005694,46.924128
0.082885,0.012775,4.666333
0.043379,0.010283,16.420469
0.041851,0.008410,16.730101
0.323211,0.006872,10.171223
0.121004,0.012047,3.861711
0.106279,0.002498,17.444983
0.099832,0.008192,2.256042
0.037513,0.003681,24.423392
0.168710,0.013708,8.441089
0.073239,0.000631,34.017877
0.072936,0.006361,9.782668
0.054085,0.006682,16.236052
0.024007,0.001290,39.811621
0.106106,0.010215,1.251886
0.048070,0.004865,19.677803
0.040790,0.019434,23.798004
0.215575,0.000124,42.144544
0.159330,0.012325,6.199210
0.522244,0.011006,12.741181
0.015332,0.001749,41.507187
0.117550,0.016750,5.476287
0.040581,0.009266,18.501087
0.120557,0.004250,11.501106
0.222688,0.030637,13.817037
0.315894,0.003038,18.777428
0.086137,0.017008,6.069310
0.079245,0.021163,8.244653
0.040641,0.002149,29.564962
0.177639,0.008002,6.690319
0.039269,0.000449,41.401833
0.092777,0.015507,4.784763
0.026634,0.000712,41.424638
0.087588,0.006874,7.654806
0.077860,0.016042,5.711168
0.084333,0.003073,16.871290
0.046237,0.005212,20.799422
0.095208,0.007249,5.346700
0.436139,0.012299,12.976040
0.018666,0.016189,43.260193
0.203512,0.014914,9.585676
0.087818,0.027187,8.641479
0.225768,0.001783,23.865802
0.435067,0.013496,13.454688
0.146144,0.005856,8.203694
0.091393,0.009241,4.437204
0.031313,0.001585,34.415373
0.169133,0.001711,25.721045
0.100415,0.001848,21.507154
0.026768,0.008792,28.763588
0.045218,0.010009,14.873982
0.063584,0.009829,8.017164
0.093645,0.006380,5.179064
0.066225,0.005492,9.678969
0.341447,0.009442,10.895565
0.094529,0.016697,4.824289
0.265491,0.005428,10.965525
0.024218,0.012054,33.461609
0.107201,0.005566,6.846259
0.052942,0.012698,10.691539
0.197741,0.000954,31.913979
0.273237,0.012127,10.755818
0.008047,0.001380,46.477900
0.084373,0.008895,3.304198
0.065210,0.002458,22.105716
0.032046,0.017161,30.472329
0.054245,0.012825,12.773390
0.118291,0.004557,8.638423
0.097776,0.001189,27.565893
0.182635,0.001570,26.573235
0.154133,0.002557,19.291286
0.478805,0.014838,14.135573
0.111258,0.000211,38.632092
0.066410,0.027743,16.865415
0.015741,0.001275,45.858128
0.025181,0.004910,32.793511
0.110275,0.006323,5.957071
0.046937,0.017255,14.465948
0.046641,0.006806,17.264567
0.049413,0.003661,21.778153
0.073650,0.008086,5.543467
0.067732,0.007845,9.401299
0.201586,0.010183,8.685834
0.007393,0.000590,47.153361
0.027186,0.009932,28.172123
0.124722,0.007923,3.354155
0.072332,0.005331,11.751098
0.253241,0.040911,15.573773
0.018613,0.007254,36.587034
0.061220,0.007218,11.514758
0.085834,0.007090,6.226337
0.098924,0.016557,4.612881
0.067794,0.002315,22.547117
0.080859,0.004477,12.610579
0.036021,0.001314,34.907897
0.061694,0.009555,14.180313
0.021716,0.003864,34.648154
0.087085,0.003018,17.869156
0.271500,0.003277,17.534542
0.096996,0.001943,21.310208
0.082942,0.005863,6.649547
0.099329,0.011638,1.370730
0.120487,0.008018,2.830322
0.190000,0.004970,11.121974
0.032918,0.009228,24.743693
0.057335,0.038465,45.955660
0.246728,0.013659,11.997202
0.010037,0.009582,46.996521
0.014611,0.004552,42.453774
0.045656,0.002737,25.101602
0.062436,0.023473,9.829539
0.081025,0.005125,11.426485
0.184722,0.001546,26.620825
0.411076,0.001555,26.852519
0.358221,0.003875,15.718934
0.030785,0.016405,32.928343
0.122344,0.010053,2.606507
0.290360,0.014133,12.562978
0.506551,0.012819,13.951055
0.182779,0.016227,9.719765
0.064706,0.003560,19.823028
0.175738,0.002432,20.776418
0.096925,0.010073,2.047015
0.010576,0.001708,46.451345
0.117090,0.004170,11.168701
0.019338,0.012367,43.596114
0.048336,0.004294,21.586228
0.057255,0.003358,21.379972
0.013409,0.001300,44.530814
0.041874,0.012936,18.913521
0.027026,0.000534,43.808663
0.019963,0.006624,32.381595
0.218033,0.009451,8.004111
0.140094,0.010222,4.822521
0.116025,0.014800,3.747562
0.074151,0.001857,24.977254
0.068761,0.025393,12.228690
0.364330,0.001225,30.756457
0.085187,0.011320,4.044848
0.026558,0.009633,30.973848
0.332408,0.006791,10.369539
0.089847,0.003282,13.913979
0.094124,0.003381,13.509313
0.430900,0.002567,20.967952
0.130503,0.006334,5.854493
0.037979,0.000834,38.329155
0.110212,0.011922,1.366764
0.023915,0.007985,30.674556
0.137235,0.011278,5.878636
0.324478,0.011104,11.338266
0.133872,0.011299,4.353401
0.210308,0.006291,8.701552
0.052465,0.009620,13.750957
0.014973,0.009560,41.814080
0.036764,0.000204,43.888239
0.087502,0.002460,19.593037
0.054876,0.014154,13.547761
0.094349,0.009725,2.484614
0.116677,0.015189,3.881654
0.075213,0.000138,39.802074
0.133031,0.004416,11.234185
0.145361,0.001881,23.596202
0.157407,0.016551,8.132283
0.115232,0.002922,17.210353
0.059709,0.005537,14.722789
0.240466,0.004973,12.284149
0.357177,0.005306,12.004687
0.154982,0.002485,19.664040
0.138482,0.002211,21.000194
0.139223,0.007173,4.904503
0.044934,0.013082,16.748941
0.035690,0.015770,31.844332
0.030669,0.018787,41.121151
0.050781,0.001829,27.405089
0.070237,0.011668,6.137547
0.041141,0.006030,19.285658
0.045246,0.002027,29.491941
0.129099,0.002516,19.328979
0.022612,0.005316,30.808233
0.457183,0.680545,47.474152
0.035313,0.000623,41.580666
0.110034,0.000553,33.640118
0.163651,0.023007,10.331470
0.070835,0.012555,7.286736
0.352613,0.003477,16.847318
0.127045,0.017795,6.750847
0.217569,0.005709,10.232690
0.493919,0.005265,13.012173
0.090626,0.014464,4.399413
0.238080,0.000667,35.230662
0.014920,0.006747,40.568963
0.047739,0.003028,23.439977
0.078422,0.012123,5.756725
0.685086,0.017801,15.932410
0.073749,0.000919,31.888965
0.046344,0.004160,21.152406
0.075370,0.009594,6.510536
0.044187,0.003104,24.364401
0.028121,0.006493,27.843328
0.095399,0.004245,11.680858
0.214835,0.007845,7.786107
0.027525,0.004858,26.943079
0.161286,0.005666,8.082368
0.040308,0.004600,20.738655
0.587434,0.003138,19.099421
0.150499,0.002532,18.675023
0.045073,0.006217,19.356882
0.047241,0.002603,25.974483
0.333371,0.010004,10.762891
0.013547,0.002065,42.765932
0.145456,0.001250,28.464721
0.043419,0.004743,22.135531
0.118540,0.002798,17.114129
0.035729,0.002287,30.551332
0.094604,0.016923,4.623311
0.040007,0.002343,29.204876
0.203254,0.008953,7.089107
0.087162,0.004594,11.550735
0.250367,0.001295,30.772822
0.099026,0.000129,39.475740
0.304059,0.001645,26.809290
0.163760,0.001657,25.003867
0.146425,0.001325,28.042661
0.048365,0.006960,16.725428
0.105809,0.022214,6.734251
0.014871,0.006500,41.484171
0.110042,0.004897,8.474519
0.012671,0.015734,46.158058
0.097736,0.009684,1.416187
0.041537,0.007139,17.157933
0.196680,0.006227,8.384201
0.029641,0.000403,43.846632
0.241244,0.001932,24.427788
0.143331,0.004941,9.767486
0.158466,0.009802,5.219670
0.148147,0.014428,6.187357
0.229236,0.009958,8.575696
0.062104,0.018019,10.201354
0.018927,0.014586,39.244029
0.046974,0.006842,14.631143
0.017056,0.016681,44.988291
0.035580,0.012677,23.579017
0.036668,0.019402,25.266236
0.019214,0.004813,35.306201
0.139259,0.000900,32.413844
0.016178,0.005077,40.287718
0.036619,0.007248,22.841939
0.261664,0.007750,9.195100
0.293328,0.001549,27.959066
0.021014,0.008864,36.491002
0.077949,0.001513,25.064861
0.026224,0.001032,40.420939
