beta,gamma,epsilon
0.103454,0.013064,2.843089
0.112066,0.011926,1.962845
0.123092,0.008612,2.628873
0.097480,0.011029,1.575031
0.108036,0.008235,2.443666
0.098925,0.014353,3.813199
0.112606,0.013517,4.276355
0.112023,0.014407,3.475057
0.092066,0.015223,4.917373
0.105199,0.009216,1.021719
0.097779,0.010266,1.404813
0.084281,0.008247,5.124113
0.097499,0.015453,4.263123
0.093970,0.012879,3.178710
0.128046,0.012460,3.244677
0.086457,0.010919,2.167901
0.128208,0.015258,4.023701
0.097465,0.008153,4.182863
0.111033,0.017549,4.832375
0.111443,0.007875,3.083411
0.095578,0.015381,4.342551
0.112253,0.017140,4.607847
0.104676,0.015917,4.032447
0.095763,0.013981,4.355364
0.091714,0.010039,1.579965
0.112142,0.011194,1.034806
0.097227,0.012749,2.669144
0.102358,0.006777,5.060747
0.135193,0.010983,3.796110
0.129374,0.014982,4.424356
0.127907,0.008821,4.402632
0.087185,0.010238,3.481038
0.110754,0.013468,3.178731
0.122941,0.009162,1.594046
0.108074,0.017100,4.865730
0.102526,0.012053,1.699890
0.106931,0.008202,2.557768
0.107567,0.007899,2.808289
0.103903,0.007337,4.501085
0.117122,0.010582,1.545309
0.114926,0.009281,1.185654
0.115759,0.009278,2.258624
0.109328,0.011077,1.664920
0.114109,0.011845,2.646590
0.129178,0.007839,4.131558
0.109702,0.015671,4.822575
0.111390,0.006761,4.647123
0.072556,0.011135,4.474377
0.085337,0.011997,2.214940
0.090454,0.011554,2.503279
0.101828,0.012949,3.051603
0.102538,0.012151,2.229243
0.118246,0.009500,2.038694
0.107452,0.017270,4.714054
0.096827,0.012578,2.695555
0.112677,0.012566,1.750798
0.098105,0.008760,2.053357
0.097842,0.012691,2.947412
0.089784,0.013202,3.184571
0.105999,0.009600,1.649961
0.130049,0.007973,3.579223
0.129841,0.010319,3.416430
0.112934,0.009961,0.799189
0.097195,0.013555,3.190520
0.118324,0.009138,1.285451
0.111721,0.014194,3.908730
0.107776,0.011411,1.606384
0.103162,0.010675,1.369887
0.140634,0.008671,3.825193
0.106319,0.015705,4.403694
0.104397,0.016429,4.369903
0.137450,0.010839,3.059064
0.097956,0.014728,3.977146
0.107343,0.017744,4.639866
0.117047,0.013036,4.184361
0.124280,0.007616,3.721048
0.089879,0.008861,1.907080
0.115656,0.010100,1.751424
0.111438,0.017177,4.719767
0.118641,0.011457,4.321796
0.090485,0.014123,4.335868
0.118361,0.007217,5.055168
0.108438,0.009843,1.359684
0.089487,0.013761,3.658184
0.122766,0.008418,2.630190
0.097838,0.008252,1.939025
0.153476,0.011932,4.686607
0.121550,0.014091,4.950710
0.100588,0.010092,1.194331
0.122168,0.013838,3.195220
0.091890,0.011305,3.601041
0.099249,0.006898,4.363300
0.086123,0.008903,3.792282
0.125913,0.010968,3.471417
0.136604,0.009658,3.148788
0.083884,0.012114,4.511989
0.078542,0.011206,5.087785
0.097971,0.014343,4.925765
0.113177,0.009175,1.903403
0.108694,0.006341,4.786652
0.130657,0.014734,5.033261
0.087915,0.009727,1.353949
0.136825,0.007500,4.436366
0.120435,0.014619,4.318730
0.120658,0.016453,4.311671
0.121118,0.012979,2.743861
0.115100,0.012696,2.910620
0.111864,0.011955,2.555978
0.126858,0.006879,4.381643
0.095873,0.011162,1.598317
0.116684,0.010430,1.864665
0.121088,0.012749,2.245595
0.128458,0.012832,4.383203
0.104486,0.013641,2.866842
0.130171,0.009987,3.102412
0.127006,0.009763,2.890823
0.105230,0.017589,4.693546
0.114533,0.009351,1.485029
0.142980,0.011937,4.665738
0.089377,0.012334,3.001542
0.115725,0.016946,4.828067
0.098074,0.011791,2.079010
0.113638,0.013912,3.469476
0.131614,0.011289,4.686147
0.097160,0.008927,2.128939
0.098832,0.006864,4.191096
0.144456,0.008145,4.182963
0.098182,0.011843,1.769657
0.110509,0.012521,3.183639
0.116264,0.014796,4.780247
0.116848,0.010222,1.949313
0.126085,0.014022,3.999028
0.113515,0.006634,5.078006
0.125217,0.008244,4.210035
0.106829,0.010514,0.984346
0.113787,0.015747,4.133985
0.098023,0.017394,4.777884
0.139756,0.009339,3.079101
0.103756,0.013031,3.906064
0.122542,0.007177,3.345518
0.101094,0.014211,3.917946
0.089782,0.008669,3.139604
0.123641,0.012080,4.689191
0.115235,0.008527,2.899162
0.117675,0.013216,4.430414
0.121373,0.013242,2.473906
0.113856,0.010371,1.713928
0.092383,0.014536,4.085566
0.099662,0.009514,1.251774
0.116927,0.008350,2.407076
0.082337,0.014175,4.370758
0.126240,0.012128,2.932775
0.116489,0.013639,4.139783
0.118871,0.012006,1.711308
0.108270,0.014719,3.884323
0.083170,0.013086,3.746978
0.107549,0.011560,1.409628
0.100793,0.014113,3.808389
0.128637,0.010542,3.743228
0.102471,0.014993,4.825334
0.076588,0.010156,4.020353
0.126962,0.007105,4.658366
0.116776,0.012766,3.449899
0.098766,0.012543,2.520741
0.118677,0.006713,4.932423
0.108088,0.015090,4.087376
0.094633,0.009132,1.855003
0.103260,0.013969,3.652216
0.115324,0.009941,0.924721
0.133383,0.015438,5.015340
0.117746,0.013427,3.732878
0.110522,0.009078,3.114862
0.103306,0.012021,2.331909
0.119536,0.011727,3.356590
0.101832,0.014414,4.069745
0.116162,0.012518,3.999623
0.108872,0.013577,3.164505
0.091642,0.013565,3.067378
0.115581,0.014248,3.487084
0.104333,0.015123,4.362524
0.126011,0.012839,3.841156
0.110081,0.016601,4.427172
0.133035,0.010173,3.859927
0.127196,0.010274,2.459948
0.125004,0.010178,3.825772
0.095925,0.012470,2.462389
0.105721,0.006356,4.930605
0.122470,0.009079,2.413965
0.131684,0.009731,2.082056
0.084346,0.011188,2.909625
0.118605,0.010974,4.032806
0.105206,0.016337,4.263791
0.129153,0.008914,3.332069
0.125629,0.017223,4.754036
0.139103,0.008935,3.714355
0.144170,0.009648,3.881346
0.085780,0.013554,4.469597
0.092869,0.009455,2.386188
0.099975,0.017559,4.885847
0.110134,0.013315,2.901795
0.125113,0.006545,4.703910
0.092820,0.013062,3.191122
0.105797,0.006848,4.659473
0.094637,0.013955,3.210104
0.107316,0.008577,1.824590
0.122795,0.010219,3.632181
0.109229,0.009400,1.887266
0.108986,0.010277,0.845692
0.121839,0.014485,4.835833
0.135568,0.008378,3.847651
0.093952,0.011392,4.393824
0.130428,0.009285,2.956590
0.111066,0.015776,4.105174
0.094293,0.009152,4.696763
0.094316,0.009239,1.387415
0.097361,0.007282,4.254289
0.108810,0.010193,1.428719
0.106125,0.014175,3.878648
0.122668,0.006952,3.872502
0.096792,0.009468,3.408554
0.095580,0.009229,1.598921
0.125860,0.012087,1.969635
0.081258,0.010556,2.890301
0.107848,0.012613,2.307575
0.073714,0.012268,4.141430
0.107471,0.007890,3.177770
0.143278,0.015212,4.728495
0.114402,0.015327,4.222419
0.085453,0.014638,4.380391
0.117566,0.009119,2.099587
0.118505,0.013429,3.449714
0.112377,0.014513,4.048648
0.106670,0.014309,4.048080
0.123379,0.007721,3.849288
0.105305,0.011015,4.318641
0.117619,0.014176,3.746276
0.097710,0.016106,4.275384
0.112406,0.010082,1.365574
0.118110,0.012475,3.742759
0.090780,0.009820,3.034739
0.118193,0.014677,3.919566
0.081433,0.008908,3.926383
0.086503,0.011057,4.677797
0.114638,0.013998,3.398864
0.101035,0.012481,3.610269
0.097949,0.016305,4.549313
0.119347,0.012040,3.423987
0.124548,0.011581,3.921353
0.106457,0.010035,1.013304
0.094573,0.014058,3.349135
0.113504,0.010766,1.154267
0.092099,0.010256,2.069354
0.135976,0.009191,2.703044
0.097218,0.012328,2.953767
0.095484,0.011145,1.814350
0.108420,0.016659,4.708460
0.097585,0.012838,2.986717
0.129734,0.008098,3.720360
0.107632,0.017056,4.976156
0.086208,0.015766,4.734908
0.100825,0.008530,1.318744
0.111812,0.008580,2.888494
0.135249,0.014057,3.930140
0.094040,0.012368,2.731396
0.102647,0.011395,1.353629
0.102117,0.007680,3.346015
0.102938,0.011127,2.757789
0.129289,0.008949,2.434337
0.107591,0.007818,3.518431
0.117255,0.010250,1.511133
0.103791,0.010333,1.021169
0.113958,0.011889,2.470405
0.106580,0.011849,2.078234
0.119420,0.012014,2.332382
0.108259,0.011745,1.717452
0.100946,0.018285,4.945618
0.110401,0.010736,0.774077
0.115195,0.018267,4.980164
0.084394,0.009093,4.683066
0.120551,0.013572,4.627726
0.094059,0.008219,3.202732
0.122253,0.013348,3.853775
0.102986,0.009923,2.304938
0.109555,0.011659,1.318027
0.103632,0.015792,4.225383
0.109766,0.010220,2.084911
0.099985,0.011842,2.143251
0.100002,0.013273,2.714742
0.085751,0.012622,4.561071
0.105174,0.010409,2.682037
0.121208,0.012910,2.289801
0.096628,0.008424,3.639661
0.117092,0.008611,2.245230
0.096959,0.008173,2.654980
0.126655,0.012744,4.559772
0.113464,0.013225,4.792460
0.104903,0.017563,5.062978
0.083171,0.010535,2.285404
0.130254,0.014109,3.188834
0.118090,0.006675,4.580330
0.109483,0.017072,4.815224
0.122272,0.009697,2.153487
0.138113,0.009626,3.796039
0.089965,0.012534,2.800451
0.130803,0.006965,4.705474
0.100393,0.010109,1.774176
0.132974,0.013469,4.724176
0.114874,0.013534,2.979435
0.080826,0.012274,3.085130
0.095734,0.016406,4.570570
0.087058,0.011003,3.201782
0.138485,0.015755,4.868504
0.137150,0.015050,4.851873
0.118619,0.009709,1.338913
0.099408,0.015655,4.403562
0.118515,0.016491,4.320785
0.115130,0.009289,1.454070
0.101411,0.016272,4.863460
0.093786,0.009101,1.368940
0.106527,0.012046,2.355471
0.107945,0.009964,0.837202
0.097722,0.008822,2.777364
0.122161,0.014159,4.676729
0.107387,0.014672,3.721600
0.104480,0.009819,1.626452
0.128467,0.009111,2.753501
0.095491,0.014398,4.417138
0.109749,0.009428,0.776543
0.123186,0.016306,4.797421
0.128470,0.014756,4.160376
0.088410,0.010779,1.983073
0.127904,0.008141,2.984862
0.117536,0.017669,4.862749
0.104327,0.010907,1.516363
0.082690,0.014299,4.967054
0.099315,0.017110,5.107211
0.097116,0.008183,3.828184
0.099385,0.007892,4.871280
0.094142,0.014570,4.326210
0.125850,0.012174,3.297667
0.114810,0.010689,1.009321
0.105811,0.011685,2.255637
0.111202,0.009761,0.710132
0.109308,0.015593,4.458317
0.111290,0.012133,2.002276
0.128347,0.012242,4.314335
0.085450,0.008076,2.845396
0.098759,0.010198,1.593936
0.087729,0.011900,3.815003
0.102895,0.008644,1.464945
0.108122,0.012303,2.919450
0.121174,0.012281,3.636742
0.121739,0.007021,4.226639
0.099388,0.007548,3.518612
0.101721,0.006753,4.096543
0.136160,0.008008,3.203810
0.112846,0.012617,2.362014
0.122817,0.008246,2.597021
0.110950,0.013773,3.653045
0.085093,0.009843,3.156011
0.129283,0.010774,4.182464
0.097736,0.008080,4.254338
0.127928,0.011289,3.248272
0.119164,0.013226,3.579962
0.113078,0.011967,1.525001
0.106640,0.016556,4.562925
0.140548,0.009764,2.901047
0.109933,0.007752,3.054841
0.074265,0.014649,4.724830
0.132342,0.009313,3.329211
0.105808,0.015559,4.275377
0.107681,0.009242,1.150428
0.114079,0.010387,2.467935
0.096987,0.011910,3.093787
0.102845,0.009237,1.922457
0.117242,0.016881,4.563176
0.109640,0.012996,2.549313
0.101099,0.015667,4.639711
0.118040,0.011410,4.627667
0.124800,0.011774,2.457205
0.121365,0.011953,3.077776
0.094438,0.009592,1.761451
0.127128,0.013026,3.503559
0.110509,0.014705,4.478391
0.109133,0.009881,0.883192
0.126185,0.008656,1.963056
0.095101,0.008885,2.186865
0.096455,0.007626,4.180154
0.097700,0.012228,1.962091
0.126447,0.010436,3.222329
0.111189,0.016183,4.407079
0.113315,0.011525,2.599747
0.091616,0.013110,3.421299
0.123603,0.008183,3.368090
0.135226,0.008326,4.846248
0.095171,0.012093,2.482471
0.123547,0.006647,4.966660
0.088095,0.013062,3.642826
0.121953,0.010165,2.332176
0.103219,0.016056,4.012392
0.099352,0.010820,0.789132
0.111683,0.010388,0.759150
0.113767,0.011648,1.993145
0.108968,0.009489,1.345281
0.103026,0.010731,0.811338
0.110946,0.015782,3.972591
0.099618,0.016543,4.707452
0.116503,0.016347,4.794492
0.092886,0.012989,3.225492
0.110040,0.010148,0.931548
0.124445,0.007930,3.670651
0.097999,0.013920,3.209942
0.112458,0.013775,3.560078
0.130199,0.008019,3.790966
0.108719,0.012008,2.107397
0.108577,0.014465,3.351010
0.092599,0.009088,2.356758
0.082893,0.007297,4.942615
0.099704,0.007570,3.557262
0.088263,0.013445,3.192608
0.138677,0.008018,2.906329
0.143365,0.010164,3.683455
0.103719,0.018127,5.102020
0.109002,0.009584,2.451320
0.082385,0.009024,4.874113
0.121142,0.015499,4.597299
0.132181,0.009908,4.025169
0.122373,0.011958,1.762671
0.132412,0.009788,3.167153
0.099094,0.008032,4.410832
0.096317,0.011389,3.760194
0.106520,0.011800,1.890364
0.108693,0.012697,2.180112
0.094165,0.007822,4.365393
0.109287,0.009717,1.391019
0.104864,0.012703,2.302180
0.099858,0.016431,4.669135
0.121758,0.012386,2.573033
0.110756,0.010819,1.340740
0.107785,0.012162,3.303810
0.116839,0.017488,4.723988
0.099262,0.015626,3.894413
0.099627,0.006703,4.720445
0.099278,0.011265,2.521971
0.123506,0.012058,3.755897
0.092470,0.015210,3.887238
0.104654,0.010580,1.146834
0.112322,0.007079,4.341784
0.089429,0.014997,4.695742
0.128837,0.011482,3.743048
0.079977,0.011406,4.710558
0.111129,0.010685,2.083664
0.124977,0.008382,3.142159
0.118129,0.013379,3.774444
0.112260,0.013510,4.375605
0.110047,0.010910,1.704108
0.108747,0.011935,1.666463
0.102459,0.006882,4.959539
0.103343,0.010957,1.880749
0.117506,0.013450,2.693782
0.094298,0.014940,3.171376
0.089492,0.007084,5.066938
0.113951,0.012243,2.777287
0.095725,0.012489,2.432988
0.118202,0.012558,2.670761
0.093456,0.010386,2.585838
0.095999,0.013101,3.026267
0.094084,0.015494,3.843861
0.097265,0.014318,3.416933
0.109954,0.009999,1.868628
0.098012,0.010207,2.781084
0.127543,0.010057,2.909280
0.111445,0.010445,1.378281
0.076817,0.012617,4.470686
0.115079,0.013523,3.862930
0.104280,0.014756,3.378413
0.108286,0.012208,2.326930
0.130964,0.012290,4.872753
0.093160,0.013140,3.073336
0.124707,0.010815,3.811220
0.135410,0.013144,4.979404
0.113990,0.009867,2.559815
0.120841,0.010516,1.786658
0.110083,0.014539,4.747643
0.127242,0.010926,2.474786
0.103828,0.007739,3.008668
0.087076,0.017500,4.609969
0.076656,0.010957,3.716894
0.101863,0.013414,2.764381
0.124939,0.011092,3.499761
0.102964,0.012826,2.268065
0.097684,0.012599,2.431227
0.104748,0.014395,3.938315
0.097205,0.015350,4.237612
0.102016,0.006495,4.632751
0.122867,0.007838,3.578746
0.129638,0.013103,4.739902
0.087401,0.008717,3.171115
0.103670,0.009608,1.221784
0.113516,0.010911,2.682455
0.109398,0.017563,5.107512
0.127082,0.011188,5.116121
0.100618,0.015732,4.657069
0.108013,0.012182,2.872794
0.086311,0.012251,5.121954
0.110957,0.010355,0.942396
0.111705,0.015673,3.785541
0.085863,0.014698,4.258548
0.093875,0.014973,3.832991
0.089821,0.007333,4.827525
0.105255,0.014773,3.553249
0.098849,0.010567,1.062281
0.083549,0.008092,4.910339
0.102471,0.008169,3.381040
0.095337,0.009500,4.368532
0.127014,0.009510,2.890952
0.127306,0.010016,2.310630
0.134591,0.013403,3.891999
0.096104,0.008903,2.482351
0.083192,0.013526,4.214571
0.105738,0.016693,4.432430
0.107015,0.006757,5.122317
0.103212,0.014572,4.438902
0.114924,0.015685,4.441119
0.111383,0.010111,0.927855
0.131642,0.011947,3.792919
0.093953,0.011160,2.324163
0.139478,0.007829,4.759311
0.101009,0.006763,4.936726
0.099190,0.007553,4.543865
0.083200,0.009482,3.424872
0.114034,0.017378,4.784697
0.106401,0.011723,2.410872
0.110078,0.012063,2.013151
0.129893,0.008384,2.813421
0.104602,0.015734,4.219803
0.124256,0.012705,3.779938
0.126415,0.007182,4.830269
0.080789,0.009852,3.661365
0.136565,0.010687,5.049180
0.101895,0.012124,3.170310
0.113717,0.007407,4.183506
0.079091,0.009641,3.618045
0.109845,0.011579,2.763314
0.122826,0.009628,1.845246
0.110153,0.013408,2.931651
0.101751,0.015733,4.429552
0.095888,0.016486,5.009650
0.103211,0.012152,2.439923
0.121951,0.009975,2.155213
0.107643,0.014566,3.728717
0.096240,0.009296,1.630506
0.099008,0.012938,3.091528
0.097737,0.015892,4.349844
0.101113,0.015024,3.390870
0.091275,0.011475,2.278266
0.108773,0.009965,0.871382
0.116554,0.013213,3.258179
0.095285,0.010806,2.898417
0.112468,0.016260,4.484091
0.097394,0.013921,3.851494
0.096094,0.016415,5.080953
0.076932,0.011269,2.245884
0.106929,0.010919,1.303155
0.120018,0.011337,2.840758
0.112247,0.007652,3.451253
0.090688,0.017624,4.873134
0.115050,0.015937,4.792366
0.104888,0.006991,4.934015
0.121497,0.011607,2.975971
0.086727,0.015786,4.223608
0.107767,0.012279,2.053018
0.107996,0.014023,3.837652
0.106435,0.010062,2.050131
0.093050,0.014576,3.859373
0.130367,0.011522,4.573555
0.098207,0.014210,4.197333
0.120444,0.013317,4.209665
0.098468,0.014294,3.421516
0.103498,0.013577,3.557950
0.106018,0.010978,1.392561
0.086619,0.012156,4.939305
0.103140,0.008090,2.503079
0.133395,0.011217,4.049191
0.080835,0.013456,3.438068
0.116311,0.015414,4.602525
0.112162,0.014054,3.192367
0.138056,0.008949,3.445518
0.104135,0.007663,3.355133
0.099461,0.011113,1.722013
0.079634,0.010716,3.598765
0.111729,0.007282,3.983834
0.119597,0.010197,3.412419
0.120078,0.007573,3.849633
0.094000,0.011594,1.759996
0.101903,0.012319,3.133488
0.092728,0.011313,1.412028
0.102897,0.007732,3.342169
0.152737,0.008300,4.758398
0.108580,0.007406,3.283120
0.105623,0.009467,1.283585
0.108364,0.014232,3.332475
0.110992,0.008817,2.246907
0.119620,0.011264,3.252597
0.125487,0.009754,3.321129
0.103728,0.011859,2.061644
0.111138,0.013154,3.570895
0.099635,0.010777,1.492378
0.118918,0.017208,4.652584
0.114574,0.015881,3.831640
0.097028,0.011196,1.311537
0.089645,0.013699,3.544171
0.104569,0.015102,4.108261
0.091031,0.011491,4.585512
0.095167,0.012556,3.148021
0.118870,0.013004,3.885257
0.118531,0.012144,1.907032
0.119610,0.008667,2.840632
0.087678,0.009883,2.348172
0.088361,0.012455,5.122408
0.107708,0.017489,4.933249
0.112275,0.013561,2.893750
0.113506,0.006728,5.042792
0.109185,0.008426,2.028232
0.113750,0.013386,3.556379
0.130625,0.011335,4.832424
0.113704,0.015120,3.766771
0.102345,0.017153,4.804412
0.138371,0.009221,4.477897
0.123966,0.014567,4.921532
0.132780,0.011263,1.556391
0.092373,0.010041,1.801502
0.092472,0.009662,3.497025
0.113617,0.013541,3.292448
0.100431,0.010995,1.119563
0.106715,0.007864,3.046346
0.111267,0.012024,2.135513
0.116236,0.012324,2.248861
0.118742,0.014228,3.958742
0.079055,0.013275,4.523638
0.141453,0.008980,4.200419
0.112247,0.012610,2.582392
0.109296,0.014047,3.621541
0.099127,0.010556,1.338155
0.100036,0.012997,3.004082
0.108929,0.017386,4.681742
0.092837,0.016650,4.722604
0.124407,0.014859,4.521548
0.116575,0.012120,2.727334
0.097952,0.016092,4.759071
0.105774,0.014539,3.448315
0.119636,0.017966,4.760769
0.146396,0.011927,4.439823
0.113509,0.008324,2.344481
0.098172,0.013858,3.679959
0.097423,0.013025,3.384615
0.111840,0.008603,2.214782
0.125597,0.011712,4.359529
0.090269,0.009421,1.649359
0.112751,0.006456,4.948265
0.101860,0.007532,3.940044
0.131310,0.015153,4.301889
0.125685,0.009063,3.397800
0.096133,0.012741,2.200832
0.109172,0.009163,1.587856
0.090664,0.010257,1.992170
0.094051,0.007612,3.654281
0.098248,0.015331,3.980578
0.139001,0.010752,3.762575
0.135438,0.011381,4.769183
0.116413,0.010490,1.582420
0.109918,0.014582,3.467168
0.115216,0.008641,2.417953
0.112492,0.013875,3.329089
0.117350,0.014874,3.838464
0.143861,0.009336,3.323066
0.100196,0.008905,2.321247
0.116046,0.010187,2.630939
0.105412,0.010246,2.121933
0.092632,0.014744,4.397164
0.096926,0.011751,1.604582
0.124360,0.010567,2.062635
0.128332,0.009219,2.636073
0.088851,0.009505,4.352709
0.132337,0.006873,5.074714
0.120983,0.015601,4.984707
0.097637,0.007322,3.682090
0.095073,0.015340,4.362301
0.122093,0.011974,2.524876
0.086226,0.008506,4.215339
0.105222,0.008015,3.057652
0.128672,0.010299,3.369194
0.099728,0.007634,3.322226
0.101916,0.016425,4.498144
0.103193,0.012388,3.476557
0.087098,0.014730,4.509172
0.098771,0.007512,3.210176
0.099664,0.016862,4.963433
0.086774,0.012540,2.140800
0.114562,0.011909,2.078951
0.110425,0.008099,2.223795
0.146952,0.009643,3.449640
0.134428,0.009105,3.692961
0.094028,0.015898,4.416367
0.115502,0.013559,4.930372
0.123724,0.012911,4.625546
0.091720,0.009509,3.036544
0.109931,0.017076,5.064502
0.123087,0.013790,4.007651
0.129973,0.010289,1.995284
0.098302,0.014000,3.393460
0.108719,0.007735,2.892488
0.126565,0.009534,1.948778
0.108115,0.013067,2.292937
0.139241,0.008038,4.616011
0.093464,0.017114,5.064010
0.083058,0.009467,3.983439
0.105888,0.013464,3.176286
0.115486,0.013504,2.535977
0.102701,0.012748,2.615096
0.103290,0.013868,2.796718
0.102361,0.014974,4.172266
0.083120,0.008111,3.775808
0.107779,0.007730,2.937212
0.110312,0.007516,3.727159
0.102625,0.014685,3.681087
0.096348,0.014562,3.265211
0.117223,0.012426,2.723272
0.091119,0.014315,3.758656
0.101284,0.010242,0.952854
0.101185,0.009164,1.400588
0.083686,0.007774,4.970369
0.123779,0.009435,4.141155
0.133175,0.010279,4.368733
0.100944,0.012332,4.129804
0.094487,0.010604,1.351221
0.114617,0.011847,3.476400
0.080182,0.009116,4.898328
0.111784,0.011141,2.447632
0.109727,0.011985,3.383660
0.111347,0.007751,3.231775
0.111478,0.011285,1.221431
0.140635,0.008839,5.085971
0.108962,0.009672,1.440327
0.100910,0.014288,3.588663
0.109520,0.010156,1.227504
0.101206,0.016587,4.525164
0.126461,0.015085,5.031878
0.102423,0.015102,3.696764
0.103944,0.016121,5.038255
0.118473,0.008709,2.463254
0.109570,0.011432,1.724717
0.112024,0.011418,1.270934
0.115117,0.009499,2.507048
0.090809,0.010721,3.126998
0.103583,0.017380,5.048972
0.119170,0.010962,3.095826
0.093164,0.011714,2.966584
0.103654,0.007071,4.061001
0.089756,0.013659,3.866410
0.102095,0.014495,3.597780
0.143526,0.008717,4.487206
0.093333,0.011037,1.554162
0.108728,0.013369,3.021539
0.122749,0.015883,5.122689
0.111724,0.010676,1.116229
0.092797,0.015159,5.095418
0.089226,0.012251,3.448579
0.104862,0.016176,4.976353
0.090035,0.011107,2.639292
0.103251,0.009475,0.911634
0.100816,0.013271,2.842922
0.114288,0.010946,1.411972
0.122866,0.007259,4.115140
0.091407,0.008761,3.390892
0.116936,0.013858,3.806821
0.109982,0.012773,3.094603
0.106843,0.012525,2.073677
0.128908,0.009537,2.635169
0.087575,0.012902,4.419227
0.113748,0.010346,0.923223
0.096208,0.013284,3.423108
0.093864,0.013041,2.959933
0.087606,0.012865,3.688732
0.106000,0.008769,3.273946
0.102108,0.007405,4.060535
0.108887,0.007487,3.488574
0.107355,0.014227,3.594493
0.093399,0.014202,4.033446
0.119849,0.015232,3.907698
0.116386,0.015793,5.047148
0.134516,0.012345,3.342030
0.114864,0.014538,4.097200
0.131463,0.008008,3.711066
0.131884,0.013586,4.775685
0.117142,0.014317,3.430818
0.116541,0.010652,2.253423
0.119934,0.011584,1.580261
0.120725,0.016548,4.613934
0.108438,0.012409,1.796152
0.094872,0.011464,2.433513
0.147484,0.007414,4.983142
0.110873,0.010983,1.416935
0.100351,0.006975,4.539436
0.069963,0.015710,5.063613
0.099116,0.015320,4.305259
0.130258,0.014127,4.876377
0.095173,0.010086,1.574324
0.105187,0.012970,2.748776
0.109985,0.013530,3.006016
0.115979,0.017227,4.687533
0.109223,0.017033,4.730473
0.120370,0.007118,3.508310
0.077344,0.013881,4.831616
0.104227,0.010766,0.829592
0.112349,0.007636,3.073257
0.109263,0.012512,2.791526
0.110827,0.006772,4.947269
0.109172,0.017832,4.823959
0.091881,0.009335,1.597530
0.124788,0.012350,3.636924
0.105804,0.006786,4.743223
0.121345,0.017267,4.738534
0.091047,0.014756,4.792739
0.111979,0.015117,4.138744
0.113386,0.012424,4.177253
0.082514,0.013688,4.489806
0.111464,0.017621,4.800996
0.117171,0.007263,4.586828
0.102259,0.007481,3.207267
0.086096,0.014553,3.897558
0.097254,0.009015,3.022124
0.111960,0.014256,3.659481
0.131228,0.011809,3.516344
0.098273,0.008122,3.773198
0.115533,0.007585,3.408761
0.089102,0.009990,2.923607
0.106370,0.007096,4.431045
0.125758,0.009885,2.775002
0.098126,0.015295,4.529691
0.112427,0.012126,2.262006
0.095449,0.007503,3.782178
0.106811,0.012876,3.626745
0.112783,0.007990,2.247607
0.122463,0.011720,3.218450
0.133757,0.009287,3.455808
0.119762,0.008674,2.801279
0.104312,0.008656,1.946381
0.137973,0.010688,4.393875
0.098699,0.015801,4.320543
0.102007,0.008874,1.852336
0.122799,0.010123,3.432599
0.128978,0.011992,4.048235
0.109155,0.012843,2.483847
0.131716,0.007189,4.982955
0.132201,0.010076,1.953078
0.100534,0.013023,2.940074
0.119343,0.013427,4.103336
0.091561,0.012201,2.210688
0.147206,0.007764,4.585778
0.118823,0.007811,3.323149
0.140646,0.011428,4.629619
0.108131,0.010151,1.153835
0.115516,0.010152,1.366066
0.130663,0.011633,3.248708
0.113759,0.010755,2.024458
0.111299,0.009731,0.847215
0.099959,0.011577,1.555451
0.097631,0.015454,4.248370
0.086231,0.011807,2.852763
0.115354,0.009436,1.834319
0.109418,0.017818,4.984733
0.105738,0.011017,2.354934
0.095434,0.007311,4.363309
0.128986,0.012887,4.397027
0.104161,0.013535,2.929759
0.109882,0.016901,4.344662
0.140429,0.010325,3.703473
0.099301,0.011859,1.808839
0.118861,0.009555,1.661021
0.102865,0.008207,3.040371
0.087472,0.009833,4.323598
0.110399,0.013593,3.516858
0.111280,0.008664,2.162999
0.117088,0.015364,4.492057
0.119802,0.011575,2.382482
0.129896,0.012603,4.807317
0.104964,0.010254,2.081327
0.087253,0.012447,3.127304
0.104167,0.008595,2.169847
0.097945,0.013064,2.276522
0.108583,0.010807,2.470888
0.125607,0.014669,3.867923
0.104416,0.011706,1.829970
0.092029,0.012024,2.679225
0.100261,0.012110,2.248844
0.080607,0.009037,4.566460
0.124354,0.011812,3.655092
0.129899,0.014047,3.842323
0.089204,0.015828,4.978809
0.116526,0.011197,1.231763
0.117439,0.012261,3.038101
0.125568,0.011843,4.581431
0.108450,0.011736,2.495974
0.091740,0.009016,2.202651
0.128407,0.014843,4.573098
0.127031,0.007887,2.539925
0.106011,0.008525,2.554996
0.104042,0.008804,1.432999
0.142335,0.010562,4.983657
0.103267,0.009537,1.154171
0.102424,0.015408,4.312555
0.100064,0.010269,1.264403
0.094930,0.016573,4.840829
0.133677,0.009009,3.429239
0.100958,0.009774,3.028309
0.106954,0.012044,2.308380
0.125281,0.008916,3.124587
0.124634,0.011567,2.057386
0.087623,0.013043,4.192870
0.149908,0.008591,3.952744
0.080824,0.012974,4.457767
0.110070,0.013294,3.176371
0.086644,0.015717,4.383305
0.136112,0.014169,4.341735
0.091034,0.013959,3.830890
0.120035,0.013038,3.460223
0.075752,0.014162,5.051938
0.095970,0.010748,1.287848
0.102029,0.009785,2.525948
0.106585,0.011154,1.339621
0.107579,0.006519,4.760318
