beta,gamma,epsilon
0.137586,0.012155,3.598428
0.128286,0.024227,7.566532
0.079294,0.023496,7.972419
0.109074,0.022579,6.952928
0.114159,0.009144,2.368940
0.120016,0.023059,6.887651
0.109131,0.020802,6.208721
0.159949,0.016543,8.234142
0.134116,0.026211,8.532255
0.119336,0.022346,6.421464
0.078781,0.018182,6.022319
0.140153,0.015930,6.046614
0.149427,0.016092,7.035154
0.103085,0.019759,7.176538
0.127838,0.022477,7.108745
0.193621,0.008645,7.699821
0.080043,0.014091,4.880887
0.114577,0.020950,6.954862
0.087373,0.007913,6.425358
0.147359,0.016200,7.017456
0.145236,0.008593,4.954342
0.137730,0.022611,8.093501
0.099585,0.029069,8.724799
0.122881,0.029402,8.451450
0.086016,0.026440,8.028688
0.084926,0.007596,3.559234
0.117668,0.021053,6.597928
0.176575,0.011314,8.129555
0.098700,0.015314,4.083533
0.139493,0.005473,8.484763
0.140832,0.018611,7.627353
0.100229,0.014369,4.213366
0.104334,0.029022,8.571872
0.137550,0.030814,8.363723
0.125096,0.028207,8.366066
0.112805,0.013522,2.818775
0.109750,0.017534,5.028476
0.110400,0.016115,4.847128
0.129369,0.018552,7.383569
0.097680,0.017373,4.643567
0.151004,0.010051,5.527288
0.115286,0.012596,4.466081
0.130546,0.018516,7.263545
0.100903,0.023832,7.255906
0.110637,0.032663,8.886328
0.105285,0.012677,2.476938
0.086240,0.022943,7.212856
0.136121,0.020097,8.506392
0.160480,0.021149,8.847635
0.116566,0.017226,5.420726
0.098266,0.012475,2.452564
0.120789,0.015251,4.370463
0.099032,0.009076,3.203561
0.087140,0.008034,4.508776
0.101493,0.025825,7.290357
0.095059,0.008036,3.732226
0.178945,0.013713,8.032155
0.114081,0.015010,4.073844
0.117704,0.009061,2.848504
0.148447,0.005997,8.359375
0.113559,0.014334,4.204164
0.169725,0.007024,5.623099
0.093681,0.020433,5.959190
0.129834,0.006123,6.374042
0.168922,0.008146,6.508940
0.108984,0.017658,5.765647
0.074443,0.016482,6.435214
0.089239,0.012972,3.165737
0.081575,0.023858,8.457685
0.077456,0.008803,6.502706
0.112414,0.017622,5.844230
0.148026,0.017411,8.686959
0.176779,0.011691,7.658687
0.120215,0.013000,4.614764
0.098275,0.022901,7.270152
0.115682,0.021017,6.440803
0.109421,0.027301,7.578996
0.132104,0.036654,8.874620
0.131556,0.018587,5.460695
0.129791,0.020949,8.111423
0.082822,0.021599,7.090732
0.132081,0.016416,7.293751
0.086192,0.007126,6.420164
0.090114,0.006753,7.490212
0.079843,0.021360,7.358360
0.134516,0.016928,4.957712
0.100422,0.007920,2.954419
0.138556,0.029872,8.223703
0.125368,0.029381,7.973708
0.084589,0.019304,6.313993
0.104728,0.018735,6.056106
0.112984,0.008004,2.942724
0.080315,0.015371,5.500241
0.107176,0.026159,7.804753
0.159455,0.010426,5.381996
0.103210,0.017213,4.629491
0.165895,0.015237,8.621165
0.110469,0.010403,2.245418
0.191035,0.010190,7.407659
0.113533,0.009584,2.646409
0.129711,0.008756,3.002789
0.092006,0.017226,5.088601
0.129100,0.015096,5.069435
0.129638,0.023051,6.497656
0.148238,0.008584,5.109755
0.083373,0.005522,7.902853
0.143845,0.016528,7.985783
0.180305,0.014098,8.330974
0.124212,0.019613,6.147322
0.116402,0.033684,8.495685
0.094141,0.028781,8.682852
0.110984,0.020402,6.117963
0.130953,0.008875,2.964763
0.084815,0.023540,7.591205
0.119852,0.020099,5.649722
0.110137,0.030919,8.801696
0.119218,0.020561,6.091623
0.101390,0.007580,3.125134
0.087864,0.013686,4.186001
0.124604,0.032148,8.241589
0.068787,0.011502,6.579762
0.109681,0.017022,4.873224
0.098058,0.026589,8.094042
0.123856,0.025267,7.068491
0.077222,0.008578,8.167734
0.102815,0.020755,5.868103
0.087980,0.021193,7.268277
0.129143,0.028491,8.005113
0.073738,0.007637,6.941851
0.119134,0.010630,1.672443
0.130498,0.024645,8.689982
0.093072,0.029029,8.602231
0.121305,0.022850,6.364412
0.098695,0.023117,7.290426
0.073191,0.016333,8.584084
0.109864,0.017303,5.723041
0.104013,0.014786,4.304471
0.090074,0.013393,4.231466
0.147458,0.012642,5.985324
0.120755,0.014960,3.622848
0.129930,0.018722,6.277137
0.152706,0.013459,7.244975
0.122175,0.011868,3.597846
0.087715,0.012944,4.762250
0.089110,0.028714,8.471757
0.114304,0.016803,5.064718
0.109772,0.006992,3.980724
0.111673,0.010792,1.765833
0.070898,0.014497,6.381270
0.136029,0.027786,8.696814
0.149873,0.012489,6.541807
0.089675,0.005568,8.658725
0.113512,0.029017,8.464659
0.081345,0.007264,6.877027
0.128029,0.013211,3.881866
0.083320,0.007844,8.521583
0.085899,0.022597,7.411756
0.132777,0.009563,3.967162
0.081738,0.016000,6.753635
0.160655,0.014247,8.489541
0.061649,0.010495,8.003088
0.093751,0.018119,5.350008
0.109973,0.024410,7.117777
0.123301,0.021480,6.142342
0.140072,0.013887,6.326071
0.134775,0.006064,7.317808
0.114154,0.021833,7.357041
0.151089,0.011400,5.980190
0.140950,0.028651,8.695395
0.136470,0.033173,8.699346
0.074274,0.007904,6.150808
0.086358,0.008070,3.662654
0.123320,0.014766,5.202513
0.114593,0.006649,5.422934
0.087622,0.011464,2.673453
0.088398,0.019751,7.331546
0.123239,0.020960,7.400203
0.075652,0.018451,7.206664
0.134294,0.019045,7.953098
0.082160,0.010543,2.160555
0.082316,0.007418,5.962751
0.116831,0.032765,8.301867
0.075595,0.014272,7.413149
0.078159,0.017096,5.945086
0.148030,0.010772,5.365049
0.088075,0.010928,5.739797
0.116747,0.010632,2.089298
0.103086,0.022333,7.107318
0.137731,0.012601,4.694057
0.100319,0.019157,6.536731
0.100551,0.024699,7.652626
0.157259,0.006377,6.774451
0.106715,0.023305,7.393538
0.117775,0.023974,7.087358
0.116225,0.019354,7.023540
0.103469,0.016700,4.742616
0.107192,0.020499,5.962330
0.099523,0.025439,8.223766
0.164213,0.011398,5.933593
0.102134,0.007230,4.015606
0.087876,0.013914,3.625770
0.121501,0.007720,3.352102
0.112539,0.019842,5.258343
0.176329,0.010124,7.114263
0.114407,0.013683,4.181087
0.157554,0.016641,7.684453
0.128777,0.022840,6.553941
0.077591,0.010773,7.289821
0.134786,0.020250,7.287581
0.162677,0.015353,7.246503
0.137141,0.010190,5.227543
0.214080,0.006261,8.397270
0.107469,0.022369,6.241679
0.091244,0.024942,8.560209
0.111745,0.015809,6.054760
0.177301,0.007456,6.751985
0.087845,0.023270,7.446983
0.134507,0.022306,8.108622
0.123958,0.015980,7.764177
0.083380,0.013672,4.549165
0.133977,0.008016,3.963208
0.118979,0.020743,6.543965
0.080691,0.013230,4.430365
0.125075,0.006794,5.214079
0.105938,0.013363,2.558911
0.082010,0.017853,6.660510
0.137505,0.006325,5.696313
0.169849,0.009505,6.042602
0.090710,0.026107,8.361592
0.114703,0.010632,1.610378
0.133982,0.014933,5.219234
0.072462,0.017459,6.927305
0.114026,0.028356,8.206461
0.082351,0.009188,4.267215
0.136697,0.019385,5.886585
0.137692,0.029658,8.814608
0.073428,0.019739,7.274765
0.135533,0.009833,3.662973
0.096864,0.025529,8.751836
0.113920,0.021911,7.086060
0.131612,0.013850,5.380397
0.181821,0.008629,7.159296
0.126625,0.010589,2.929427
0.084099,0.027030,8.812220
0.078884,0.015077,5.454369
0.097702,0.019297,5.913418
0.088920,0.008806,4.687978
0.103458,0.019196,5.670237
0.130489,0.028836,7.708389
0.143502,0.010227,4.561620
0.122995,0.032073,8.588257
0.108471,0.010912,1.399130
0.101743,0.025333,7.684108
0.112225,0.026272,7.573283
0.117338,0.031548,8.779014
0.111135,0.020430,6.174649
0.083117,0.013342,3.760761
0.129399,0.030210,8.825843
0.109335,0.011740,3.653734
0.076253,0.018171,8.887717
0.098355,0.027167,8.055388
0.111234,0.027291,7.780898
0.096037,0.013893,3.743692
0.088167,0.013561,3.938766
0.097300,0.017306,5.576745
0.093343,0.017555,5.501235
0.145264,0.020690,8.158525
0.123260,0.012565,4.045966
0.100655,0.014399,4.643599
0.184776,0.012037,6.807282
0.075863,0.009852,5.016246
0.098911,0.022755,7.270824
0.118537,0.007045,3.669420
0.092766,0.006968,6.298474
0.069700,0.013881,8.260547
0.094181,0.027465,8.200598
0.173094,0.014994,8.046643
0.108715,0.032094,8.814368
0.115556,0.021616,6.625945
0.092940,0.010131,1.610606
0.141263,0.021224,7.028536
0.146848,0.009762,4.976552
0.081216,0.024226,8.175572
0.214720,0.007849,8.148872
0.154058,0.010587,6.909960
0.146735,0.021499,7.579066
0.128408,0.030789,8.350984
0.143186,0.006904,6.048894
0.094480,0.027623,8.595496
0.106331,0.011744,1.853897
0.136979,0.007540,4.276127
0.141512,0.014176,6.331634
0.097181,0.023455,7.267393
0.074839,0.020857,7.688382
0.093951,0.011428,1.581567
0.119886,0.015110,4.279965
0.086162,0.025394,8.780630
0.088668,0.008374,3.639884
0.155281,0.010148,4.804023
0.144794,0.027737,8.182974
0.092646,0.016008,4.844075
0.081075,0.007744,5.655284
0.120313,0.015674,5.003523
0.148463,0.018029,6.285945
0.128244,0.023080,8.176720
0.146819,0.015171,7.120785
0.108236,0.028761,7.990928
0.163954,0.013693,8.447284
0.083872,0.015107,6.237145
0.153219,0.017810,8.771707
0.150139,0.014365,6.041268
0.132915,0.011061,3.671086
0.117637,0.029874,7.979747
0.084932,0.028943,8.734401
0.133459,0.022904,7.759424
0.152304,0.023195,8.271651
0.144356,0.019793,8.029956
0.108943,0.009757,2.041067
0.127501,0.028437,7.648732
0.096574,0.027903,8.847023
0.093896,0.017684,5.393199
0.110699,0.020586,5.980260
0.091839,0.022550,7.359321
0.087705,0.014065,3.825949
0.221705,0.008866,8.567849
0.123551,0.026099,7.593708
0.119927,0.006815,4.642183
0.114174,0.033010,8.717492
0.105007,0.022828,7.243084
0.077989,0.017621,7.811933
0.107562,0.030315,8.807493
0.126203,0.023166,6.408147
0.158197,0.017330,7.976113
0.108222,0.030607,8.333894
0.077018,0.022135,7.432711
0.099163,0.011616,1.691470
0.134293,0.028089,8.534938
0.081794,0.020858,7.495212
0.088127,0.019771,6.256888
0.131655,0.016156,5.831711
0.091745,0.021215,6.772217
0.079903,0.006417,8.088134
0.184237,0.011756,7.933414
0.075018,0.015318,4.608641
0.083228,0.023788,8.050006
0.102037,0.008816,1.529775
0.084961,0.026140,8.653017
0.134447,0.024943,8.472165
0.106673,0.017765,5.230880
0.115395,0.021358,6.900573
0.129776,0.024022,8.550770
0.086360,0.012383,5.507066
0.127624,0.028333,7.790416
0.107831,0.006464,4.926083
0.138030,0.010852,5.088687
0.086125,0.005536,7.740964
0.105338,0.028670,8.444328
0.106289,0.013889,2.852677
0.151335,0.010361,4.645260
0.135085,0.016745,7.400006
0.107629,0.018075,5.570978
0.143099,0.005792,7.243452
0.121141,0.018321,7.522718
0.091186,0.018511,6.171020
0.111768,0.019892,5.725087
0.084001,0.006447,7.487332
0.110779,0.017408,5.668091
0.077254,0.020364,7.768000
0.130518,0.010267,1.293179
0.110918,0.019323,5.789643
0.093409,0.020740,6.581068
0.107375,0.006572,4.833440
0.125888,0.012075,4.727810
0.098336,0.012494,2.135696
0.109527,0.022974,6.784097
0.081785,0.014166,4.506748
0.120517,0.022675,6.468918
0.114626,0.018220,6.096619
0.082022,0.008196,4.501577
0.145924,0.013765,6.403831
0.123329,0.005387,7.906595
0.073227,0.019178,7.286072
0.116987,0.023303,7.072582
0.113464,0.017469,5.364803
0.167814,0.006298,7.815309
0.073040,0.012649,8.617659
0.139112,0.018395,7.867349
0.083346,0.020854,6.722054
0.092048,0.011435,2.885860
0.091415,0.020587,6.570157
0.126123,0.008702,2.649073
0.097196,0.008258,3.111117
0.129234,0.012878,5.331468
0.075207,0.013991,5.487459
0.097418,0.011075,1.863842
0.111136,0.006651,4.717220
0.135860,0.017854,5.902393
0.120710,0.025285,7.625866
0.127949,0.029163,8.214161
0.110781,0.024866,7.117503
0.120576,0.024382,7.291502
0.111762,0.006702,6.310783
0.079386,0.021585,8.224660
0.127710,0.006289,5.361876
0.124299,0.013567,5.473454
0.079527,0.013730,5.680373
0.150742,0.008823,4.043318
0.081618,0.019521,7.118955
0.106413,0.027305,7.553366
0.148302,0.012571,6.234345
0.119040,0.009994,2.221567
0.072157,0.020502,7.450645
0.110278,0.008595,2.820013
0.095217,0.012139,2.826752
0.099744,0.026783,8.252860
0.084047,0.016257,4.651797
0.125136,0.023690,6.590771
0.126726,0.009172,1.839455
0.139675,0.007824,4.835487
0.119373,0.025101,7.055251
0.100613,0.026284,8.449803
0.082385,0.010289,5.486894
0.103924,0.014735,3.947302
0.088205,0.012904,4.217492
0.115414,0.005704,6.998237
0.072291,0.009577,6.750970
0.130091,0.019813,7.150936
0.125881,0.007895,3.620033
0.098163,0.023557,7.673111
0.107590,0.012435,2.814335
0.099294,0.021706,6.474643
0.095526,0.026225,8.083201
0.149032,0.016830,6.925510
0.088627,0.029528,8.787296
0.093782,0.022032,6.879440
0.127479,0.020209,7.192653
0.124111,0.015142,5.135706
0.104931,0.007717,3.486918
0.090525,0.026539,7.820734
0.108516,0.021385,6.417456
0.112633,0.017480,4.831623
0.082293,0.017281,6.174119
0.157082,0.014722,7.179907
0.151737,0.011359,6.134716
0.067912,0.016013,7.313499
0.113053,0.019870,5.414016
0.208791,0.006518,8.638941
0.067294,0.009785,7.671214
0.069191,0.016019,7.715184
0.151870,0.012125,6.075202
0.153506,0.010699,5.449185
0.084212,0.008054,4.958476
0.141959,0.031618,8.635473
0.067456,0.010572,6.341606
0.150041,0.012229,6.024978
0.114842,0.018103,6.484957
0.092365,0.015709,4.677249
0.117534,0.013376,4.216346
0.125789,0.013970,6.158979
0.135216,0.012526,4.703739
0.127931,0.015590,5.242123
0.082933,0.023153,7.922740
0.084220,0.010131,3.189476
0.105762,0.030959,8.826797
0.128712,0.015904,4.515073
0.103262,0.020541,6.001103
0.089621,0.022489,6.748352
0.122855,0.014734,4.478282
0.124063,0.031910,8.816733
0.120313,0.028839,8.050056
0.126788,0.010230,4.062692
0.102038,0.029438,8.443356
0.069924,0.009509,7.353458
0.111439,0.009909,1.100292
0.129301,0.010518,3.279245
0.074010,0.019135,7.737035
0.105307,0.009356,1.991106
0.101600,0.024728,7.580154
0.191671,0.008935,8.314581
0.145101,0.015014,5.808475
0.070718,0.014394,6.597978
0.134430,0.014578,4.548459
0.144038,0.014151,5.937864
0.118334,0.024478,7.150006
0.124500,0.030503,8.352450
0.090278,0.025427,8.882341
0.108758,0.024151,7.163594
0.071479,0.010137,5.504816
0.128411,0.031662,8.353243
0.081723,0.015254,5.085507
0.143232,0.008430,4.534150
0.178806,0.012806,8.654778
0.104454,0.007022,4.599816
0.121045,0.034253,8.616871
0.093559,0.019714,6.522067
0.115099,0.027064,8.238684
0.084443,0.013805,4.353892
0.125152,0.025774,7.994236
0.083537,0.023924,7.540179
0.116224,0.014549,3.903646
0.113712,0.014926,3.868261
0.138702,0.020204,7.883734
0.072888,0.010513,7.576646
0.110071,0.013774,3.505995
0.157893,0.012613,6.569791
0.092696,0.010926,2.401613
0.133272,0.027365,7.732123
0.141974,0.020587,8.118710
0.128534,0.012475,4.998830
0.105541,0.009362,0.943808
0.110045,0.017126,4.795264
0.140452,0.009524,1.782184
0.110960,0.011875,1.994959
0.086272,0.008222,6.668457
0.121387,0.010590,1.393863
0.174122,0.010491,5.639154
0.134147,0.006223,7.485123
0.094903,0.025193,7.443461
0.115319,0.016036,4.754444
0.097873,0.029015,8.484272
0.120170,0.033671,8.341118
0.184927,0.009651,7.001813
0.095487,0.015969,4.469987
0.090131,0.009731,2.536718
0.094382,0.030578,8.773174
0.123725,0.031068,8.487649
0.117173,0.007366,4.229827
0.170399,0.013607,8.054692
0.067717,0.014311,8.412257
0.098169,0.010243,1.229415
0.197411,0.010625,8.323900
0.138940,0.020457,7.511510
0.163263,0.008053,5.298991
0.163873,0.017039,8.731430
0.116966,0.018216,7.027187
0.158403,0.012150,6.300727
0.108380,0.012782,3.295689
0.114519,0.025869,7.584324
0.109872,0.007139,3.652075
0.112022,0.018598,5.113184
0.096667,0.018516,6.286000
0.090859,0.024416,8.245822
0.142404,0.019083,8.338577
0.135631,0.020585,7.913402
0.116125,0.014349,3.532385
0.112126,0.013091,2.929427
0.121045,0.021253,7.589946
0.103248,0.005494,7.034011
0.112994,0.030115,8.444890
0.090183,0.020275,6.774360
0.134737,0.015883,4.946950
0.124917,0.029634,8.552874
0.090917,0.031244,8.894911
0.081311,0.013189,7.142056
0.204890,0.011477,8.533273
0.068687,0.014981,6.671382
0.076639,0.020686,7.291953
0.110584,0.028112,8.056398
0.117525,0.027759,7.877136
0.092937,0.019325,5.975946
0.082253,0.022920,7.344526
0.098745,0.028006,8.264928
0.077780,0.023970,7.456355
0.100123,0.010147,2.211236
0.125891,0.007473,3.981110
0.077567,0.016258,5.514248
0.106764,0.017094,4.911587
0.085487,0.018143,6.762252
0.136581,0.007131,5.384568
0.160095,0.013079,7.096348
0.104293,0.025392,7.171660
0.102444,0.024281,7.341383
0.077254,0.011377,5.969859
0.104073,0.032072,8.716979
0.092012,0.026563,8.205096
0.111783,0.024249,7.007997
0.077499,0.006683,6.921060
0.102998,0.007957,2.941837
0.117161,0.010233,1.146928
0.140103,0.009000,3.659381
0.096739,0.014056,4.341569
0.110582,0.027782,7.929685
0.085773,0.023731,7.412952
0.087724,0.026226,8.191980
0.086428,0.018182,5.251271
0.101686,0.007291,3.364107
0.113459,0.023245,7.209990
0.136135,0.025315,7.528989
0.141974,0.007476,4.861035
0.132642,0.020327,8.111160
0.090786,0.025754,7.926990
0.151933,0.014204,7.858791
0.100974,0.028081,8.298641
0.151975,0.021655,8.699011
0.140379,0.034435,8.890706
0.123600,0.010621,2.193470
0.070049,0.008630,6.717428
0.119314,0.027757,8.464473
0.089710,0.019646,5.834715
0.073509,0.011259,6.259917
0.094547,0.015226,5.539015
0.083235,0.027159,8.076618
0.103184,0.020111,5.998272
0.105258,0.026629,7.651742
0.118204,0.015436,4.242809
0.128672,0.012290,4.187795
0.117518,0.023967,7.568384
0.129423,0.025713,7.319348
0.101150,0.021277,6.625169
0.087735,0.007224,4.722838
0.079806,0.009412,5.208973
0.080821,0.023679,8.094766
0.101580,0.020210,5.759958
0.083168,0.027219,8.895661
0.088239,0.005953,6.662286
0.140414,0.014204,5.641395
0.084126,0.016840,5.276744
0.114000,0.016397,4.955365
0.222022,0.009919,8.865016
0.108007,0.019267,5.488066
0.104861,0.030261,8.710562
0.132870,0.030381,8.486283
0.117730,0.022405,6.725944
0.105274,0.006206,5.575537
0.095126,0.028110,8.621302
0.152324,0.011856,3.681822
0.092309,0.006180,5.500699
0.092026,0.012456,4.380046
0.120710,0.011789,2.454180
0.078568,0.012937,5.476242
0.135497,0.010661,2.606837
0.151084,0.015820,8.232822
0.127085,0.016041,4.817007
0.122464,0.019106,7.061319
0.088682,0.007381,4.959744
0.151490,0.014864,6.890432
0.134056,0.019473,5.792757
0.095012,0.019928,7.091582
0.165613,0.006448,7.064230
0.103534,0.020371,6.151840
0.132547,0.005637,6.881537
0.090801,0.020930,6.474511
0.110938,0.028745,8.051908
0.082286,0.025392,8.550231
0.074378,0.017852,8.609249
0.181081,0.011711,8.157464
0.141021,0.017709,8.707573
0.135498,0.027931,7.781748
0.128101,0.015728,6.433725
0.082792,0.028075,8.494579
0.066250,0.013417,8.813121
0.140252,0.006513,6.294979
0.122153,0.008728,1.801648
0.116393,0.024477,6.875277
0.171976,0.012821,7.179288
0.087406,0.026203,8.792244
0.168169,0.012459,8.167769
0.162043,0.010137,5.274681
0.103143,0.009154,1.094055
0.125059,0.029827,8.042723
0.135408,0.032694,8.871565
0.115922,0.027877,8.046110
0.123162,0.005512,7.321289
0.099432,0.029700,8.821379
0.114633,0.028495,8.300310
0.141894,0.008861,4.124744
0.073750,0.013246,5.477386
0.127559,0.022310,7.882105
0.077873,0.021480,8.670470
0.131908,0.017463,8.354498
0.169441,0.010948,7.244812
0.122112,0.025374,7.203963
0.173647,0.008419,6.435324
0.132407,0.017566,6.788777
0.112804,0.016162,4.770804
0.086295,0.012860,3.090075
0.094527,0.014425,4.132025
0.133978,0.029346,8.055904
0.090051,0.024980,7.932447
0.107154,0.011548,1.730776
0.086822,0.019067,5.903463
0.096284,0.025434,7.411454
0.110626,0.031795,8.852265
0.096119,0.013684,3.550300
0.112268,0.016125,4.823198
0.106168,0.017797,5.039413
0.111197,0.021359,6.342903
0.075141,0.014684,6.673558
0.107939,0.012228,2.935144
0.086520,0.009430,3.607653
0.105164,0.011698,3.404120
0.128043,0.018367,6.222195
0.142193,0.007985,5.183647
0.121994,0.021001,5.963287
0.075490,0.015347,4.868858
0.124422,0.012310,5.343818
0.098674,0.019986,6.446847
0.115381,0.013902,4.452627
0.125640,0.034024,8.435111
0.102033,0.010715,1.295747
0.116101,0.011813,1.657827
0.128298,0.020496,7.812591
0.136503,0.014748,5.455776
0.159325,0.005649,8.250758
0.130185,0.022314,6.817098
0.106186,0.028884,8.169809
0.170784,0.008804,6.649414
0.073786,0.016593,6.608590
0.081659,0.025072,7.814639
0.116164,0.028125,8.594042
0.127839,0.022288,8.631592
0.163050,0.013457,8.400003
0.100510,0.018985,5.300699
0.099360,0.009353,1.424945
0.149237,0.005744,7.949342
0.107704,0.031537,8.691567
0.097023,0.031152,8.651122
0.064654,0.020756,8.205144
0.110456,0.026117,8.397893
0.160942,0.014028,7.108147
0.070719,0.017596,6.768636
0.112629,0.028767,7.834732
0.174455,0.016730,8.167802
0.123093,0.023251,6.531845
0.126792,0.024498,8.210430
0.132809,0.031401,8.496624
0.080340,0.014865,5.065366
0.112209,0.013731,3.601068
0.084162,0.016398,5.888927
0.104539,0.025177,7.701846
0.137316,0.010646,2.195311
0.144206,0.014251,5.814728
0.128876,0.026802,7.299672
0.088809,0.012704,5.174074
0.135628,0.018672,7.729954
0.156935,0.011492,6.245866
0.109371,0.013105,2.910368
0.108457,0.017043,4.570319
0.121977,0.027521,7.562529
0.144008,0.008147,3.819251
0.098544,0.007686,2.395610
0.078225,0.009221,5.366334
0.135933,0.010021,4.293867
0.078159,0.018171,5.986345
0.122018,0.017279,5.052781
0.129147,0.009834,2.773281
0.114544,0.008198,3.202773
0.080848,0.021741,7.320647
0.114161,0.004932,8.827969
0.082425,0.018496,6.437603
0.119706,0.022472,7.974261
0.122000,0.016468,4.852340
0.076275,0.023553,8.074512
0.095696,0.030571,8.753295
0.106709,0.031360,8.666273
0.101417,0.030817,8.354795
0.139006,0.010425,5.279239
0.108724,0.026259,7.809219
0.141591,0.019797,7.966560
0.076282,0.018527,8.771374
0.107690,0.011605,1.945518
0.114390,0.030697,8.080506
0.081394,0.007651,4.486191
0.089896,0.019622,7.036299
0.084894,0.010503,3.059092
0.087812,0.010624,2.519440
0.091548,0.009662,5.894993
0.160059,0.014324,6.618896
0.146253,0.011275,6.093755
0.102772,0.030345,8.214553
0.094953,0.030151,8.664889
0.134291,0.014727,5.937529
0.180100,0.010969,7.213580
0.144912,0.034022,8.561606
0.147368,0.016799,8.207894
0.094217,0.020150,5.930293
0.078764,0.015346,6.731008
0.107422,0.023994,7.121562
0.071067,0.019387,7.685265
0.085850,0.010362,4.267248
0.068787,0.018600,7.134042
0.081534,0.026211,8.287516
0.085278,0.022380,6.899112
0.089585,0.022503,7.606935
0.098165,0.027414,8.021540
0.127019,0.020827,7.155047
0.082718,0.012997,4.517448
0.141261,0.010579,4.931488
0.071808,0.009016,8.510783
0.107170,0.027105,8.174619
0.110372,0.031337,8.820633
0.077917,0.019123,7.257141
0.107923,0.027709,7.704183
0.096042,0.014473,4.421365
0.100468,0.023988,6.819640
0.063433,0.015950,7.204876
0.139045,0.012593,6.324516
0.157826,0.008571,6.266179
0.110497,0.021400,6.339334
0.157556,0.006996,6.161888
0.138968,0.025611,8.256656
0.093871,0.029908,8.651993
0.120796,0.010808,1.946980
0.080461,0.022722,8.092984
0.117211,0.009991,3.865990
0.094047,0.010313,2.549956
0.097584,0.016257,4.136166
0.100955,0.015023,3.868223
0.210688,0.007970,7.466371
0.095674,0.014374,4.509478
0.140339,0.015078,6.429284
0.078485,0.007815,4.822896
0.076698,0.024586,8.377836
0.087935,0.020458,7.071338
0.102126,0.033359,8.880091
0.172540,0.006508,7.272950
0.095448,0.020933,6.316644
0.140541,0.011533,4.176183
0.138187,0.018432,8.039981
0.132587,0.034861,8.870756
0.062519,0.010602,8.847351
0.151469,0.015600,6.971755
0.114092,0.030800,8.708436
0.100846,0.019882,6.003831
0.136942,0.016712,7.806759
0.094021,0.014618,3.481107
0.118950,0.012139,2.423609
0.106254,0.018190,5.132458
0.145566,0.009971,4.491747
0.100614,0.014312,3.484277
0.107532,0.011668,1.982556
0.099404,0.030222,8.791061
0.105327,0.019640,5.666187
0.089269,0.030883,8.704483
0.096038,0.019464,5.891071
0.106548,0.017285,4.895520
0.089475,0.028232,8.815590
0.080128,0.011801,5.009115
0.139077,0.011997,5.457599
0.117174,0.018747,5.458024
0.110971,0.026059,7.125967
0.076164,0.008298,6.143115
0.090522,0.029764,8.695861
0.093030,0.029727,8.772485
0.108936,0.029062,8.268215
0.150114,0.018682,7.507783
0.139944,0.017867,7.964442
0.100602,0.011082,2.259090
0.076907,0.018672,6.474347
0.130267,0.024237,8.811040
0.078871,0.026492,8.568661
0.078284,0.016269,5.744906
0.133823,0.024599,8.456543
0.108140,0.026654,8.058812
0.140626,0.022079,7.969807
0.104283,0.012617,2.297235
0.092116,0.016667,4.576648
0.112516,0.028357,8.021256
0.133954,0.027804,7.800182
0.174758,0.008275,5.793222
0.123122,0.014685,3.784769
0.092982,0.005637,8.411108
0.156560,0.013520,7.665424
0.091392,0.006924,7.291912
0.108396,0.020623,6.125917
0.100630,0.028984,8.308535
0.073583,0.010388,5.523171
0.130539,0.011124,2.889862
0.107062,0.026002,7.875573
0.149199,0.020220,8.178834
0.083226,0.018688,5.989799
0.088943,0.021746,7.401354
0.100487,0.029939,8.541694
0.085191,0.029454,8.799488
0.093693,0.016758,5.567109
0.160822,0.014057,8.609886
0.143051,0.017967,6.709569
0.123215,0.020608,5.633447
0.090978,0.027158,8.649192
0.069603,0.019682,7.895834
0.073273,0.010180,6.819496
0.157488,0.018602,6.982092
0.141383,0.015898,6.299280
0.112049,0.029650,8.063252
0.138800,0.024579,8.162664
0.075460,0.009170,4.204934
0.097726,0.012219,2.706997
0.130418,0.020032,6.951658
0.093679,0.021023,6.579265
0.073387,0.010949,6.084082
0.103457,0.019711,5.827086
0.089729,0.023784,7.310985
0.130312,0.025154,7.490128
0.135248,0.020131,8.706166
0.170636,0.012177,6.924553
0.128263,0.014048,5.977362
0.111336,0.028660,8.232554
0.119130,0.009972,2.417518
0.113776,0.030423,8.584130
0.094342,0.025341,7.908230
0.085546,0.028501,8.620234
0.126547,0.032869,8.761112
0.091267,0.027462,8.062099
0.155366,0.013466,5.515619
0.113669,0.009262,2.315577
0.102468,0.017197,4.912095
0.127364,0.021264,7.745091
0.097288,0.019305,6.135201
0.129925,0.024157,7.234961
0.089089,0.020706,6.620244
0.128526,0.016424,5.640160
0.106812,0.014524,3.053990
0.130548,0.010328,3.182598
0.115103,0.014149,4.826747
0.196901,0.011763,7.693054
0.106749,0.015286,4.634686
0.096744,0.020425,6.049421
0.079293,0.010732,5.017798
0.116049,0.014439,4.932158
0.135956,0.013002,6.535422
0.094892,0.026109,7.885361
0.092012,0.018917,6.303834
0.111679,0.012169,2.413788
0.082491,0.010191,4.208088
0.094918,0.018122,5.786473
0.086217,0.009443,4.193244
0.108254,0.008399,1.938388
0.068263,0.014557,7.401659
0.097904,0.013624,3.109072
0.169400,0.015834,7.990758
0.106074,0.016710,4.573493
0.090583,0.015417,4.323846
